subset,event_id,recording_alias,anchor_time_s,window_index,query_time_s,mapping_error_s
release_v3_historical_2323,sub-yzy_rec-20250927T142604::anchor-v3-event-0039,R179,491.49,232951,491.40000000000003,0.08999999999997499
release_v3_historical_2323,sub-yzy_rec-20250927T142604::anchor-v3-event-0040,R179,500.835,232998,500.8,0.03499999999996817
release_v3_historical_2323,sub-yzy_rec-20250927T142604::anchor-v3-event-0041,R179,534.315,233166,534.4,0.08499999999992269
release_v3_historical_2323,sub-yzy_rec-20250927T142604::anchor-v3-event-0042,R179,555.86,233273,555.8000000000001,0.05999999999994543
release_v3_historical_2323,sub-yzy_rec-20250927T142604::anchor-v3-event-0043,R179,559.965,233294,560.0,0.03499999999996817
release_v3_historical_2323,sub-yzy_rec-20250927T142604::anchor-v3-event-0044,R179,568.205,233335,568.2,0.0049999999999954525
release_v3_historical_2323,sub-yzy_rec-20250927T142604::anchor-v3-event-0045,R179,592.035,233454,592.0,0.03499999999996817
release_v3_historical_2323,sub-yzy_rec-20250927T142604::anchor-v3-event-0046,R179,600.785,233498,600.8000000000001,0.015000000000100044
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0002,R180,93.815,234025,93.80000000000001,0.014999999999986358
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0006,R180,136.815,234240,136.8,0.014999999999986358
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0007,R180,144.415,234278,144.4,0.014999999999986358
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0008,R180,185.83,234485,185.8,0.030000000000001137
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0009,R180,191.56,234514,191.60000000000002,0.040000000000020464
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0010,R180,200.46,234558,200.4,0.060000000000002274
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0011,R180,213.89,234625,213.8,0.08999999999997499
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0012,R180,221.185,234662,221.20000000000002,0.01500000000001478
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0013,R180,231.395,234713,231.4,0.0049999999999954525
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0014,R180,238.16,234747,238.20000000000002,0.040000000000020464
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0015,R180,251.92,234816,252.0,0.0800000000000125
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0016,R180,269.59,234904,269.6,0.010000000000047748
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0017,R180,277.17,234942,277.2,0.029999999999972715
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0018,R180,328.105,235197,328.20000000000005,0.09500000000002728
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0019,R180,335.465,235233,335.40000000000003,0.06499999999994088
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0020,R180,344.365,235278,344.40000000000003,0.03500000000002501
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0021,R180,352.12,235317,352.20000000000005,0.08000000000004093
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0022,R180,376.585,235439,376.6,0.015000000000043201
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0023,R180,382.51,235469,382.6,0.09000000000003183
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0024,R180,394.235,235527,394.20000000000005,0.03499999999996817
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0025,R180,400.465,235558,400.40000000000003,0.06499999999994088
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0026,R180,407.34,235593,407.40000000000003,0.06000000000005912
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0027,R180,453.9,235825,453.8,0.0999999999999659
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0028,R180,463.725,235875,463.8,0.07499999999998863
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0029,R180,470.49,235908,470.40000000000003,0.08999999999997499
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0030,R180,479.975,235956,480.0,0.024999999999977263
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0031,R180,484.68,235979,484.6,0.07999999999998408
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0032,R180,517.96,236146,518.0,0.03999999999996362
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0033,R180,540.1,236256,540.0,0.10000000000002274
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0034,R180,546.04,236286,546.0,0.03999999999996362
release_v3_historical_2323,sub-yzy_rec-20250927T143708::anchor-v3-event-0035,R180,584.795,236480,584.8000000000001,0.005000000000109139
release_v3_historical_2323,sub-yzy_rec-20250927T150426::anchor-v3-event-0002,R181,63.38,236833,63.400000000000006,0.020000000000003126
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0002,R182,89.375,237516,89.4,0.025000000000005684
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0003,R182,96.56,237552,96.60000000000001,0.04000000000000625
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0004,R182,135.56,237747,135.6,0.03999999999999204
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0005,R182,151.26,237825,151.20000000000002,0.05999999999997385
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0006,R182,163.96,237889,164.0,0.03999999999999204
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0007,R182,170.13,237920,170.20000000000002,0.0700000000000216
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0008,R182,201.275,238075,201.20000000000002,0.07499999999998863
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0012,R182,238.705,238263,238.8,0.09499999999999886
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0013,R182,252.315,238331,252.4,0.08500000000000796
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0014,R182,258.56,238362,258.6,0.040000000000020464
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0015,R182,294.16,238540,294.2,0.03999999999996362
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0016,R182,302.42,238581,302.40000000000003,0.01999999999998181
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0017,R182,315.015,238644,315.0,0.014999999999986358
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0018,R182,329.635,238717,329.6,0.03499999999996817
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0019,R182,337.825,238758,337.8,0.024999999999977263
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0020,R182,359.03,238864,359.0,0.029999999999972715
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0021,R182,379.9,238968,379.8,0.0999999999999659
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0022,R182,387.87,239008,387.8,0.06999999999999318
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0023,R182,435.1,239244,435.0,0.10000000000002274
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0024,R182,450.13,239320,450.20000000000005,0.07000000000005002
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0025,R182,457.34,239356,457.40000000000003,0.06000000000005912
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0026,R182,463.535,239387,463.6,0.06499999999999773
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0027,R182,500.175,239570,500.20000000000005,0.025000000000034106
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0028,R182,518.995,239664,519.0,0.0049999999999954525
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0029,R182,524.675,239692,524.6,0.07499999999993179
release_v3_historical_2323,sub-yzy_rec-20250927T150757::anchor-v3-event-0030,R182,533.275,239735,533.2,0.07499999999993179
release_v3_historical_2323,sub-zdq_rec-20250926T151451::anchor-v3-event-0002,R183,59.665,240280,59.6,0.06499999999999773
release_v3_historical_2323,sub-zdq_rec-20250926T151451::anchor-v3-event-0003,R183,92.28,240443,92.2,0.0799999999999983
release_v3_historical_2323,sub-zdq_rec-20250926T151451::anchor-v3-event-0004,R183,96.67,240465,96.60000000000001,0.06999999999999318
release_v3_historical_2323,sub-zdq_rec-20250926T151451::anchor-v3-event-0005,R183,111.97,240542,112.0,0.030000000000001137
release_v3_historical_2323,sub-zdq_rec-20250926T151451::anchor-v3-event-0006,R183,154.22,240753,154.20000000000002,0.01999999999998181
release_v3_historical_2323,sub-zdq_rec-20250926T151451::anchor-v3-event-0007,R183,161.665,240790,161.60000000000002,0.0649999999999693
release_v3_historical_2323,sub-zdq_rec-20250926T151451::anchor-v3-event-0008,R183,169.6,240830,169.60000000000002,2.842170943040401e-14
release_v3_historical_2323,sub-zdq_rec-20250926T151451::anchor-v3-event-0009,R183,177.57,240870,177.60000000000002,0.03000000000002956
release_v3_historical_2323,sub-zdq_rec-20250926T151451::anchor-v3-event-0010,R183,217.805,241071,217.8,0.0049999999999954525
release_v3_historical_2323,sub-zdq_rec-20250926T151451::anchor-v3-event-0011,R183,230.5,241134,230.4,0.09999999999999432
release_v3_historical_2323,sub-zdq_rec-20250926T151451::anchor-v3-event-0012,R183,240.11,241183,240.20000000000002,0.09000000000000341
release_v3_historical_2323,sub-zdq_rec-20250926T151451::anchor-v3-event-0018,R183,318.325,241574,318.40000000000003,0.07500000000004547
release_v3_historical_2323,sub-zdq_rec-20250926T151451::anchor-v3-event-0019,R183,326.945,241617,327.0,0.05500000000000682
release_v3_historical_2323,sub-zdq_rec-20250926T151451::anchor-v3-event-0020,R183,332.505,241645,332.6,0.09500000000002728
release_v3_historical_2323,sub-zdq_rec-20250926T151451::anchor-v3-event-0021,R183,340.0,241682,340.0,0.0
release_v3_historical_2323,sub-zdq_rec-20250926T152151::anchor-v3-event-0001,R184,10.17,241796,10.200000000000001,0.030000000000001137
release_v3_historical_2323,sub-zdq_rec-20250926T152151::anchor-v3-event-0002,R184,117.98,242335,118.0,0.01999999999999602
release_v3_historical_2323,sub-zdq_rec-20250926T152151::anchor-v3-event-0003,R184,128.245,242386,128.20000000000002,0.044999999999987494
release_v3_historical_2323,sub-zdq_rec-20250926T152151::anchor-v3-event-0004,R184,161.855,242554,161.8,0.0549999999999784
release_v3_historical_2323,sub-zdq_rec-20250926T152151::anchor-v3-event-0005,R184,175.29,242621,175.20000000000002,0.08999999999997499
release_v3_historical_2323,sub-zdq_rec-20250926T152151::anchor-v3-event-0006,R184,180.835,242649,180.8,0.03499999999999659
release_v3_historical_2323,sub-zdq_rec-20250926T152151::anchor-v3-event-0007,R184,189.09,242690,189.0,0.09000000000000341
release_v3_historical_2323,sub-zdq_rec-20250926T152151::anchor-v3-event-0008,R184,212.955,242810,213.0,0.044999999999987494
release_v3_historical_2323,sub-zdq_rec-20250926T152151::anchor-v3-event-0009,R184,232.815,242909,232.8,0.014999999999986358
release_v3_historical_2323,sub-zdq_rec-20250926T152151::anchor-v3-event-0010,R184,241.685,242953,241.60000000000002,0.08499999999997954
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0002,R185,53.485,243307,53.400000000000006,0.08499999999999375
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0003,R185,61.85,243349,61.800000000000004,0.04999999999999716
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0004,R185,125.5,243667,125.4,0.09999999999999432
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0005,R185,136.11,243721,136.20000000000002,0.09000000000000341
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0006,R185,143.06,243755,143.0,0.060000000000002274
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0007,R185,157.88,243829,157.8,0.07999999999998408
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0008,R185,167.82,243879,167.8,0.01999999999998181
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0009,R185,208.415,244082,208.4,0.014999999999986358
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0010,R185,218.495,244132,218.4,0.09499999999999886
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0011,R185,279.03,244435,279.0,0.029999999999972715
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0012,R185,285.605,244468,285.6,0.0049999999999954525
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0013,R185,294.175,244511,294.2,0.024999999999977263
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0014,R185,334.195,244711,334.20000000000005,0.005000000000052296
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0015,R185,416.155,245121,416.20000000000005,0.04500000000007276
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0016,R185,421.45,245147,421.40000000000003,0.049999999999954525
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0017,R185,460.26,245341,460.20000000000005,0.05999999999994543
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0018,R185,466.82,245374,466.8,0.01999999999998181
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0019,R185,517.05,245625,517.0,0.049999999999954525
release_v3_historical_2323,sub-zdq_rec-20250926T152709::anchor-v3-event-0020,R185,526.34,245672,526.4,0.05999999999994543
release_v3_historical_2323,sub-zdq_rec-20250926T153730::anchor-v3-event-0002,R186,53.11,245998,53.2,0.09000000000000341
release_v3_historical_2323,sub-zdq_rec-20250926T153730::anchor-v3-event-0003,R186,121.14,246338,121.2,0.060000000000002274
release_v3_historical_2323,sub-zdq_rec-20250926T153730::anchor-v3-event-0004,R186,129.515,246380,129.6,0.08500000000000796
release_v3_historical_2323,sub-zdq_rec-20250926T153730::anchor-v3-event-0005,R186,138.96,246427,139.0,0.03999999999999204
release_v3_historical_2323,sub-zdq_rec-20250926T153730::anchor-v3-event-0006,R186,180.365,246634,180.4,0.03499999999999659
release_v3_historical_2323,sub-zdq_rec-20250926T153730::anchor-v3-event-0007,R186,202.155,246743,202.20000000000002,0.045000000000015916
release_v3_historical_2323,sub-zdq_rec-20250926T153730::anchor-v3-event-0008,R186,255.025,247007,255.0,0.025000000000005684
release_v3_historical_2323,sub-zdq_rec-20250926T153730::anchor-v3-event-0010,R186,270.52,247085,270.6,0.08000000000004093
release_v3_historical_2323,sub-zdq_rec-20250926T153730::anchor-v3-event-0011,R186,308.51,247275,308.6,0.09000000000003183
release_v3_historical_2323,sub-zdq_rec-20250926T153730::anchor-v3-event-0012,R186,391.575,247690,391.6,0.025000000000034106
release_v3_historical_2323,sub-zdq_rec-20250926T153730::anchor-v3-event-0013,R186,442.555,247945,442.6,0.045000000000015916
release_v3_historical_2323,sub-zdq_rec-20250926T153730::anchor-v3-event-0014,R186,449.325,247979,449.40000000000003,0.07500000000004547
release_v3_historical_2323,sub-zdq_rec-20250926T153730::anchor-v3-event-0015,R186,456.6,248015,456.6,0.0
release_v3_historical_2323,sub-zdq_rec-20250926T153730::anchor-v3-event-0016,R186,502.405,248244,502.40000000000003,0.004999999999938609
release_v3_historical_2323,sub-zdq_rec-20250926T153730::anchor-v3-event-0017,R186,510.615,248285,510.6,0.014999999999986358
release_v3_historical_2323,sub-zdq_rec-20250926T155246::anchor-v3-event-0002,R187,58.27,248627,58.2,0.07000000000000028
release_v3_historical_2323,sub-zdq_rec-20250926T155246::anchor-v3-event-0003,R187,130.525,248989,130.6,0.07499999999998863
release_v3_historical_2323,sub-zdq_rec-20250926T155246::anchor-v3-event-0008,R187,169.625,249184,169.60000000000002,0.024999999999977263
release_v3_historical_2323,sub-zdq_rec-20250926T155246::anchor-v3-event-0009,R187,242.85,249550,242.8,0.04999999999998295
release_v3_historical_2323,sub-zdq_rec-20250926T155246::anchor-v3-event-0013,R187,322.71,249950,322.8,0.09000000000003183
release_v3_historical_2323,sub-zdq_rec-20250926T155246::anchor-v3-event-0014,R187,329.44,249983,329.40000000000003,0.03999999999996362
release_v3_historical_2323,sub-zdq_rec-20250926T155246::anchor-v3-event-0015,R187,473.08,250701,473.0,0.07999999999998408
release_v3_historical_2323,sub-zdq_rec-20250926T155246::anchor-v3-event-0016,R187,516.65,250919,516.6,0.049999999999954525
release_v3_historical_2323,sub-zdq_rec-20250926T155246::anchor-v3-event-0017,R187,585.175,251262,585.2,0.02500000000009095
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0002,R188,59.86,251627,59.800000000000004,0.05999999999999517
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0003,R188,74.37,251700,74.4,0.030000000000001137
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0004,R188,136.695,252011,136.6,0.09499999999999886
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0007,R188,165.86,252157,165.8,0.060000000000002274
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0008,R188,199.4,252325,199.4,0.0
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0009,R188,210.67,252381,210.60000000000002,0.06999999999996476
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0010,R188,230.41,252480,230.4,0.009999999999990905
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0011,R188,293.175,252794,293.2,0.024999999999977263
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0012,R188,299.1,252824,299.2,0.0999999999999659
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0013,R188,347.32,253065,347.40000000000003,0.08000000000004093
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0014,R188,358.29,253119,358.20000000000005,0.08999999999997499
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0015,R188,405.9,253357,405.8,0.0999999999999659
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0016,R188,425.52,253456,425.6,0.08000000000004093
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0017,R188,436.835,253512,436.8,0.03499999999996817
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0018,R188,453.065,253593,453.0,0.06499999999999773
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0019,R188,472.05,253688,472.0,0.05000000000001137
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0020,R188,480.03,253728,480.0,0.029999999999972715
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0021,R188,487.755,253767,487.8,0.045000000000015916
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0022,R188,533.555,253996,533.6,0.04500000000007276
release_v3_historical_2323,sub-zdq_rec-20250926T160348::anchor-v3-event-0023,R188,547.07,254063,547.0,0.07000000000005002
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0001,R189,111.635,254661,111.60000000000001,0.03499999999999659
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0002,R189,120.29,254704,120.2,0.09000000000000341
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0003,R189,139.5,254800,139.4,0.09999999999999432
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0004,R189,158.435,254895,158.4,0.03499999999999659
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0005,R189,164.495,254925,164.4,0.09499999999999886
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0006,R189,171.845,254962,171.8,0.044999999999987494
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0007,R189,190.75,255057,190.8,0.05000000000001137
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0008,R189,199.96,255103,200.0,0.03999999999999204
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0009,R189,207.735,255142,207.8,0.06499999999999773
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0010,R189,253.66,255371,253.60000000000002,0.05999999999997385
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0011,R189,270.805,255457,270.8,0.0049999999999954525
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0012,R189,314.195,255674,314.20000000000005,0.005000000000052296
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0013,R189,321.86,255712,321.8,0.060000000000002274
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0014,R189,340.405,255805,340.40000000000003,0.004999999999938609
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0015,R189,346.11,255834,346.20000000000005,0.09000000000003183
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0016,R189,354.025,255873,354.0,0.024999999999977263
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0017,R189,363.215,255919,363.20000000000005,0.014999999999929514
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0019,R189,416.47,256185,416.40000000000003,0.06999999999999318
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0020,R189,467.15,256439,467.20000000000005,0.05000000000006821
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0021,R189,474.03,256473,474.0,0.029999999999972715
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0022,R189,488.5,256545,488.40000000000003,0.0999999999999659
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0023,R189,493.805,256572,493.8,0.0049999999999954525
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0024,R189,530.31,256755,530.4,0.09000000000003183
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0025,R189,552.565,256866,552.6,0.03499999999996817
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0026,R189,557.69,256891,557.6,0.09000000000003183
release_v3_historical_2323,sub-zt_rec-20250928T112008::anchor-v3-event-0027,R189,570.22,256954,570.2,0.01999999999998181
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0001,R190,28.86,257357,28.8,0.05999999999999872
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0002,R190,72.995,257578,73.0,0.0049999999999954525
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0009,R190,149.86,257962,149.8,0.060000000000002274
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0014,R190,212.65,258276,212.60000000000002,0.04999999999998295
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0015,R190,217.56,258301,217.60000000000002,0.040000000000020464
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0016,R190,232.485,258375,232.4,0.08500000000000796
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0017,R190,241.53,258421,241.60000000000002,0.0700000000000216
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0018,R190,248.155,258454,248.20000000000002,0.045000000000015916
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0019,R190,260.85,258517,260.8,0.05000000000001137
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0020,R190,306.09,258743,306.0,0.08999999999997499
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0021,R190,312.705,258777,312.8,0.09500000000002728
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0022,R190,321.73,258822,321.8,0.06999999999999318
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0023,R190,328.82,258857,328.8,0.01999999999998181
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0024,R190,370.365,259065,370.40000000000003,0.03500000000002501
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0025,R190,375.73,259092,375.8,0.06999999999999318
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0026,R190,399.11,259209,399.20000000000005,0.09000000000003183
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0027,R190,404.35,259235,404.40000000000003,0.05000000000001137
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0028,R190,421.17,259319,421.20000000000005,0.03000000000002956
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0030,R190,447.765,259452,447.8,0.03500000000002501
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0031,R190,455.5,259490,455.40000000000003,0.0999999999999659
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0034,R190,486.7,259646,486.6,0.0999999999999659
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0037,R190,537.48,259900,537.4,0.08000000000004093
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0038,R190,553.235,259979,553.2,0.03499999999996817
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0039,R190,558.31,260005,558.4,0.09000000000003183
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0040,R190,566.675,260046,566.6,0.07499999999993179
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0041,R190,595.76,260192,595.8000000000001,0.04000000000007731
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0042,R190,601.8,260222,601.8000000000001,1.1368683772161603e-13
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0046,R190,648.22,260454,648.2,0.01999999999998181
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0047,R190,653.65,260481,653.6,0.049999999999954525
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0048,R190,689.065,260658,689.0,0.06500000000005457
release_v3_historical_2323,sub-zx_rec-20250927T163200::anchor-v3-event-0049,R190,694.53,260686,694.6,0.07000000000005002
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0001,R191,62.07,261010,62.0,0.07000000000000028
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0002,R191,79.01,261095,79.0,0.010000000000005116
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0003,R191,87.19,261136,87.2,0.010000000000005116
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0004,R191,111.325,261257,111.4,0.07500000000000284
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0005,R191,119.29,261296,119.2,0.09000000000000341
release_v3_historical_2323,sub-zx_rec-20250927T164613::anchor-v3-event-0006,R191,153.44,261467,153.4,0.03999999999999204
