episode_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_absolute_path,vehicle_raw_relative_path,vehicle_raw_size_bytes,vehicle_raw_sha256,read_status,read_error,available_columns,missing_required_columns,row_count,duration_s,time_start_s,time_end_s,sampling_rate_median_hz,episode_count,success_episode_count,event_index_in_session,t_condition_anchor,t_condition_end,t_condition_peak,condition_duration_s,condition_score_peak,condition_score_mean,condition_level,condition_context_cn,window_complete,recommended_input_start_s,recommended_input_end_s,recommended_label_start_s,recommended_label_end_s,vehicle_component_count,roll_evidence,lateral_evidence,is_roll_context,is_lateral_dynamic_context,is_curve_context,is_low_mu_context,is_brake_context,has_brake_response,coordinate_continuity_ok,local_lateral_step_p99,local_lateral_step_max,peak_abs_ay_window,peak_abs_yaw_rate_window,peak_abs_roll_rate_window,peak_abs_roll_window,peak_abs_curvature_window,min_mu_window,median_speed_kmh_window,ay_threshold,yaw_rate_threshold,roll_rate_threshold,roll_angle_threshold,curvature_threshold,t_steer_onset,steer_onset_relation,steer_response_delay_s,steer_amp_threshold,steer_rate_threshold,steer_delta_prepost,steer_rate_peak_near,steer_response_strength,steer_response_score,input_start_already_steering,t_response_peak,steer_peak_delta,has_return,has_countersteer,response_shape,nearest_old_context_table,nearest_old_context_time_s,delta_to_nearest_old_context_s,nearest_old_road_module,nearest_old_risk_class,nearest_old_event_types,nearest_old_v0_2_category,nearest_old_v0_2_category_cn,v0_3_category,v0_3_category_cn,v0_3_reason_cn,recommended_use,sample_id,anchor_steer_abs,target_peak_signed,target_peak_abs,target_final_delta,input_valid_ratio,label_valid_ratio,split
V03_byx_2025_09_28_17_25_18_0020,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_25_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,39146677,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,234154,585.39,0.0,585.39,250.0000000059117,24,0,20,537.234,545.404,544.56,8.169999999999959,6.928843667402044,3.161927288530931,strong,低附着,True,535.234,537.234,537.234,542.234,4,True,True,True,True,False,True,False,False,True,0.0381655,0.09386,2.8103,0.099977,0.0990709,0.0389717,0.00059303,0.8,130.152,4.716510740000003,0.214676027,0.1103351344,0.0666509526,0.0025,535.014,before_condition,-2.2200000000000277,1.0,8.0,0.742812,9.040800000008222,weak,1.872912000001028,False,541.515,0.835839,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,554.14,-16.90599999999995,differentmu_road,design_high_risk_surface,roll_rate;ay;roll_rate;roll_rate;roll_rate;roll_rate;ay;roll_rate;ay;roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_byx_2025_09_28_17_25_18_0020,-0.16292649507522583,0.8950924873352051,0.8950924873352051,-0.12348249554634094,1.0,1.0,test
V03_byx_2025_09_28_17_25_18_0021,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_25_18,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,39146677,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,234154,585.39,0.0,585.39,250.0000000059117,24,0,21,569.43,569.59,569.59,0.1600000000000818,2.1180553421000976,1.9936286427690095,weak,横滚/姿态,True,567.43,569.43,569.43,574.43,1,True,False,True,False,False,False,True,True,True,0.003172,0.003194,2.65007,0.0789391,0.120983,0.0367102,5.82076e-05,1.0,120.0785,4.716510740000003,0.214676027,0.1103351344,0.0666509526,0.0025,,none,,1.0095122014999998,8.0,0.477871,5.7596000000052365,none,0.0,False,574.42,-0.576308,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,554.14,15.289999999999964,differentmu_road,design_high_risk_surface,roll_rate;ay;roll_rate;roll_rate;roll_rate;roll_rate;ay;roll_rate;ay;roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_byx_2025_09_28_17_25_18_0021,-0.2928659915924072,0.4199259877204895,0.4199259877204895,-0.17540600895881653,1.0,1.0,test
V03_byx_2025_09_28_17_46_00_0000,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,36573238,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,218967,547.416,0.0,547.416,400.0000000003638,28,0,0,28.93,58.186,55.765,29.256,11.064640554010737,2.5992036042558557,extreme,低附着,True,26.93,28.93,28.93,33.93,4,True,True,True,True,False,True,True,True,True,0.001639,0.0024985,0.949818,0.0362999,0.0492737,0.0157452,1.73483e-09,0.8,131.96300000000002,4.315949575,0.178925179375,0.10376515225,0.0621691795,0.0025,,none,,1.0,8.0,0.1968728,4.223699999997839,none,0.0,False,29.435,0.3094467999999999,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,12.93,16.0,middle_section,design_regular_road,roll_rate;roll_rate;ay;roll_rate,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_byx_2025_09_28_17_46_00_0000,-0.22462399303913116,0.265988290309906,0.265988290309906,0.08429999649524689,1.0,1.0,train
V03_byx_2025_09_28_17_46_00_0002,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,36573238,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,218967,547.416,0.0,547.416,400.0000000003638,28,0,2,92.665,102.196,101.255,9.530999999999992,6.818939839612083,3.43009589033896,strong,低附着,True,90.665,92.665,92.665,97.665,4,True,True,True,True,False,True,False,False,True,0.002854,0.002866,1.75084,0.0568179,0.108331,0.023757,2.04473e-09,0.8,133.067,4.315949575,0.178925179375,0.10376515225,0.0621691795,0.0025,,none,,1.0,8.0,-0.4214972,6.946400000006315,none,0.0,False,97.205,1.1534914,True,False,return,episode_candidates_v0_6.csv,90.925,1.740000000000009,middle_section,design_regular_road,roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_byx_2025_09_28_17_46_00_0002,0.04520399868488312,1.090135931968689,1.090135931968689,0.36529701948165894,1.0,1.0,train
V03_byx_2025_09_28_17_46_00_0003,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,36573238,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,218967,547.416,0.0,547.416,400.0000000003638,28,0,3,105.176,106.586,105.496,1.4099999999999966,6.357733840176661,4.55859431750022,strong,低附着,True,103.176,105.176,105.176,110.176,2,True,False,True,False,False,True,False,False,True,0.006368,1.24684,4.44394,0.167564,0.877151,0.0865384,1.90066e-09,0.8,126.161,4.315949575,0.178925179375,0.10376515225,0.0621691795,0.0025,103.961,before_condition,-1.2150000000000034,1.0156907345,8.0,0.962025,8.935999999982728,weak,2.064163311941985,False,105.455,0.4724608999999999,True,True,countersteer,episode_candidates_v0_6.csv,95.58,9.596000000000004,middle_section,design_regular_road,roll_rate;roll_rate,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_byx_2025_09_28_17_46_00_0003,0.3668679893016815,-0.9245004653930664,0.9245004653930664,-0.5660099983215332,1.0,1.0,train
V03_byx_2025_09_28_17_46_00_0004,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,36573238,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,218967,547.416,0.0,547.416,400.0000000003638,28,0,4,109.48,119.146,119.066,9.665999999999997,2.132430947731552,1.5135265051385698,weak,低附着,True,107.48,109.48,109.48,114.48,0,False,False,False,False,False,True,True,True,True,0.001626,0.002948,1.19509,0.0439574,0.0551286,0.0191744,5.93025e-08,0.8,132.005,4.315949575,0.178925179375,0.10376515225,0.0621691795,0.0025,108.056,before_condition,-1.4240000000000066,1.0,8.0,0.5173158,9.459700000008604,weak,1.699778300001075,False,111.845,0.2321288,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,116.82,-7.339999999999989,curve1,design_curve_context,roll_rate;roll_rate;ay;ay,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_byx_2025_09_28_17_46_00_0004,-0.2001889944076538,0.26511529088020325,0.26511529088020325,-0.058120012283325195,1.0,1.0,train
V03_byx_2025_09_28_17_46_00_0009,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,36573238,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,218967,547.416,0.0,547.416,400.0000000003638,28,0,9,210.725,218.335,216.69,7.610000000000014,4.968843486671718,2.167818119261449,strong,低附着,True,208.725,210.725,210.725,215.725,1,True,False,True,False,False,True,False,False,True,0.0019819999999999,0.0036344999999999,0.558777,0.01875,0.0240218,0.0102511,3.1926e-09,0.8,131.049,4.315949575,0.178925179375,0.10376515225,0.0621691795,0.0025,,none,,1.0,8.0,0.2542942,1.8152000000016484,none,0.0,False,215.725,0.56444,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,215.315,-4.590000000000003,fix_road,design_special_event_segment,roll_rate;ay;ay;ay,,,delayed_or_no_steer,延迟或无明显转向响应,工况明确但未见明显方向盘响应,响应类型分类,V03_byx_2025_09_28_17_46_00_0009,-0.11990399658679962,0.5459389686584473,0.5459389686584473,0.5459389686584473,1.0,1.0,train
V03_byx_2025_09_28_17_46_00_0011,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,36573238,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,218967,547.416,0.0,547.416,400.0000000003638,28,0,11,252.375,258.61,258.205,6.235000000000014,2.1300216495774165,1.6038420660216774,weak,低附着,True,250.375,252.375,252.375,257.375,0,False,False,False,False,False,True,True,True,True,0.004005,0.0040649999999999,1.30128,0.0430477,0.0479145,0.0200703,2.21358e-08,0.8,131.978,4.315949575,0.178925179375,0.10376515225,0.0621691795,0.0025,,none,,1.0,8.0,0.5009093,3.1765000000028887,none,0.0,False,254.82,-0.26337,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,246.26,6.115000000000009,fix_road,design_special_event_segment,roll_rate;roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_byx_2025_09_28_17_46_00_0011,0.08691740036010742,-0.46617740392684937,0.46617740392684937,-0.1877973973751068,1.0,1.0,train
V03_byx_2025_09_28_17_46_00_0016,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,36573238,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,218967,547.416,0.0,547.416,400.0000000003638,28,0,16,337.08,337.401,337.385,0.3210000000000264,4.33371598036634,3.6923599282482567,medium,低附着,True,335.08,337.08,337.08,342.08,1,True,False,True,False,False,True,False,False,True,0.00387,0.0067561,3.95805,0.162535,0.138614,0.0555079,1.10572e-09,0.8,114.1815,4.315949575,0.178925179375,0.10376515225,0.0621691795,0.0025,336.961,near_sync,-0.1189999999999713,1.0,8.0,-0.564614,12.391800000011267,weak,2.1135890000014084,False,337.4,-0.9077458,True,False,return,episode_candidates_v0_6.csv,334.45,2.6299999999999955,curve2,design_curve_context,roll_rate;ay;ay;roll_rate,,,weak_or_conservative,弱响应/保守响应,存在工况压力但驾驶员响应不激烈,风格/弱响应分析,V03_byx_2025_09_28_17_46_00_0016,-0.49288100004196167,0.6424559950828552,0.6424559950828552,0.32445698976516724,1.0,1.0,train
V03_byx_2025_09_28_17_46_00_0017,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,36573238,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,218967,547.416,0.0,547.416,400.0000000003638,28,0,17,342.186,343.636,342.526,1.4500000000000457,5.891904512297619,4.537704463183623,strong,低附着,True,340.186,342.186,342.186,347.186,3,True,True,True,True,False,True,True,True,True,0.006584,1.24638,5.65476,0.247066,0.262857,0.078623,1.1368e-09,0.8,86.7891,4.315949575,0.178925179375,0.10376515225,0.0621691795,0.0025,342.066,near_sync,-0.1200000000000045,1.134115,8.0,-1.709722,15.98720000001454,strong,3.505938477140379,False,342.825,-1.6879925,True,False,return,episode_candidates_v0_6.csv,334.45,7.73599999999999,curve2,design_curve_context,roll_rate;ay;ay;roll_rate,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,V03_byx_2025_09_28_17_46_00_0017,-0.5116435289382935,-1.0604615211486816,1.0604615211486816,0.45055702328681946,1.0,1.0,train
V03_byx_2025_09_28_17_46_00_0019,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,36573238,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,218967,547.416,0.0,547.416,400.0000000003638,28,0,19,364.27,365.53,364.511,1.259999999999991,5.600219193886404,3.619801629611596,strong,低附着,True,362.27,364.27,364.27,369.27,3,True,True,True,True,False,True,False,False,True,0.0062175,1.24576,5.1844,0.196778,0.262897,0.069931,9.19255e-10,0.8,118.786,4.315949575,0.178925179375,0.10376515225,0.0621691795,0.0025,364.141,near_sync,-0.1289999999999622,1.0,8.0,-1.3579485850000002,12.706000000011551,medium,2.946198585001444,False,364.75,-1.4885860000000002,True,False,return,episode_candidates_v0_6.csv,358.145,6.125,middle_section,design_regular_road,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,V03_byx_2025_09_28_17_46_00_0019,-0.4640829861164093,0.9265949726104736,0.9265949726104736,0.3509860038757324,1.0,1.0,train
V03_byx_2025_09_28_17_46_00_0020,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,36573238,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,218967,547.416,0.0,547.416,400.0000000003638,28,0,20,369.365,381.631,372.565,12.265999999999964,8.776728742177433,4.265217640349702,extreme,低附着,True,367.365,369.365,369.365,374.365,4,True,True,True,True,False,True,True,True,True,0.0085335,0.008611,6.31189,0.491639,0.488665,0.0888612,2.71115e-09,0.8,118.6925,4.315949575,0.178925179375,0.10376515225,0.0621691795,0.0025,366.866,before_condition,-2.499000000000024,1.58027224175,8.0,0.450993,10.088000000009172,weak,1.5463894335968216,False,373.145,-2.347119,True,False,return,episode_candidates_v0_6.csv,358.145,11.220000000000027,middle_section,design_regular_road,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,,,weak_or_conservative,弱响应/保守响应,工况明确但转向弱，可能以制动或保持为主,风格/保守响应分析,V03_byx_2025_09_28_17_46_00_0020,-0.33876800537109375,-1.6547520160675049,1.6547520160675049,0.9271180033683777,1.0,1.0,train
V03_byx_2025_09_28_17_46_00_0021,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,36573238,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,218967,547.416,0.0,547.416,400.0000000003638,28,0,21,389.576,395.855,395.751,6.278999999999996,2.246167790888053,1.2343110287731465,weak,低附着,True,387.576,389.576,389.576,394.576,0,False,False,False,False,False,True,True,True,True,0.0012349999999999,0.0017574999999999,0.671722,0.0244007,0.032388,0.00778765,3.60704e-09,0.8,131.996,4.315949575,0.178925179375,0.10376515225,0.0621691795,0.0025,,none,,1.0,8.0,-0.118159,2.8972000000026346,none,0.0,False,390.14,-0.1903283,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,397.64,-8.063999999999965,stop,design_special_event_segment,roll_rate,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_byx_2025_09_28_17_46_00_0021,-0.06894049793481827,-0.1975710093975067,0.1975710093975067,-0.08970949798822403,1.0,1.0,train
V03_byx_2025_09_28_17_46_00_0022,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,36573238,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,218967,547.416,0.0,547.416,400.0000000003638,28,0,22,399.695,405.021,401.175,5.326000000000022,2.5060047880998235,1.5601144236152549,medium,低附着,True,397.695,399.695,399.695,404.695,0,False,False,False,False,False,True,True,True,True,0.0017759999999999,0.001777,1.7607,0.0581021,0.065544,0.0266664,9.15343e-10,0.8,131.6455,4.315949575,0.178925179375,0.10376515225,0.0621691795,0.0025,,none,,1.0,8.0,-0.3078763,2.8972600000026336,none,0.0,False,401.175,0.303513,False,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,400.89,-1.1949999999999932,stop,design_special_event_segment,ay,,,manual_review,待人工复核,工况或响应强度边界不清,人工复核,V03_byx_2025_09_28_17_46_00_0022,-0.12147500365972519,0.26546499133110046,0.26546499133110046,-0.2227039933204651,1.0,1.0,train
V03_byx_2025_09_28_17_46_00_N000,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,36573238,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,218967,547.416,0.0,547.416,400.0000000003638,28,0,-1,463.0,463.0,463.0,0.0,1.6471666852729596,1.6471666852729596,normal,普通驾驶对照,True,461.0,463.0,463.0,468.0,0,False,False,False,False,False,False,False,False,True,0.0006749999999999,0.000685,0.662296,0.0234358,0.0326799,0.0102286,0.000993362,1.0,115.0935,,,,,,,none,,1.0,8.0,0.1713912,2.373640000002159,none,0.0,False,466.35,0.297404,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,466.33,-3.329999999999984,differentmu_road,design_high_risk_surface,ay;ay;ay;ay;roll_rate;ay;roll_rate,,,normal_control,正常驾驶/普通弯道对照,远离高动态工况的普通驾驶对照窗口,正常对照,V03_byx_2025_09_28_17_46_00_N000,-0.09093169867992401,0.2638936936855316,0.2638936936855316,0.0089012011885643,1.0,1.0,train
V03_byx_2025_09_28_17_46_00_0027,extreme_condition_episodes_v0_3_all_raw,byx,2025_09_28_17_46_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,36573238,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|x|zx|y,,218967,547.416,0.0,547.416,400.0000000003638,28,0,27,536.165,542.906,538.781,6.7409999999999854,10.217088851892752,6.2259812947142965,extreme,弯道/曲率,True,534.165,536.165,536.165,541.165,4,True,True,True,True,True,False,True,True,True,0.0042925,0.00435615,12.0556,0.41553,0.58592,0.116445,0.0185684,1.0,102.3675,4.315949575,0.178925179375,0.10376515225,0.0621691795,0.0025,536.291,near_sync,0.12600000000009,3.2176910000000003,8.0,-1.857901,27.75060000002524,strong,3.5774019320065227,False,539.165,-2.875781,True,True,countersteer,episode_candidates_v0_6.csv,527.8,8.365000000000009,differentmu_road,design_high_risk_surface,roll_rate;roll_rate,,,strong_response,强响应型极限工况,工况明确且方向盘响应较强,轨迹预测/强响应分析,V03_byx_2025_09_28_17_46_00_0027,-1.2018300294876099,-2.634580135345459,2.634580135345459,0.5885210037231445,1.0,1.0,train
V03_cwh_2025_09_26_19_35_47_N000,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_35_47,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,31021561,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,109883,549.41,0.0,549.41,200.0000000001819,22,0,-1,3.0,3.0,3.0,0.0,1.5664879502935405,1.5664879502935405,normal,普通驾驶对照,True,1.0,3.0,3.0,8.0,0,False,False,False,False,False,False,False,False,True,0.002658,0.0026669999999999,0.281713,0.0165315,0.00976972,0.00161893,2.72669e-09,0.8,54.7602,,,,,,,none,,1.0,8.0,0.136136,0.9598999999999988,none,0.0,False,7.03,0.1096067,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,57.835,-54.835,middle_section,design_regular_road,roll_rate;ay,,,normal_control,正常驾驶/普通弯道对照,远离高动态工况的普通驾驶对照窗口,正常对照,V03_cwh_2025_09_26_19_35_47_N000,-0.16214099526405334,0.0733036920428276,0.0733036920428276,0.026353999972343445,1.0,1.0,train
