event_uid,anchor_source,anchor_source_priority,subject,session_stamp,event_index_in_source,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,source_reference_path,anchor_time_rel_s,anchor_time_abs_s,event_start_rel_s,event_end_rel_s,event_duration_s,event_type,event_level,phase_type,road_type_anchor,curvature_anchor,trigger_type,anchor_signal,anchor_value,source_detail,leakage_risk_anchor,causal_anchor_status,raw_dynamic_peak_time_rel_s,raw_dynamic_peak_score
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_49_06__00002,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_49_06,2,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_49_06_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_49_06_vehicle.csv,0f77553cb88ef531340fbaee40806ddf4dfde56ff53ee471e653ad6e63095752,,21.685,1759088968.499,21.685,22.84,1.1550000000000011,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,2.5621311678445444,"{""steer_rate"": 2.5621311678445444, ""yaw_rate"": 0.07452889981956035, ""ay"": 1.892449988708216, ""roll_rate"": 0.06744638325371868}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,21.855,3.2026639598056805
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_49_06__00003,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_49_06,3,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_49_06_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_49_06_vehicle.csv,0f77553cb88ef531340fbaee40806ddf4dfde56ff53ee471e653ad6e63095752,,26.88,1759088973.6940002,26.88,30.365000000000002,3.485000000000003,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,3.6721405817002784,"{""steer_rate"": 3.6721405817002784, ""yaw_rate"": 0.11234999811567255, ""ay"": 2.634459938810737, ""roll_rate"": 0.09288053653046212}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,28.885,4.590175727125348
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_49_06__00004,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_49_06,4,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_49_06_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_49_06_vehicle.csv,0f77553cb88ef531340fbaee40806ddf4dfde56ff53ee471e653ad6e63095752,,54.985,1759089001.799,54.985,55.925000000000004,0.9400000000000048,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,1.5079560173527038,"{""steer_rate"": 1.5079560173527038, ""yaw_rate"": 0.06347050381765329, ""ay"": 1.3329699915319715, ""roll_rate"": 0.06726345905023029}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,55.245000000000005,1.8849450216908796
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_49_06__00005,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_49_06,5,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_49_06_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_49_06_vehicle.csv,0f77553cb88ef531340fbaee40806ddf4dfde56ff53ee471e653ad6e63095752,,56.355000000000004,1759089003.1690001,56.355000000000004,56.95,0.5949999999999989,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,1.6475777361257937,"{""steer_rate"": 1.6475777361257937, ""yaw_rate"": 0.12451199928472652, ""ay"": 1.643309649382479, ""roll_rate"": 0.065241707072629}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,56.575,2.059472170157242
raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00001,raw_road_curvature_onset,1,rjy,2025_09_28_19_51_44,1,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,133.48,1759089238.189,133.48,153.25,19.77000000000001,curve_left_or_positive,extreme,candidate,curve,0.010900158418088803,raw_curvature_threshold,zx1|lanecurvatureXY,0.010900158418088803,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00002,raw_road_curvature_onset,1,rjy,2025_09_28_19_51_44,2,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,301.12,1759089405.8289998,301.12,317.94,16.819999999999993,curve_right_or_negative,extreme,candidate,curve,-0.008165679974251383,raw_curvature_threshold,zx1|lanecurvatureXY,-0.008165679974251383,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00003,raw_road_curvature_onset,1,rjy,2025_09_28_19_51_44,3,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,322.5,1759089427.2089999,322.5,324.555,2.055000000000007,curve_left_or_positive,weak,candidate,curve,0.0010809899887845131,raw_curvature_threshold,zx1|lanecurvatureXY,0.0010809899887845131,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00004,raw_road_curvature_onset,1,rjy,2025_09_28_19_51_44,4,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,493.26,1759089597.9689999,493.26,523.46,30.200000000000045,curve_right_or_negative,extreme,candidate,curve,-0.006164879828467915,raw_curvature_threshold,zx1|lanecurvatureXY,-0.006164879828467915,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00005,raw_road_curvature_onset,1,rjy,2025_09_28_19_51_44,5,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,571.49,1759089676.199,571.49,579.255,7.764999999999986,curve_right_or_negative,extreme,candidate,curve,-0.5172333267705483,raw_curvature_threshold,zx1|lanecurvatureXY,-0.5172333267705483,raw vehicle curvature crossing |curvature|>=8e-4 for >=0.8s,low_if_road_context_available_before_response,candidate_unverified,,
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00001,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,1,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,56.300000000000004,1759089161.0089998,56.300000000000004,57.035000000000004,0.7349999999999994,ay,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,1.40177984578704,"{""steer_rate"": 1.3334400000000024, ""yaw_rate"": 0.05343389977111249, ""ay"": 1.40177984578704, ""roll_rate"": 0.058009567061511724}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,56.475,1.666800000000003
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00002,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,2,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,57.485,1759089162.1939998,57.485,58.74,1.2550000000000026,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,1.9198465425055848,"{""steer_rate"": 1.9198465425055848, ""yaw_rate"": 0.057645999137475555, ""ay"": 1.377969790406259, ""roll_rate"": 0.07310310139905137}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,58.425000000000004,2.399808178131981
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00003,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,3,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,59.225,1759089163.9339998,59.225,62.6,3.375,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,4.279512820859639,"{""steer_rate"": 4.279512820859639, ""yaw_rate"": 0.15376499962809323, ""ay"": 3.760899857803642, ""roll_rate"": 0.1650424159235606}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,59.245000000000005,5.3493910260745485
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00004,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,4,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,87.88,1759089192.589,87.88,95.22,7.340000000000003,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,4.89386627773537,"{""steer_rate"": 4.89386627773537, ""yaw_rate"": 0.1792959988879882, ""ay"": 4.5945698118724, ""roll_rate"": 0.2042677777927446}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,90.65,6.117332847169212
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00005,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,5,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,132.73,1759089237.439,132.73,143.70000000000002,10.970000000000027,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,8.39146916945599,"{""steer_rate"": 8.39146916945599, ""yaw_rate"": 0.36730099877932487, ""ay"": 7.122579591474771, ""roll_rate"": 0.28833440032327434}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,136.455,10.489336461819986
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00006,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,6,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,144.6,1759089249.3089998,144.6,147.195,2.594999999999999,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,5.291818268045484,"{""steer_rate"": 5.291818268045484, ""yaw_rate"": 0.2566899911238262, ""ay"": 4.621509967612416, ""roll_rate"": 0.10573966185672169}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,144.745,6.614772835056854
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00007,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,7,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,147.875,1759089252.5839999,147.875,153.81,5.935000000000002,ay,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,ay,3.933819788060262,"{""steer_rate"": 2.1503899225642, ""yaw_rate"": 0.2019179981689, ""ay"": 3.933819788060262, ""roll_rate"": 0.06698533517001878}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,149.635,3.026015221584817
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00008,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,8,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,158.96,1759089263.669,158.96,159.305,0.34499999999999886,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,1.7034391810794136,"{""steer_rate"": 1.7034391810794136, ""yaw_rate"": 0.04303616452887124, ""ay"": 0.6464353409889052, ""roll_rate"": 0.05931983072783207}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,159.105,2.1292989763492667
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00009,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,9,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,159.79500000000002,1759089264.504,159.79500000000002,161.98,2.184999999999974,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,4.007263315889564,"{""steer_rate"": 4.007263315889564, ""yaw_rate"": 0.12113499925611564, ""ay"": 2.1473897291245363, ""roll_rate"": 0.10532094845315974}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,160.85,5.009079144861955
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00010,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,10,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,162.66,1759089267.369,162.66,163.08,0.4200000000000159,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,2.8553344473014803,"{""steer_rate"": 2.8553344473014803, ""yaw_rate"": 0.06711099401125356, ""ay"": 1.088889680297564, ""roll_rate"": 0.08013372989831778}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,162.8,3.5691680591268504
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00011,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,11,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,163.595,1759089268.304,163.595,163.89000000000001,0.2950000000000159,steer_rate,strong,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,3.249783781030302,"{""steer_rate"": 3.249783781030302, ""yaw_rate"": 0.04325969370169839, ""ay"": 0.7076660349167913, ""roll_rate"": 0.07576284997749069}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,163.615,4.062229726287877
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00012,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,12,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,180.655,1759089285.3639998,180.655,190.345,9.689999999999998,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,10.46484000885306,"{""steer_rate"": 10.46484000885306, ""yaw_rate"": 0.24815199854084224, ""ay"": 5.26981, ""roll_rate"": 0.37495517529279326}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,182.29500000000002,13.081050011066324
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00013,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,13,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,191.105,1759089295.814,191.105,192.335,1.2300000000000182,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,1.9477410121694905,"{""steer_rate"": 1.9477410121694905, ""yaw_rate"": 0.06428959997749276, ""ay"": 1.7666599070761109, ""roll_rate"": 0.08892961355525339}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,191.885,2.4346762652118628
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00014,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,14,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,205.3,1759089310.0089998,205.3,206.405,1.1049999999999898,steer_rate,medium,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,2.1432640000000003,"{""steer_rate"": 2.1432640000000003, ""yaw_rate"": 0.082687399769979, ""ay"": 2.0706299282471483, ""roll_rate"": 0.09093687921348853}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,206.115,2.6790800000000004
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00015,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,15,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,209.365,1759089314.074,209.365,212.18,2.8149999999999977,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,4.10497635088361,"{""steer_rate"": 4.10497635088361, ""yaw_rate"": 0.1298019981575436, ""ay"": 3.080379947510968, ""roll_rate"": 0.18761612263172273}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,210.37,5.131220438604512
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00016,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,16,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,228.525,1759089333.234,228.525,239.35,10.824999999999989,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,12.203146550186194,"{""steer_rate"": 12.203146550186194, ""yaw_rate"": 0.6847329879357251, ""ay"": 9.516058662502331, ""roll_rate"": 1.4111426953382944}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,234.82500000000002,28.222853906765888
raw_vehicle_dynamic_onset__rjy__2025_09_28_19_51_44__00017,raw_vehicle_dynamic_onset,3,rjy,2025_09_28_19_51_44,17,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_19_51_44_vehicle.csv,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,,240.865,1759089345.574,240.865,244.995,4.1299999999999955,steer_rate,extreme,candidate,unknown_from_raw_dynamic,,raw_dynamic_threshold,steer_rate,6.01089839569251,"{""steer_rate"": 6.01089839569251, ""yaw_rate"": 0.21561499837108405, ""ay"": 2.195899936639329, ""roll_rate"": 1.4337411526569948}",high_response_derived_anchor_not_valid_for_event_trigger_claim,candidate_unverified,243.07,28.674823053139892
