instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000488520,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,488.52,488.52,488.86,0.34,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00053,ay,extreme,1.844745,11.894432,0,0,1,ok,,5200,136,1.85143,-1.85143,1.84475,0.624878,0.087046,7.999913,0.0130082,37.18245,0.148877,0.352731,-0.352731,39.45,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4225.139867,-0.00729802,5604.873248,0.0,very_low,design_curve_context,0,none,,,,,49.62,hybrid_review_conflict_or_medium,base_dynamic_score=39.45; roll_rate_support=+4.2; lateral_support=+6.0
vehicle_instability_onset__tyy__2025_09_28_14_57_17__000287755,road_guided_vehicle_instability_v0_1,tyy,2025_09_28_14_57_17,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_57_17_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_57_17_vehicle.csv,dd1127e5cf3742fe46c2d55e839261b79b041c5e7825193aec04e11d57df8d54,287.755,287.755,288.5,0.745,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_57_17__00021,ay,medium,1.41653,1.544594,0,0,0,ok,,2600,149,3.91064,-3.91064,1.41653,0.159431,0.163645,1.74306,2e-08,98.2845,0.12706,0.487296,-0.487296,42.93,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,fix_road,fix_road,7072.199113,0.0,280.480286,0.0,low,design_special_event_segment,0,none,,,,,55.91,hybrid_review_conflict_or_medium,base_dynamic_score=42.93; ay_support=+3.8; yaw_rate_support=+5; post_steering_response=+0.2; design_special_segment=+4
vehicle_instability_onset__xst__2025_09_26_11_34_18__000013355,road_guided_vehicle_instability_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,13.355,13.355,14.625,1.27,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00001,roll_rate,extreme,0.974215,19.4843,0,0,0,ok,,5200,508,0.573352,-0.573352,0.573352,0.99953,0.034099,1.793457,1e-08,8.89293,0.106203,0.529097,0.529097,40.52,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section1,1.624693,0.0,8.495426,0.0,high,design_regular_road,0,none,,,,,47.51,hybrid_review_conflict_or_medium,base_dynamic_score=40.52; roll_rate_support=+6.7; post_steering_response=+0.3
vehicle_instability_onset__xst__2025_09_26_11_34_18__000169710,road_guided_vehicle_instability_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,169.71,169.71,171.045,1.335,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00010;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00011,roll_rate;roll_rate,extreme;extreme,0.650531,13.010614,0,0,1,ok,,5200,534,0.800747,0.800747,0.640611,0.661954,0.07644,7.206078,0.00778078,7.62779,0.073827,0.987683,0.987683,38.59,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4204.140005,-0.00729802,101.403157,0.0,medium,design_curve_context,0,none,,,,,50.89,hybrid_review_conflict_or_medium,base_dynamic_score=38.59; roll_rate_support=+4.4; lateral_support=+5.6; post_steering_response=+2.2
vehicle_instability_onset__xst__2025_09_26_11_34_18__000248350,road_guided_vehicle_instability_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,248.35,248.35,256.205,7.855,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00039;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00040;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00041,ay;ay;ay,weak;medium;medium,2.15619,2.225295,0,0,0,ok,,5200,3142,2.15619,-2.15619,2.15619,0.054894,0.143929,1.753749,0.00716758,51.9045,0.478395,0.234223,0.234223,38.76,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4233.139815,-0.00729802,240.951375,0.0,low,design_curve_context,0,none,,,,,48.07,hybrid_review_conflict_or_medium,base_dynamic_score=38.76; ay_support=+0.3; yaw_rate_support=+5; multi_second_dynamic_episode=+4
vehicle_instability_onset__xst__2025_09_26_11_34_18__000403245,road_guided_vehicle_instability_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,403.245,403.245,404.915,1.67,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00052,ay,weak,1.49243,1.148023,1,1,1,ok,,5200,669,3.35435,-3.35435,1.49243,0.055215,0.146889,1.283776,0.00796141,104.9245,-0.284838,0.375595,0.375595,39.85,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,high,1,1,1,0,0.445103,14.719667,1,weak,straight,primary,0.345,old_v400_context__xst__2025_09_26_11_34_18__00035,ok,middle_section,section4,8191.25558,-0.0,272.37101,0.0,low,design_regular_road,0,none,,,,,54.06,hybrid_review_conflict_or_medium,base_dynamic_score=39.85; ay_support=+2.7; yaw_rate_support=+5; old_v400_nearby=+1.5; old_v400_primary=+5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_onset__xst__2025_09_26_11_34_18__000616255,road_guided_vehicle_instability_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,616.255,616.255,644.565,28.31,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,6,0,6,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00063;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00064;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00065;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00066;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00067;raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00069,ay;ay;ay;ay;ay;ay,medium;weak;extreme;strong;strong;medium,7.027147,16.630122,1,1,0,ok,,5200,11324,2.8891,-2.8891,7.02715,0.08648,0.103045,1.250974,0.00250179,107.915,-0.128631,0.434413,0.434413,43.04,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,high,1,1,0,0,0.755829,20.128967,1,weak,straight,secondary,0.085,old_v400_context__xst__2025_09_26_11_34_18__00048,ok,differentmu_road,mu1,14681.160724,-0.0,655.216988,0.0,very_low,design_high_risk_surface,0,none,,,,,50.32,hybrid_review_conflict_or_medium,base_dynamic_score=43.04; ay_support=+1.8; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000009235,road_guided_vehicle_instability_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,9.235,9.235,10.62,1.385,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00001;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00002,roll_rate;roll_rate,extreme;extreme,0.977285,19.545692,0,0,0,ok,,2600,277,0.532908,0.532908,0.433946,1.0031,0.020271,0.971185,1e-08,8.91104,0.196524,0.288677,-0.288677,40.37,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section1,1.624693,0.0,8.496383,0.0,high,design_regular_road,0,none,,,,,47.06,hybrid_review_conflict_or_medium,base_dynamic_score=40.37; roll_rate_support=+6.7
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000278960,road_guided_vehicle_instability_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,278.96,278.96,279.735,0.775,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00036,roll_rate,extreme,0.724837,14.496733,0,0,1,ok,,2600,156,0.725272,0.725272,0.530344,0.735443,0.079948,2.197469,0.00778093,6.650245,0.617148,1.707102,1.707102,39.1,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4237.13979,-0.00729802,242.769305,0.0,low,design_curve_context,0,none,,,,,49.0,hybrid_review_conflict_or_medium,base_dynamic_score=39.10; roll_rate_support=+4.9; post_steering_response=+5.0
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000298365,road_guided_vehicle_instability_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,298.365,298.365,298.755,0.39,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00040,roll_rate,extreme,0.691476,13.82952,0,0,1,ok,,2600,78,0.704106,-0.704106,0.329685,0.6988,0.200939,2.662087,0.00778095,2.25178,-2.56162,2.266659,2.266659,40.5,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4237.13979,-0.00729802,242.709601,0.0,low,design_curve_context,0,none,,,,,55.35,hybrid_review_conflict_or_medium,base_dynamic_score=40.50; roll_rate_support=+4.7; yaw_rate_support=+5; lateral_support=+0.2; post_steering_response=+5.0
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000399945,road_guided_vehicle_instability_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,399.945,399.945,400.18,0.235,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00065,ay,weak,1.36082,1.046785,1,0,1,ok,,2600,46,3.39373,3.39373,1.36082,0.129771,0.146941,1.406184,0.0,105.454,-0.308749,0.56793,0.56793,36.57,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,1.36959,18.151333,1,weak,straight,secondary,2.16,old_v400_context__yyl__2025_09_28_09_14_23__00055,ok,middle_section,section3,5206.57442,0.0,278.649521,0.0,low,design_regular_road,0,none,,,,,46.35,hybrid_review_conflict_or_medium,base_dynamic_score=36.57; ay_support=+2.8; yaw_rate_support=+5; post_steering_response=+0.5; old_v400_nearby=+1.5
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000411750,road_guided_vehicle_instability_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,411.75,411.75,413.57,1.82,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00067,ay,medium,2.47776,2.015844,2,0,1,ok,,2601,365,2.47382,2.47382,2.47382,0.134299,0.09256,1.541883,0.0,124.4785,-0.134739,0.389209,-0.389209,35.8,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,1,1,1.381889,16.29,3,strong_active,straight,secondary,0.835,old_v400_context__yyl__2025_09_28_09_14_23__00056,ok,middle_section,section3,5585.57442,0.0,278.795952,0.0,low,design_regular_road,0,none,,,,,53.75,hybrid_review_conflict_or_medium,base_dynamic_score=35.80; ay_support=+0.9; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_v400_strong=+4
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000543060,road_guided_vehicle_instability_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,543.06,543.06,545.1,2.04,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00078,ay,medium,2.60493,2.526365,2,0,0,ok,,2600,408,2.60493,-2.60493,2.60493,0.104711,0.098852,3.369225,0.0,111.65,-0.247749,0.584772,0.584772,36.85,reject_low_instability_evidence,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,1,1,0,1.136912,16.057,1,weak,straight,secondary,0.11,old_v400_context__yyl__2025_09_28_09_14_23__00070,ok,middle_section,section5,10502.286644,-0.0,1001.745313,0.0,very_low,design_regular_road,0,none,,,,,47.66,hybrid_review_conflict_or_medium,base_dynamic_score=36.85; ay_support=+1.2; lateral_support=+1.0; post_steering_response=+0.6; old_v400_nearby=+3.0; old_v400_primary=+5
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000694735,road_guided_vehicle_instability_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,694.735,694.735,702.365,7.63,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00097;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00098;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00099,ay;ay;ay,weak;weak;weak,1.71957,1.326448,1,0,0,ok,,2600,1525,2.24951,-2.24951,1.7192,0.077046,0.109462,3.312982,0.00256614,84.7148,0.030892,0.294612,0.294612,39.0,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,1,1,0,0,0.425283,16.056667,1,weak,curve,secondary,0.085,old_v400_context__yyl__2025_09_28_09_14_23__00086,ok,differentmu_road,mu1,15044.160724,-0.0,319.483208,0.0,low,design_high_risk_surface,0,none,,,,,53.97,hybrid_review_conflict_or_medium,base_dynamic_score=39.00; ay_support=+0.5; lateral_support=+1.0; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; design_high_risk_surface=+8
vehicle_instability_onset__yyl__2025_09_28_09_29_01__000007335,road_guided_vehicle_instability_v0_1,yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,7.335,7.335,8.64,1.305,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00001,roll_rate,extreme,0.989506,19.790129,0,0,0,ok,,5200,523,0.555107,0.555107,0.464654,1.01481,0.026382,1.930437,1e-08,8.46602,0.537387,0.284838,-0.284838,40.22,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,0,0,0,0,,,0,none,none,none,,,ok,middle_section,section1,0.624693,0.0,8.491153,0.0,high,design_regular_road,0,none,,,,,46.99,hybrid_review_conflict_or_medium,base_dynamic_score=40.22; roll_rate_support=+6.8
vehicle_instability_onset__yyl__2025_09_28_09_29_01__000441345,road_guided_vehicle_instability_v0_1,yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_29_01_vehicle.csv,3de1ae55d57dc132ce70fcb32d92de10d5d75309038b012cf5123e4f16b4b504,441.345,441.345,442.08,0.735,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_29_01__00024,ay,extreme,3.40492,5.714859,2,0,0,ok,,5200,295,3.40492,-3.40492,3.40492,0.290336,0.115081,2.876318,0.0,115.7385,0.276111,0.629366,-0.629366,42.19,needs_human_review,road_setting_guided_vehicle_instability_onset_predict_future_steering_response,Road design and old v400 event context are used only as supporting context. Instability onset remains grounded in non-steering vehicle dynamics; steering metrics are response evidence.,normal,2,2,0,1,2.017081,15.824267,2,medium_active,straight,secondary,0.91,old_v400_context__yyl__2025_09_28_09_29_01__00040,ok,middle_section,section6,13295.536031,0.0,772.275101,0.0,very_low,design_regular_road,0,none,,,,,55.46,hybrid_review_conflict_or_medium,base_dynamic_score=42.19; ay_support=+2.8; lateral_support=+0.5; post_steering_response=+0.7; old_v400_nearby=+3.0; old_v400_active=+5; old_primary_score=+1.3
