sample_id,split,gt_peak_abs,gt_peak_signed,gt_peak_time_s,gt_onset_time_s,gt_tail_signed,gt_tail_abs_ratio,direction_mode,amplitude_mode,peak_timing,tail_mode,reversal_count,zero_crossing,correction_mode,response_family,threshold_small_peak_train_p40,threshold_large_peak_train_p75,threshold_very_large_peak_train_p90,threshold_peak_time_train_median,rbf_sample_rmse,deployable_oracle_rmse,deployable_oracle_gain_over_rbf,deployable_oracle_best_model,deployable_oracle_uses_non_rbf,candidate_spread_mean,candidate_spread_peak,rbf_kernel_ridge_context_no_subject__sample_rmse,keypoint_residual_vehicle_transformer_no_subject__sample_rmse,topk_vehicle_transformer_branch0_no_subject__sample_rmse,topk_vehicle_transformer_branch1_no_subject__sample_rmse,topk_vehicle_transformer_branch2_no_subject__sample_rmse,event_uid,subject,session_stamp,event_type,event_level,road_type_anchor,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210__pre3_label3_response_coverage,train,1.1142178773880005,1.1142178773880005,2.25,0.26499998569488525,-0.29426294565200806,0.26409820881875673,positive,medium,late_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.71415323,0.29191244,0.4222408,topk_vehicle_transformer_branch1_no_subject,1,0.2767074,0.49247718,0.71415323,0.8640943,0.4804386,0.29191244,0.8784636,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210,zx,2025_09_27_17_29_08,instability_ay_roll,extreme_active,curve,curve1,curve1,design_curve_context,low
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530__pre3_label3_response_coverage,train,0.35342949628829956,0.35342949628829956,2.115000009536743,0.07500000298023224,-0.1623150110244751,0.4592571155749589,positive,small,late_peak,opposite_tail,2,1,multi_segment,small|opposite_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.15488547,0.15488547,0.0,rbf_kernel_ridge_context_no_subject,0,0.21854189,0.35507002,0.15488547,0.17772043,0.18491133,0.40918913,0.25422296,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530,zx,2025_09_27_17_29_08,instability_ay_roll,extreme_active,curve,curve1,curve1,design_curve_context,very_low
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,val,0.2061300277709961,0.2061300277709961,1.7599999904632568,0.5199999809265137,-0.18849146366119385,0.9144299144547823,positive,small,late_peak,opposite_tail,1,1,zero_crossing,small|opposite_tail|zero_crossing,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.14939241,0.14939241,0.0,rbf_kernel_ridge_context_no_subject,0,0.41073737,0.8124396,0.14939241,0.8666148,0.75476146,0.71546435,0.8584553,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410,zx,2025_09_27_17_45_11,instability_ay_roll,weak,curve,curve1,curve1,design_curve_context,low
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010__pre3_label3_response_coverage,val,0.8325225114822388,-0.8325225114822388,0.925000011920929,0.5799999833106995,-0.12182851135730743,0.14633659712144198,negative,small,early_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.678246,0.39540496,0.28284106,topk_vehicle_transformer_branch1_no_subject,1,0.19181618,0.33365226,0.678246,0.6114528,0.63961935,0.39540496,0.8641749,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010,zx,2025_09_27_17_45_11,instability_ay_roll,strong_active,straight,fix_road,fix_road,design_special_event_segment,low
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280__pre3_label3_response_coverage,val,1.6521270275115967,1.6521270275115967,1.5,0.17499999701976776,-0.03298574686050415,0.01996562389647888,positive,large,early_peak,return_near_zero,3,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.7106443,0.7106443,0.0,rbf_kernel_ridge_context_no_subject,0,0.23542428,0.33798653,0.7106443,0.9106449,0.7923736,0.9923955,0.72435915,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280,zx,2025_09_27_17_45_11,instability_ay_roll,extreme_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820__pre3_label3_response_coverage,val,1.1838561296463013,1.1838561296463013,1.3650000095367432,0.8949999809265137,-0.3127628564834595,0.26418992025399496,positive,medium,early_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.6372591,0.3056211,0.33163804,keypoint_residual_vehicle_transformer_no_subject,1,0.23666432,0.33703843,0.6372591,0.3056211,0.32712123,0.523306,0.39947772,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820,zx,2025_09_27_17_45_11,instability_ay_roll,extreme_active,straight,middle_section,section6,design_regular_road,very_low
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875__pre3_label3_response_coverage,train,1.4098749160766602,1.4098749160766602,1.9199999570846558,0.8299999833106995,0.0033159852027893066,0.002351971203244674,positive,medium,late_peak,return_near_zero,7,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.20428672,0.20428672,0.0,rbf_kernel_ridge_context_no_subject,0,0.19868624,0.2757894,0.20428672,0.31785282,0.28278187,0.4535926,0.35021728,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875,zx,2025_09_27_17_56_42,instability_ay_roll,strong_active,straight,longstraight,longstraight,design_regular_road,high
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650__pre3_label3_response_coverage,train,0.9222320318222046,0.9222320318222046,2.2850000858306885,0.8799999952316284,0.272271990776062,0.2952315484402442,positive,small,late_peak,return_near_zero,2,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.22349209,0.22349209,0.0,rbf_kernel_ridge_context_no_subject,0,0.16995165,0.30995286,0.22349209,0.28993425,0.32786977,0.32818988,0.41290447,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650,zx,2025_09_27_17_56_42,instability_ay_roll,strong_active,straight,middle_section,section2,design_regular_road,high
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450__pre3_label3_response_coverage,test,1.124341607093811,-1.124341607093811,0.6399999856948853,0.07999999821186066,0.14259541034698486,0.1268256991000843,negative,medium,early_peak,return_near_zero,5,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.44629076,0.34838217,0.097908586,topk_vehicle_transformer_branch0_no_subject,1,0.3154718,0.41105014,0.44629076,0.5331226,0.34838217,0.3538969,0.50525904,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450,zx,2025_09_27_18_00_08,instability_ay_roll,strong_active,straight,middle_section,section1,design_regular_road,high
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680__pre3_label3_response_coverage,test,1.016481637954712,1.016481637954712,2.180000066757202,0.06499999761581421,-0.08831331133842468,0.08688136414950112,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.9599703,0.39817646,0.5617938,topk_vehicle_transformer_branch1_no_subject,1,0.2566507,0.44113582,0.9599703,0.93479115,0.7180686,0.39817646,1.0911393,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680,zx,2025_09_27_18_00_08,instability_ay_roll,extreme_active,curve,curve1,curve1,design_curve_context,low
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505__pre3_label3_response_coverage,test,1.1810654401779175,1.1810654401779175,1.2100000381469727,0.14499999582767487,0.3131124675273895,0.2651101766894659,positive,medium,early_peak,return_near_zero,6,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,1.1559497,0.6041586,0.55179113,topk_vehicle_transformer_branch1_no_subject,1,0.26445323,0.5380667,1.1559497,0.77566946,0.80775744,0.6041586,1.1521099,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505,zx,2025_09_27_18_00_08,instability_ay_roll,strong_active,curve,curve1,curve1,design_curve_context,very_low
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905__pre3_label3_response_coverage,test,0.7283228635787964,-0.7283228635787964,0.8450000286102295,0.0949999988079071,-0.08429992198944092,0.1157452638177692,negative,small,early_peak,return_near_zero,14,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.75735724,0.20576635,0.5515909,topk_vehicle_transformer_branch1_no_subject,1,0.26580852,0.5298036,0.75735724,0.3796412,0.49316472,0.20576635,0.83331025,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905,zx,2025_09_27_18_00_08,instability_ay_roll,strong_active,curve,curve1,curve1,design_curve_context,very_low
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255__pre3_label3_response_coverage,train,1.1325459480285645,-1.1325459480285645,0.7049999833106995,0.36500000953674316,-0.2485349178314209,0.2194479775977729,negative,medium,early_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.25710073,0.2074373,0.049663424,topk_vehicle_transformer_branch1_no_subject,1,0.20213756,0.29607365,0.25710073,0.5476136,0.37335524,0.2074373,0.5281777,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255,zx,2025_09_27_18_07_01,instability_ay_roll,strong_active,straight,middle_section,section1,design_regular_road,high
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310__pre3_label3_response_coverage,train,1.6484609842300415,-1.6484609842300415,2.244999885559082,0.7699999809265137,0.09843859076499939,0.05971545077906579,negative,large,late_peak,return_near_zero,4,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.45505315,0.45505315,0.0,rbf_kernel_ridge_context_no_subject,0,0.26237652,0.50455225,0.45505315,0.7722506,0.7485196,0.93105257,0.67170787,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310,zx,2025_09_27_18_07_01,instability_ay_roll,extreme_active,straight,longstraight,longstraight,design_regular_road,high
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460__pre3_label3_response_coverage,train,0.008379936218261719,0.008379936218261719,1.475000023841858,3.0,0.008199930191040039,0.9785194036645044,positive,small,early_peak,same_side_tail,0,1,zero_crossing,small|same_side_tail|zero_crossing,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.003350717,0.003350717,0.0,rbf_kernel_ridge_context_no_subject,0,0.09570661,0.1787762,0.003350717,0.051372685,0.044155113,0.18465377,0.15933327,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460,zx,2025_09_27_18_07_01,instability_ay_roll,instability_extreme,design_curve_context,curve2,curve2,design_curve_context,very_low
vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705__pre3_label3_response_coverage,train,0.21816617250442505,0.21816617250442505,1.625,0.06499999761581421,-0.0012218952178955078,0.005600754708527163,positive,small,late_peak,return_near_zero,4,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.10771379,0.10771379,0.0,rbf_kernel_ridge_context_no_subject,0,0.20117466,0.36999494,0.10771379,0.60141766,0.33148623,0.50565815,0.20134869,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705,zx,2025_09_27_18_07_01,instability_ay_roll,weak,straight,differentmu_road,mu1,design_high_risk_surface,very_low
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340__pre3_label3_response_coverage,train,1.7685450315475464,1.7685450315475464,1.4900000095367432,0.1599999964237213,-0.18605199456214905,0.10520059780403004,positive,large,early_peak,return_near_zero,3,1,multi_segment,large|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.61605024,0.58981615,0.02623409,topk_vehicle_transformer_branch2_no_subject,1,0.2332399,0.35119206,0.61605024,0.713782,0.6532363,0.8809089,0.58981615,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340,zx,2025_09_27_18_17_48,instability_ay_roll,extreme_active,straight,middle_section,section2,design_regular_road,high
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945__pre3_label3_response_coverage,train,1.214576005935669,-1.214576005935669,1.7300000190734863,0.35499998927116394,-0.08377556502819061,0.06897515233198824,negative,medium,late_peak,return_near_zero,4,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.3210606,0.23403868,0.08702192,topk_vehicle_transformer_branch2_no_subject,1,0.19074352,0.29865098,0.3210606,0.3258461,0.42901906,0.64766604,0.23403868,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945,zx,2025_09_27_18_17_48,instability_ay_roll,strong_active,straight,middle_section,section4,design_regular_road,low
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105__pre3_label3_response_coverage,train,1.170593023300171,1.170593023300171,1.7899999618530273,0.14000000059604645,-0.037698984146118164,0.03220503060904639,positive,medium,late_peak,return_near_zero,2,1,multi_segment,medium|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.20735788,0.20735788,0.0,rbf_kernel_ridge_context_no_subject,0,0.1977459,0.31607318,0.20735788,0.30940023,0.3139666,0.25916117,0.4506882,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105,zx,2025_09_27_18_17_48,instability_ay_roll,strong_active,straight,middle_section,section5,design_regular_road,very_low
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965__pre3_label3_response_coverage,train,0.4288279712200165,-0.4288279712200165,1.1100000143051147,0.11500000208616257,0.041539013385772705,0.09686638039863427,negative,small,early_peak,return_near_zero,3,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.1434397,0.1434397,0.0,rbf_kernel_ridge_context_no_subject,0,0.16638276,0.25527456,0.1434397,0.3634151,0.24410392,0.14376175,0.36193216,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965,zx,2025_09_27_18_17_48,instability_ay_roll,weak,straight,differentmu_road,mu1,design_high_risk_surface,very_low
vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770__pre3_label3_response_coverage,train,0.45012038946151733,0.45012038946151733,1.340000033378601,0.9549999833106995,-0.15393802523612976,0.34199300640499103,positive,small,early_peak,opposite_tail,4,1,multi_segment,small|opposite_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.032116424,0.032116424,0.0,rbf_kernel_ridge_context_no_subject,0,0.124571055,0.18159758,0.032116424,0.2612696,0.16991214,0.18479636,0.22316726,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770,zx,2025_09_27_18_17_48,instability_ay_roll,medium_active,curve,differentmu_road,mu1,design_high_risk_surface,very_low
vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350__pre3_label3_response_coverage,test,0.5749120116233826,-0.5749120116233826,1.5700000524520874,0.07000000029802322,-0.18919533491134644,0.3290857228345506,negative,small,early_peak,same_side_tail,6,1,multi_segment,small|same_side_tail|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.32019404,0.15632743,0.16386661,topk_vehicle_transformer_branch0_no_subject,1,0.26592657,0.43783018,0.32019404,0.27200997,0.15632743,0.31555247,0.47019762,vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350,zxy,2025_09_28_15_57_38,instability_ay_roll,strong_active,curve,curve1,curve1,design_curve_context,high
vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230__pre3_label3_response_coverage,val,0.07155990600585938,0.07155990600585938,1.649999976158142,0.23999999463558197,0.06475019454956055,0.9048390106082413,positive,small,late_peak,same_side_tail,1,0,single_reversal,small|same_side_tail|single_reversal,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.2593437,0.2593437,0.0,rbf_kernel_ridge_context_no_subject,0,0.36526087,0.7384747,0.2593437,0.49160504,0.9049246,0.6600678,1.2607845,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230,zxy,2025_09_28_16_01_55,instability_ay_roll,extreme_active,curve,curve1,curve1,design_curve_context,very_low
vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385__pre3_label3_response_coverage,val,0.935322105884552,-0.935322105884552,2.430000066757202,0.24500000476837158,-0.1912880837917328,0.20451573055768632,negative,small,late_peak,return_near_zero,5,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,1.0621147,0.67812544,0.38398927,keypoint_residual_vehicle_transformer_no_subject,1,0.30391577,0.3746271,1.0621147,0.67812544,0.96667373,1.0946007,1.0622939,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385,zxy,2025_09_28_16_01_55,instability_ay_roll,extreme_active,curve,curve1,curve1,design_curve_context,very_low
vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925__pre3_label3_response_coverage,train,0.8772020936012268,-0.8772020936012268,1.5299999713897705,0.1899999976158142,0.16894790530204773,0.19259861157929575,negative,small,early_peak,return_near_zero,8,1,multi_segment,small|return_near_zero|multi_segment,0.9891481995582581,1.633541226387024,1.9869728088378906,1.5825000405311584,0.15392447,0.15392447,0.0,rbf_kernel_ridge_context_no_subject,0,0.18102273,0.31628996,0.15392447,0.23080559,0.21148685,0.29116532,0.3812803,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925,zxy,2025_09_28_16_12_11,instability_ay_roll,strong_active,straight,middle_section,section2,design_regular_road,high
