subject,session_stamp,vehicle_raw_relative_path,segment_index,module_name,instance_name,road_risk_class_cn,entry_time_rel_s,exit_time_rel_s,duration_s,road_s_start_m,road_s_end_m,road_s_min_m,road_s_max_m,median_nearest_dist_m,p90_nearest_dist_m,point_count,high_point_ratio,medium_point_ratio,low_point_ratio,very_low_point_ratio,segment_mapping_reliability
xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,7,curve2,curve2,弯道路段,409.2,470.0,60.8,8352.88,9578.88,8352.88,9578.88,453.224,910.859,609,0.0,0.0,0.5386,0.4614,low
xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,8,middle_section,section5,普通连接段,470.1,515.0,44.9,10435.287,11340.911,10435.287,11340.911,972.071,1001.33,450,0.0,0.0,0.0,1.0,very_low
xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,9,stop,stop,特殊道路段,515.1,549.3,34.2,11342.911,12500.536,11342.911,12500.536,889.59,926.41,343,0.0,0.0,0.0,1.0,very_low
xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,10,middle_section,section6,普通连接段,549.4,584.3,34.9,12504.536,13659.536,12504.536,13659.536,786.059,827.119,350,0.0,0.0,0.0,1.0,very_low
xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,11,differentmu_road,mu1,高风险路面,584.4,742.805,158.405,13663.161,14590.161,13663.161,15026.161,703.191,1487.614,1585,0.0114,0.0763,0.1817,0.7306,very_low
yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,0,middle_section,section1,普通连接段,0.0,68.9,68.9,0.0,1158.625,0.0,1158.625,4.496,8.5,690,1.0,0.0,0.0,0.0,high
yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,1,longstraight,longstraight,长直线路段,69.0,82.6,13.6,1161.625,1610.625,1161.625,1610.625,2.485,4.61,137,1.0,0.0,0.0,0.0,high
yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,2,middle_section,section2,普通连接段,82.7,115.7,33.0,1613.517,2770.517,1613.517,2770.517,3.034,4.621,331,1.0,0.0,0.0,0.0,high
yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,3,curve1,curve1,弯道路段,115.8,140.3,24.5,2773.142,2772.142,2772.142,2838.142,14.744,17.642,246,1.0,0.0,0.0,0.0,high
yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,4,middle_section,section2,普通连接段,140.4,156.5,16.1,2771.142,2771.142,2734.517,2771.142,21.492,39.964,162,0.4877,0.5123,0.0,0.0,medium
yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,5,curve1,curve1,弯道路段,156.6,376.3,219.7,2772.142,4586.14,2772.142,4586.14,246.771,277.809,2198,0.2616,0.0641,0.6742,0.0,low
yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,6,middle_section,section3,普通连接段,376.4,416.3,39.9,4588.574,5744.574,4588.574,5744.574,279.304,281.776,400,0.0,0.0,1.0,0.0,low
yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,7,fix_road,fix_road,特殊道路段,416.4,459.5,43.1,5747.199,7192.256,5747.199,7192.256,281.659,283.14,432,0.0,0.0,1.0,0.0,low
yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,8,middle_section,section4,普通连接段,459.6,491.3,31.7,7196.256,8351.256,7196.256,8351.256,279.488,281.08,318,0.0,0.0,1.0,0.0,low
yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,9,curve2,curve2,弯道路段,491.4,540.9,49.5,8353.88,9579.88,8353.88,9579.88,453.974,897.953,496,0.0,0.0,0.5403,0.4597,low
yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,10,middle_section,section5,普通连接段,541.0,570.8,29.8,10436.287,11338.287,10436.287,11338.287,973.574,1000.641,299,0.0,0.0,0.0,1.0,very_low
yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,11,stop,stop,特殊道路段,570.9,605.1,34.2,11341.911,12499.911,11341.911,12499.911,890.322,922.673,343,0.0,0.0,0.0,1.0,very_low
yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,12,middle_section,section6,普通连接段,605.2,640.9,35.7,12502.536,13658.536,12502.536,13658.536,787.322,828.434,358,0.0,0.0,0.0,1.0,very_low
yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,13,differentmu_road,mu1,高风险路面,641.0,778.9,137.9,13661.161,14317.161,13661.161,15045.161,675.544,1379.349,1380,0.0109,0.0775,0.2159,0.6957,very_low
yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,0,middle_section,section1,普通连接段,0.0,62.7,62.7,0.0,1158.625,0.0,1158.625,5.397,8.5,628,1.0,0.0,0.0,0.0,high
yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,1,longstraight,longstraight,长直线路段,62.805,76.5,13.695,1162.625,1610.625,1162.625,1610.625,2.799,4.198,138,1.0,0.0,0.0,0.0,high
yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,2,middle_section,section2,普通连接段,76.605,109.605,33.0,1614.517,2768.517,1614.517,2768.517,2.617,5.235,331,1.0,0.0,0.0,0.0,high
yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,3,curve1,curve1,弯道路段,109.7,177.105,67.405,2772.142,4586.14,2772.142,4586.14,11.44,282.499,675,0.52,0.1467,0.3333,0.0,low
yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,4,middle_section,section3,普通连接段,177.2,213.305,36.105,4588.574,5744.574,4588.574,5744.574,279.817,282.249,362,0.0,0.0,1.0,0.0,low
yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,5,fix_road,fix_road,特殊道路段,213.4,264.0,50.6,5747.199,7191.199,5747.199,7191.199,280.919,283.609,507,0.0,0.0,1.0,0.0,low
yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,6,middle_section,section4,普通连接段,264.105,296.805,32.7,7194.256,8351.88,7194.256,8351.88,279.453,280.362,328,0.0,0.0,1.0,0.0,low
yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,7,curve2,curve2,弯道路段,296.9,353.105,56.205,8354.88,9579.88,8354.88,9579.88,489.927,894.233,563,0.0,0.0,0.5098,0.4902,low
yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,8,middle_section,section5,普通连接段,353.2,383.4,30.2,10436.287,11340.911,10436.287,11340.911,972.995,998.527,303,0.0,0.0,0.0,1.0,very_low
yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,9,stop,stop,特殊道路段,383.5,418.0,34.5,11343.911,12498.911,11343.911,12498.911,888.562,925.385,346,0.0,0.0,0.0,1.0,very_low
yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,10,middle_section,section6,普通连接段,418.105,452.9,34.795,12502.536,13659.536,12502.536,13659.536,784.136,824.001,349,0.0,0.0,0.0,1.0,very_low
yyl,2025_09_28_09_29_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_29_01_vehicle.csv,11,differentmu_road,mu1,高风险路面,453.0,571.7,118.7,13662.161,14430.161,13662.161,15046.161,670.906,1311.373,1188,0.0118,0.0808,0.2104,0.697,very_low
yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,0,middle_section,section1,普通连接段,0.0,52.805,52.805,0.0,1156.625,0.0,1156.625,2.931,8.5,529,1.0,0.0,0.0,0.0,high
yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,1,longstraight,longstraight,长直线路段,52.905,64.7,11.795,1160.625,1608.625,1160.625,1608.625,2.64,3.291,119,1.0,0.0,0.0,0.0,high
yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,2,middle_section,section2,普通连接段,64.805,104.2,39.395,1612.517,2769.517,1612.517,2769.517,4.31,6.114,395,1.0,0.0,0.0,0.0,high
yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,3,curve1,curve1,弯道路段,104.305,174.605,70.3,2772.142,4584.14,2772.142,4584.14,11.367,280.474,704,0.517,0.1364,0.3466,0.0,low
yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,4,middle_section,section3,普通连接段,174.7,215.0,40.3,4587.574,5744.574,4587.574,5744.574,279.996,282.426,404,0.0,0.0,1.0,0.0,low
yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,5,fix_road,fix_road,特殊道路段,215.105,264.105,49.0,5748.199,7191.199,5748.199,7191.199,280.9,283.344,491,0.0,0.0,1.0,0.0,low
yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,6,middle_section,section4,普通连接段,264.2,296.2,32.0,7194.256,8349.256,7194.256,8349.256,279.27,281.132,321,0.0,0.0,1.0,0.0,low
yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,7,curve2,curve2,弯道路段,296.305,349.105,52.8,8352.88,9579.88,8352.88,9579.88,465.508,891.721,529,0.0,0.0,0.5312,0.4688,low
yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,8,middle_section,section5,普通连接段,349.2,378.605,29.405,10436.287,11340.911,10436.287,11340.911,975.602,999.07,295,0.0,0.0,0.0,1.0,very_low
yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,9,stop,stop,特殊道路段,378.7,412.2,33.5,11343.911,12498.911,11343.911,12498.911,886.555,921.929,336,0.0,0.0,0.0,1.0,very_low
yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,10,middle_section,section6,普通连接段,412.305,446.2,33.895,12502.536,13660.161,12502.536,13660.161,784.755,825.382,340,0.0,0.0,0.0,1.0,very_low
yyl,2025_09_28_09_39_01,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_39_01_vehicle.csv,11,differentmu_road,mu1,高风险路面,446.305,571.5,125.195,13663.161,14381.161,13663.161,15045.161,674.261,1306.081,1253,0.012,0.0766,0.2051,0.7063,very_low
yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,0,middle_section,section1,普通连接段,0.0,50.0,50.0,0.0,1159.625,0.0,1159.625,3.126,7.997,501,1.0,0.0,0.0,0.0,high
yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,1,longstraight,longstraight,长直线路段,50.105,62.305,12.2,1163.625,1608.625,1163.625,1608.625,2.959,3.159,123,1.0,0.0,0.0,0.0,high
yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,2,middle_section,section2,普通连接段,62.405,96.205,33.8,1612.517,2770.517,1612.517,2770.517,3.314,5.74,339,1.0,0.0,0.0,0.0,high
yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,3,curve1,curve1,弯道路段,96.305,169.0,72.695,2774.142,4586.14,2774.142,4586.14,32.866,282.652,728,0.4739,0.147,0.3791,0.0,low
yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,4,middle_section,section3,普通连接段,169.105,203.105,34.0,4589.574,5744.574,4589.574,5744.574,280.03,281.841,341,0.0,0.0,1.0,0.0,low
yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,5,fix_road,fix_road,特殊道路段,203.205,242.205,39.0,5748.199,7192.199,5748.199,7192.199,282.908,283.563,391,0.0,0.0,1.0,0.0,low
yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,6,middle_section,section4,普通连接段,242.305,273.5,31.195,7196.256,8350.256,7196.256,8350.256,280.067,282.737,313,0.0,0.0,1.0,0.0,low
yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,7,curve2,curve2,弯道路段,273.605,325.105,51.5,8352.88,9578.88,8352.88,9578.88,454.845,893.651,516,0.0,0.0,0.5407,0.4593,low
yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,8,middle_section,section5,普通连接段,325.205,352.905,27.7,10434.287,11340.911,10434.287,11340.911,975.642,1001.333,278,0.0,0.0,0.0,1.0,very_low
yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,9,stop,stop,特殊道路段,353.0,385.0,32.0,11343.911,12497.911,11343.911,12497.911,886.176,922.18,321,0.0,0.0,0.0,1.0,very_low
yyl,2025_09_28_09_49_11,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,10,middle_section,section6,普通连接段,385.105,420.605,35.5,12501.536,13660.161,12501.536,13660.161,784.181,827.204,356,0.0,0.0,0.0,1.0,very_low
