split,sample_id,label_diag__broad_oracle_model,selected_model,policy_name,selector_confidence,oracle_short,selected_short
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
val,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
train,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
train,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
test,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch0,rbf
test,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch0,rbf
train,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
train,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
test,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
test,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,keypoint,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000229945__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000283210__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,keypoint,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000308920__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch0,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000297385__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000053185__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch0,rbf
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000081700__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000175240__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000186555__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch0,rbf
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000273440__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000362460__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000392590__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000518180__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
test,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000585940__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000184075__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000308055__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,keypoint,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000331425__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
train,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000034605__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,keypoint,rbf
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000128695__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,keypoint,rbf
test,vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000681250__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
test,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
test,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
test,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch0,rbf
test,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,keypoint,rbf
train,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch0,rbf
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000164300__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000297885__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000511405__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
test,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000240445__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000414405__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000547665__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000426110__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000500270__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000535550__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000540950__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000069905__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000228515__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000445490__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000526105__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__jy__2025_09_26_17_51_46__000542335__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
val,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000064705__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch0,rbf
val,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000198735__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
val,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000135315__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000215535__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000385260__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000480490__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000089180__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000357070__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch0,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000380645__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000448640__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000541050__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000057770__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000084330__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000133655__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000250730__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000129055__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000175350__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000290870__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000320035__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000334720__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000402090__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000481970__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000137120__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000515545__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000598710__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000180850__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000209520__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000340405__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000384965__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000463330__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000137410__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000500840__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000703720__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000221270__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000378840__pre3_label3_response_coverage,topk_vehicle_transformer_branch2_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch2,rbf
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000382075__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000547420__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch0,rbf
val,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000560065__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch0,rbf
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000139565__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,keypoint,rbf
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000301130__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch0,rbf
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000441855__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,keypoint,rbf
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000633830__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000660595__pre3_label3_response_coverage,topk_vehicle_transformer_branch1_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch1,rbf
val,vehicle_instability_allraw__txj__2025_09_27_08_40_46__000687315__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
val,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000300320__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
val,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000326790__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
val,vehicle_instability_allraw__txj__2025_09_27_08_53_44__000386965__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000084165__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch0,rbf
train,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000242365__pre3_label3_response_coverage,topk_vehicle_transformer_branch0_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,branch0,rbf
train,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000575870__pre3_label3_response_coverage,rbf_kernel_ridge_context_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,rbf,rbf
train,vehicle_instability_allraw__txj__2025_09_27_09_06_19__000604150__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,keypoint,rbf
train,vehicle_instability_allraw__txj__2025_09_27_09_17_11__000060790__pre3_label3_response_coverage,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject,always_rbf_reference,,keypoint,rbf
