sample_id,event_uid,subject,session_stamp,split,anchor_time_rel_s,curvature_anchor,input_valid_ratio,median_speed_kmh_window,event_type,event_level,road_type_anchor,old_v400_road_type_mode,old_v400_phase_mode,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability,top1_branch,best_branch_oracle,top1_matches_best,top1_prob,prob_margin,branch_spread_mean,branch_spread_peak,branch0_prob,branch1_prob,branch2_prob,prob_entropy,rbf_sample_rmse,rbf_wrong_side,rbf_large_response_recalled,rbf_severe_amp_under,rbf_peak_amp_abs_error,rbf_peak_time_abs_error_s,rbf_onset_delay_abs_error_s,rbf_tail_abs_error,rbf_tail_drift_risk,rbf_zero_crossing_mismatch,rbf_reversal_count_exact,rbf_pred_peak_abs,rbf_pred_reversal_count,rbf_pred_multi_segment,rbf_gt_peak_abs,rbf_is_large_response,rbf_is_difficult_peak_top20,top1_sample_rmse,top1_wrong_side,top1_large_response_recalled,top1_severe_amp_under,top1_peak_amp_abs_error,top1_peak_time_abs_error_s,top1_onset_delay_abs_error_s,top1_tail_abs_error,top1_tail_drift_risk,top1_zero_crossing_mismatch,top1_reversal_count_exact,top1_pred_peak_abs,top1_pred_reversal_count,top1_pred_multi_segment,top1_gt_peak_abs,top1_is_large_response,top1_is_difficult_peak_top20,branch0_sample_rmse,branch0_wrong_side,branch0_large_response_recalled,branch0_severe_amp_under,branch0_peak_amp_abs_error,branch0_peak_time_abs_error_s,branch0_onset_delay_abs_error_s,branch0_tail_abs_error,branch0_tail_drift_risk,branch0_zero_crossing_mismatch,branch0_reversal_count_exact,branch0_pred_peak_abs,branch0_pred_reversal_count,branch0_pred_multi_segment,branch0_gt_peak_abs,branch0_is_large_response,branch0_is_difficult_peak_top20,branch1_sample_rmse,branch1_wrong_side,branch1_large_response_recalled,branch1_severe_amp_under,branch1_peak_amp_abs_error,branch1_peak_time_abs_error_s,branch1_onset_delay_abs_error_s,branch1_tail_abs_error,branch1_tail_drift_risk,branch1_zero_crossing_mismatch,branch1_reversal_count_exact,branch1_pred_peak_abs,branch1_pred_reversal_count,branch1_pred_multi_segment,branch1_gt_peak_abs,branch1_is_large_response,branch1_is_difficult_peak_top20,branch2_sample_rmse,branch2_wrong_side,branch2_large_response_recalled,branch2_severe_amp_under,branch2_peak_amp_abs_error,branch2_peak_time_abs_error_s,branch2_onset_delay_abs_error_s,branch2_tail_abs_error,branch2_tail_drift_risk,branch2_zero_crossing_mismatch,branch2_reversal_count_exact,branch2_pred_peak_abs,branch2_pred_reversal_count,branch2_pred_multi_segment,branch2_gt_peak_abs,branch2_is_large_response,branch2_is_difficult_peak_top20,best_candidate_oracle,top1_worse_than_rbf,top1_minus_rbf_rmse,best_of_rbf_topk_rmse,best_of_rbf_topk_gain_over_rbf
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915,byx,2025_09_28_17_35_43,train,78.915,0.0,1.0,82.2351,instability_ay_roll,medium_active,straight,straight,primary,longstraight,longstraight,design_regular_road,high,0,2,0,0.37202737,0.028909326,0.223392,0.37626886,0.37203255,0.28484938,0.34311807,1.0925952,0.4204939603805542,0,0,0,0.24253731966018677,0.48500001430511475,0.015000000596046448,0.006076398771256208,0,0,0,0.5191238522529602,150,1,0.761661171913147,0,0,0.5294353365898132,0,0,0,0.12276661396026611,0.7899999618530273,0.054999999701976776,0.11590863764286041,0,0,0,0.8844277858734131,2,1,0.761661171913147,0,0,0.5294353365898132,0,0,0,0.12276661396026611,0.7899999618530273,0.054999999701976776,0.11590863764286041,0,0,0,0.8844277858734131,2,1,0.761661171913147,0,0,0.8051527142524719,0,0,0,0.47000133991241455,0.9399999380111694,0.009999997913837433,0.23027200996875763,0,0,0,1.2316625118255615,2,1,0.761661171913147,0,0,0.2856726348400116,0,0,0,0.3510971665382385,0.4950000047683716,0.10999999195337296,0.2668706476688385,0,0,0,0.41056400537490845,2,1,0.761661171913147,0,0,branch2,1,0.10894137620925903,0.2856726348400116,0.1348213255405426
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335,byx,2025_09_28_17_35_43,train,199.335,-0.00729802,1.0,23.9335,instability_ay_roll,extreme_active,curve,curve,secondary,curve1,curve1,design_curve_context,medium,1,0,0,0.33579746,0.0035363734,0.10828057,0.2337506,0.33226278,0.3357951,0.33194217,1.0985986,0.002520722569897771,0,0,0,0.003953520208597183,0.004999995231628418,0.014999985694885254,0.001139529049396515,0,0,1,0.03653663024306297,1,0,0.040490150451660156,0,0,0.10081649571657181,1,0,0,0.06732100993394852,1.0349998474121094,0.6950000151991844,0.04474363476037979,1,1,0,0.10781116038560867,0,0,0.040490150451660156,0,0,0.06167658045887947,0,0,0,0.12139448523521423,0.6149998903274536,0.6300000101327896,0.0121538694947958,0,0,0,0.1618846356868744,0,0,0.040490150451660156,0,0,0.10081649571657181,1,0,0,0.06732100993394852,1.0349998474121094,0.6950000151991844,0.04474363476037979,1,1,0,0.10781116038560867,0,0,0.040490150451660156,0,0,0.23738838732242584,0,0,0,0.44089263677597046,0.6449999809265137,0.5250000059604645,0.12330925464630127,1,0,1,0.4813827872276306,1,0,0.040490150451660156,0,0,rbf,1,0.09829577314667404,0.002520722569897771,0.0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020,byx,2025_09_28_17_35_43,train,231.02,0.0,1.0,126.407,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section3,design_regular_road,low,0,0,1,0.3727099,0.010231286,0.28225514,0.45467237,0.3727142,0.26481256,0.36247325,1.0875525,0.4221305847167969,0,0,0,0.3286205530166626,0.3449999690055847,0.004999995231628418,0.1798717901110649,0,0,0,0.6608069539070129,180,1,0.9894275069236755,0,0,0.43796291947364807,0,0,1,0.6457345187664032,0.35999995470046997,0.7850000113248825,0.2047678306698799,0,0,0,0.34369298815727234,1,0,0.9894275069236755,0,0,0.43796291947364807,0,0,1,0.6457345187664032,0.35999995470046997,0.7850000113248825,0.2047678306698799,0,0,0,0.34369298815727234,1,0,0.9894275069236755,0,0,0.5508109331130981,1,0,0,0.30060410499572754,1.4799999594688416,0.17000000178813934,0.7824637293815613,1,0,0,0.688823401927948,2,1,0.9894275069236755,0,0,0.6467879414558411,0,0,0,0.31553834676742554,0.7199999690055847,0.14000000059604645,0.037121474742889404,0,0,0,0.67388916015625,2,1,0.9894275069236755,0,0,rbf,1,0.015832334756851196,0.4221305847167969,0.0
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825,byx,2025_09_28_17_35_43,train,329.825,-0.0,1.0,122.9,instability_ay_roll,weak,straight,straight,secondary,middle_section,section4,design_regular_road,low,2,0,0,0.37996763,0.008308053,0.17651887,0.30221394,0.37166527,0.24837436,0.3799604,1.0814836,0.11679359525442123,0,0,0,0.1681428700685501,0.12000000476837158,0.01499999687075615,0.06120390444993973,0,0,0,0.4100455641746521,46,1,0.241902694106102,0,0,0.3466269075870514,0,0,0,0.5576434880495071,0.19999992847442627,0.02500000223517418,0.3065578117966652,1,0,1,0.7995461821556091,2,1,0.241902694106102,0,0,0.14384326338768005,0,0,0,0.1698676496744156,0.06499993801116943,0.044999998062849045,0.15478143841028214,1,0,1,0.4117703437805176,2,1,0.241902694106102,0,0,0.1754985898733139,0,0,0,0.169830784201622,0.30000007152557373,0.4599999822676182,0.10626036394387484,0,0,0,0.411733478307724,1,0,0.241902694106102,0,0,0.3466269075870514,0,0,0,0.5576434880495071,0.19999992847442627,0.02500000223517418,0.3065578117966652,1,0,1,0.7995461821556091,2,1,0.241902694106102,0,0,rbf,1,0.22983331233263016,0.11679359525442123,0.0
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580,byx,2025_09_28_17_46_00,test,95.58,0.0,1.0,128.3614,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,2,1,0,0.36830828,0.00018432736,0.22615218,0.39130604,0.36813086,0.26356688,0.3683022,1.0872114,0.42720910906791687,0,0,1,0.8355430364608765,0.2799999713897705,0.07000000029802322,0.28086424991488457,0,0,0,0.6574149131774902,183,1,1.4929579496383667,0,0,0.614122211933136,0,0,1,0.9494249820709229,0.19000005722045898,0.6000000312924385,0.09044712781906128,0,0,1,0.5435329675674438,2,1,1.4929579496383667,0,0,0.39413291215896606,0,0,0,0.45697271823883057,0.10000002384185791,0.7799999788403511,0.09839573502540588,0,0,1,1.0359852313995361,2,1,1.4929579496383667,0,0,0.3453123867511749,0,0,0,0.11042463779449463,0.23000001907348633,0.9550000503659248,0.48385533690452576,0,0,1,1.382533311843872,2,1,1.4929579496383667,0,0,0.614122211933136,0,0,1,0.9494249820709229,0.19000005722045898,0.6000000312924385,0.09044712781906128,0,0,1,0.5435329675674438,2,1,1.4929579496383667,0,0,branch1,1,0.18691310286521912,0.3453123867511749,0.08189672231674194
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315__pre3_label3_response_coverage,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315,byx,2025_09_28_17_46_00,test,215.315,0.0,1.0,130.1294,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,0,0,1,0.37908798,0.0104237795,0.23279728,0.39670983,0.37908983,0.25224915,0.36866102,1.0830213,0.24321980774402618,0,0,0,0.3064603805541992,0.26499998569488525,0.20499999076128006,0.11897907871752977,0,0,0,1.4297541379928589,130,1,1.1232937574386597,0,0,0.1774701625108719,0,0,0,0.15326499938964844,0.1499999761581421,0.6100000143051147,0.17805225774645805,0,0,0,1.276558756828308,2,1,1.1232937574386597,0,0,0.1774701625108719,0,0,0,0.15326499938964844,0.1499999761581421,0.6100000143051147,0.17805225774645805,0,0,0,1.276558756828308,2,1,1.1232937574386597,0,0,0.4283214211463928,0,0,0,0.019358038902282715,0.009999990463256836,0.32999998331069946,0.2338624894618988,0,0,0,1.1426517963409424,1,0,1.1232937574386597,0,0,0.3430500328540802,0,0,0,0.5271825790405273,0.24500000476837158,0.015000015497207642,0.5197029113769531,0,0,0,1.650476336479187,2,1,1.1232937574386597,0,0,branch0,0,-0.0657496452331543,0.1774701625108719,0.0657496452331543
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145,cwh,2025_09_26_19_27_21,train,65.145,-0.0,1.0,102.647,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,2,2,1,0.38279283,0.02766049,0.26625866,0.4074883,0.35513547,0.26207975,0.38278484,1.0861902,0.3007480204105377,0,0,0,0.23824286460876465,0.11500000953674316,0.11999998986721039,0.3109125718474388,0,0,0,1.3098680973052979,100,1,1.5481109619140625,0,0,0.45310860872268677,0,0,0,0.5159976482391357,0.07500004768371582,0.7950000017881393,0.3010134845972061,0,0,0,1.0321133136749268,2,1,1.5481109619140625,0,0,0.5348949432373047,0,0,0,0.7132008075714111,0.16499996185302734,0.5950000137090683,0.5924760550260544,0,0,0,0.8349101543426514,1,0,1.5481109619140625,0,0,0.8275404572486877,0,0,0,0.538415789604187,0.4299999475479126,0.18999998271465302,1.2057927250862122,1,0,0,1.0096951723098755,1,0,1.5481109619140625,0,0,0.45310860872268677,0,0,0,0.5159976482391357,0.07500004768371582,0.7950000017881393,0.3010134845972061,0,0,0,1.0321133136749268,2,1,1.5481109619140625,0,0,rbf,1,0.15236058831214905,0.3007480204105377,0.0
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295,cwh,2025_09_26_19_35_47,train,225.295,0.0,1.0,121.192,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,1,2,0,0.35343444,0.004479587,0.20506802,0.38483462,0.34895933,0.35342267,0.29761797,1.0956724,0.29294171929359436,0,0,0,0.3957979679107666,0.06500005722045898,0.0949999988079071,0.003291413187980652,0,0,0,1.0733349323272705,105,1,0.6775369644165039,0,0,0.5910175442695618,0,0,0,0.7342851161956787,0.3250000476837158,0.39499998092651367,0.13035617768764496,0,0,0,1.4118220806121826,2,1,0.6775369644165039,0,0,0.3345634341239929,0,0,0,0.3529818058013916,0.18000006675720215,0.11500000953674316,0.12773602455854416,0,0,0,1.0305187702178955,2,1,0.6775369644165039,0,0,0.5910175442695618,0,0,0,0.7342851161956787,0.3250000476837158,0.39499998092651367,0.13035617768764496,0,0,0,1.4118220806121826,2,1,0.6775369644165039,0,0,0.13413025438785553,0,0,0,0.0513877272605896,0.46000003814697266,0.050000011920928955,0.3182990252971649,0,0,0,0.7289246916770935,1,0,0.6775369644165039,0,0,branch2,1,0.2980758249759674,0.13413025438785553,0.15881146490573883
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095,cwh,2025_09_26_19_35_47,train,453.095,0.0,1.0,99.8525,instability_ay_roll,instability_extreme,design_high_risk_surface,none,none,differentmu_road,mu1,design_high_risk_surface,very_low,0,0,1,0.39034575,0.019184709,0.10668581,0.21350132,0.3903504,0.23848757,0.37116212,1.0769287,0.031060682609677315,0,0,0,0.008198205381631851,0.5049999952316284,0.0,0.06550324894487858,1,0,0,0.060567792505025864,11,1,0.06876599788665771,0,0,0.09318720549345016,0,0,0,0.18376114964485168,0.1850000023841858,0.06499999761581421,0.0514758659992367,1,0,0,0.2525271475315094,0,0,0.06876599788665771,0,0,0.09318720549345016,0,0,0,0.18376114964485168,0.1850000023841858,0.06499999761581421,0.0514758659992367,1,0,0,0.2525271475315094,0,0,0.06876599788665771,0,0,0.1445113569498062,0,0,0,0.13867715001106262,0.039999961853027344,0.05000000074505806,0.06499388068914413,1,1,0,0.20744314789772034,0,0,0.06876599788665771,0,0,0.19323332607746124,1,0,0,0.27718281745910645,0.6150000095367432,0.07000000029802322,0.2576824575662613,1,0,0,0.34594881534576416,0,0,0.06876599788665771,0,0,rbf,1,0.06212652288377285,0.031060682609677315,0.0
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630,cwh,2025_09_26_19_35_47,train,527.63,0.0,1.0,73.0009,instability_ay_roll,weak,curve,curve,primary,differentmu_road,mu1,design_high_risk_surface,very_low,0,2,0,0.4036337,0.050680786,0.11231437,0.17599078,0.40363666,0.3529508,0.24341254,1.0777091,0.021404385566711426,0,0,0,0.022117093205451965,0.2550000250339508,0.0,0.010461680591106415,0,0,1,0.13224826753139496,2,1,0.110131174325943,0,0,0.10938774794340134,1,0,0,0.05311267077922821,1.670000046491623,0.01000000536441803,0.2017379105091095,1,0,0,0.1632438451051712,0,0,0.110131174325943,0,0,0.10938774794340134,1,0,0,0.05311267077922821,1.670000046491623,0.01000000536441803,0.2017379105091095,1,0,0,0.1632438451051712,0,0,0.110131174325943,0,0,0.24660839140415192,1,0,0,0.2515594959259033,1.7100000083446503,0.03499999828636646,0.4333840310573578,1,0,0,0.3616906702518463,1,0,0.110131174325943,0,0,0.08129442483186722,0,0,0,0.0375852957367897,2.594999998807907,0.2750000059604645,0.002678312361240387,0,0,0,0.07254587858915329,0,0,0.110131174325943,0,0,rbf,1,0.08798336237668991,0.021404385566711426,0.0
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000089205__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000089205,cwh,2025_09_26_19_45_40,train,89.205,-0.0,1.0,138.623,instability_ay_roll,medium_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,0,2,0,0.3568418,0.029863745,0.2177532,0.37042648,0.3568517,0.32696217,0.31618607,1.0972914,0.23624706268310547,0,0,0,0.39024221897125244,0.0,0.2749999761581421,0.08567832410335541,0,0,0,1.0513732433319092,133,1,0.6611310243606567,0,0,0.32180312275886536,0,0,0,0.5802757740020752,0.16499996185302734,0.19499999284744263,0.13159277220256627,0,0,0,1.241406798362732,2,1,0.6611310243606567,0,0,0.32180312275886536,0,0,0,0.5802757740020752,0.16499996185302734,0.19499999284744263,0.13159277220256627,0,0,0,1.241406798362732,2,1,0.6611310243606567,0,0,0.5991376638412476,0,0,0,0.9100773334503174,0.04999995231628418,0.42500002682209015,0.5329623222351074,1,0,0,1.5712083578109741,2,1,0.6611310243606567,0,0,0.09990659356117249,0,0,0,0.11177563667297363,0.32499992847442627,0.04999995231628418,0.07753622531890869,0,0,0,0.7729066610336304,2,1,0.6611310243606567,0,0,branch2,1,0.08555606007575989,0.09990659356117249,0.13634046912193298
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000165100,cwh,2025_09_26_19_45_40,train,165.1,-0.0,1.0,119.78,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section3,design_regular_road,low,0,2,0,0.36552778,0.015587062,0.2598056,0.4646088,0.36553302,0.2845291,0.34993786,1.0929368,0.1510205864906311,0,0,0,0.0030351877212524414,0.27500009536743164,0.020000003278255463,0.017728954553604126,0,0,0,0.6615481972694397,112,1,0.6585130095481873,0,0,0.4566616117954254,0,0,0,0.777834951877594,0.35000014305114746,0.0,0.3172748386859894,0,0,1,1.4363479614257812,2,1,0.6585130095481873,0,0,0.4566616117954254,0,0,0,0.777834951877594,0.35000014305114746,0.0,0.3172748386859894,0,0,1,1.4363479614257812,2,1,0.6585130095481873,0,0,0.6293923854827881,0,0,0,1.0159496665000916,0.17500007152557373,0.020000003278255463,0.39048105478286743,1,0,1,1.6744626760482788,2,1,0.6585130095481873,0,0,0.37609973549842834,0,0,0,0.3095141053199768,0.4550001621246338,0.015000000596046448,0.6434517204761505,1,0,1,0.9680271148681641,2,1,0.6585130095481873,0,0,rbf,1,0.3056410253047943,0.1510205864906311,0.0
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000214250__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000214250,cwh,2025_09_26_19_45_40,train,214.25,-0.0,1.0,102.693,instability_ay_roll,strong_active,straight,straight,primary,fix_road,fix_road,design_special_event_segment,low,2,2,1,0.38211775,0.017614365,0.23358078,0.4166828,0.3645057,0.25337997,0.38211438,1.083328,0.3531014025211334,0,0,0,0.038805603981018066,0.08500003814697266,0.04499998688697815,0.12375045567750931,0,0,0,1.526875615119934,66,1,1.488070011138916,0,0,0.24832189083099365,0,0,0,0.10633504390716553,0.004999995231628418,0.21000000834465027,0.11623650789260864,0,0,0,1.5944050550460815,2,1,1.488070011138916,0,0,0.37728771567344666,0,0,0,0.34246766567230225,0.08500003814697266,0.7899999618530273,0.20219435542821884,0,0,0,1.1456023454666138,2,1,1.488070011138916,0,0,0.6773636937141418,0,0,0,0.5309073328971863,0.25,0.625,0.5291203856468201,0,0,0,0.9571626782417297,1,0,1.488070011138916,0,0,0.24832189083099365,0,0,0,0.10633504390716553,0.004999995231628418,0.21000000834465027,0.11623650789260864,0,0,0,1.5944050550460815,2,1,1.488070011138916,0,0,branch2,0,-0.10477951169013977,0.24832189083099365,0.10477951169013977
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005,cwh,2025_09_26_19_45_40,train,341.005,-0.0,1.0,147.069,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section5,design_regular_road,very_low,0,0,1,0.38415486,0.035464257,0.19455655,0.26952043,0.3841583,0.26715514,0.34868652,1.0875192,0.36214759945869446,0,0,0,0.6001830697059631,0.125,0.04999999701976776,0.11941221915185452,0,0,0,0.9231436848640442,160,1,1.5233267545700073,0,0,0.3672338128089905,0,0,0,0.5775511264801025,0.12000000476837158,0.7049999982118607,0.24517886340618134,0,0,0,0.9457756280899048,1,0,1.5233267545700073,0,0,0.3672338128089905,0,0,0,0.5775511264801025,0.12000000476837158,0.7049999982118607,0.24517886340618134,0,0,0,0.9457756280899048,1,0,1.5233267545700073,0,0,0.47616806626319885,0,0,0,0.4971168041229248,0.10499989986419678,0.30500002205371857,0.1684160828590393,0,0,0,1.0262099504470825,1,0,1.5233267545700073,0,0,0.40123888850212097,0,0,0,0.350469708442688,0.2549999952316284,0.8049999624490738,0.4824041724205017,0,0,0,1.1728570461273193,2,1,1.5233267545700073,0,0,rbf,1,0.0050862133502960205,0.36214759945869446,0.0
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000205130,cwh,2025_09_26_19_56_16,val,205.13,0.0,1.0,110.094,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,2,2,1,0.37239432,0.009030014,0.24779963,0.37236992,0.36336586,0.2642453,0.37238884,1.0873816,0.33763349056243896,0,0,0,0.5471926927566528,0.11500000953674316,0.01000000536441803,0.12412621127441525,0,0,0,1.436437726020813,102,1,0.8892450332641602,0,0,0.1920209527015686,0,0,0,0.24117016792297363,0.019999980926513672,0.2449999898672104,0.1743111051619053,0,0,1,1.1304152011871338,2,1,0.8892450332641602,0,0,0.3953808844089508,0,0,0,0.01836717128753662,0.15999996662139893,0.6650000065565109,0.08691880106925964,0,0,0,0.8708778619766235,1,0,0.8892450332641602,0,0,0.7285565733909607,0,0,0,0.0911569595336914,0.41999995708465576,0.13500000536441803,0.5776744186878204,1,0,0,0.9804019927978516,1,0,0.8892450332641602,0,0,0.1920209527015686,0,0,0,0.24117016792297363,0.019999980926513672,0.2449999898672104,0.1743111051619053,0,0,1,1.1304152011871338,2,1,0.8892450332641602,0,0,branch2,0,-0.14561253786087036,0.1920209527015686,0.14561253786087036
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000309365,cwh,2025_09_26_19_56_16,val,309.365,-0.00048204,1.0,143.998,instability_ay_roll,strong_active,straight,straight,primary,curve2,curve2,design_curve_context,very_low,0,0,1,0.3532639,0.010529369,0.21057044,0.37000775,0.35327673,0.34271568,0.30400762,1.0965669,0.3582754135131836,0,0,0,0.560401201248169,0.1499999761581421,0.5000000298023224,0.12458555400371552,0,0,0,0.7981628179550171,200,1,1.358564019203186,0,0,0.3655610978603363,0,0,0,0.3205428123474121,0.5800000429153442,0.5300000011920929,0.2032269835472107,0,0,1,1.038021206855774,2,1,1.358564019203186,0,0,0.3655610978603363,0,0,0,0.3205428123474121,0.5800000429153442,0.5300000011920929,0.2032269835472107,0,0,1,1.038021206855774,2,1,1.358564019203186,0,0,0.5548329949378967,0,0,0,0.0169827938079834,0.7000000476837158,0.20499998331069946,0.13027627021074295,0,0,1,1.3755468130111694,2,1,1.358564019203186,0,0,0.4443521201610565,0,0,1,0.7935734987258911,0.3450000286102295,0.41499999165534973,0.38287705183029175,0,0,1,0.5649905204772949,2,1,1.358564019203186,0,0,rbf,1,0.00728568434715271,0.3582754135131836,0.0
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000329785,cwh,2025_09_26_19_56_16,val,329.785,0.0,1.0,152.6152,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section5,design_regular_road,very_low,0,1,0,0.37923667,0.020810306,0.20058429,0.29376462,0.37924027,0.26234034,0.35841948,1.0865034,0.8348461389541626,0,0,0,0.6448569297790527,0.4299999475479126,0.9349999502301216,0.003452286124229431,0,0,0,0.8571690320968628,233,1,1.5020259618759155,0,0,0.7715885043144226,0,0,0,0.7198087573051453,0.3299999237060547,0.8899999931454659,0.30909132957458496,0,0,0,0.7822172045707703,1,0,1.5020259618759155,0,0,0.7715885043144226,0,0,0,0.7198087573051453,0.3299999237060547,0.8899999931454659,0.30909132957458496,0,0,0,0.7822172045707703,1,0,1.5020259618759155,0,0,0.5715500116348267,0,0,0,0.6439686417579651,0.04499995708465576,0.4649999812245369,0.07419426739215851,0,0,0,0.8580573201179504,1,0,1.5020259618759155,0,0,0.913813591003418,0,0,0,0.43157756328582764,0.4950000047683716,0.9600000455975533,0.5017969906330109,0,0,0,1.070448398590088,2,1,1.5020259618759155,0,0,branch1,0,-0.06325763463973999,0.5715500116348267,0.26329612731933594
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000388180,cwh,2025_09_26_19_56_16,val,388.18,0.0,1.0,115.324,instability_ay_roll,medium_active,straight,straight,secondary,middle_section,section6,design_regular_road,very_low,0,2,0,0.34987003,0.024502248,0.17552388,0.3121687,0.34987545,0.32535976,0.32476482,1.0980012,0.3551464080810547,0,0,1,0.50655397772789,0.2799999713897705,0.18000000715255737,0.2331310985609889,0,0,0,0.4430801570415497,213,1,0.9496341347694397,0,0,0.3187105357646942,0,0,0,0.2714737057685852,0.4700000286102295,0.06499999761581421,0.21703790687024593,0,0,1,0.6781604290008545,2,1,0.9496341347694397,0,0,0.3187105357646942,0,0,0,0.2714737057685852,0.4700000286102295,0.06499999761581421,0.21703790687024593,0,0,1,0.6781604290008545,2,1,0.9496341347694397,0,0,0.5429404377937317,0,0,0,0.03840160369873047,0.6299999952316284,0.4949999451637268,0.4635778218507767,0,0,1,0.9880357384681702,2,1,0.9496341347694397,0,0,0.2715476155281067,0,0,0,0.429276704788208,0.23500001430511475,0.04500001668930054,0.03655371069908142,0,0,0,0.5203574299812317,1,0,0.9496341347694397,0,0,branch2,0,-0.036435872316360474,0.2715476155281067,0.083598792552948
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045,cwh,2025_09_26_20_06_19,train,204.045,-0.0,1.0,156.362,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,2,2,1,0.3699522,0.018674493,0.21315284,0.376826,0.35128957,0.27875787,0.36995256,1.0914619,0.34374701976776123,0,1,0,0.3106025457382202,0.009999990463256836,0.034999966621398926,0.2081710398197174,0,0,0,1.327913522720337,110,1,1.6385160684585571,1,0,0.4339257478713989,0,0,1,0.905243456363678,0.18000006675720215,0.13499999046325684,0.10969743132591248,0,0,0,0.7332726120948792,2,1,1.6385160684585571,1,0,0.4454248249530792,0,1,0,0.4243863821029663,0.375,0.009999990463256836,0.027334004640579224,0,0,0,1.2141296863555908,2,1,1.6385160684585571,1,0,0.6580759882926941,0,1,0,0.09620630741119385,0.48500001430511475,0.13999998569488525,0.3672992065548897,0,0,0,1.5423097610473633,2,1,1.6385160684585571,1,0,0.4339257478713989,0,0,1,0.905243456363678,0.18000006675720215,0.13499999046325684,0.10969743132591248,0,0,0,0.7332726120948792,2,1,1.6385160684585571,1,0,rbf,1,0.0901787281036377,0.34374701976776123,0.0
