sample_id,event_uid,subject,session_stamp,split,left_model,right_model,pair_name,trajectory_rmse_distance
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260,hzh,2025_09_26_21_03_19,test,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.18455782532691956
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890,hzh,2025_09_26_21_03_19,test,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.36289992928504944
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200,hzh,2025_09_26_21_03_19,test,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.3424206078052521
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660,hzh,2025_09_26_21_03_19,test,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.26461997628211975
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230,hzh,2025_09_26_21_17_02,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.2974839508533478
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495,hzh,2025_09_26_21_17_02,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.2622731626033783
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775,hzh,2025_09_27_19_22_27,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.3711055517196655
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515,hzh,2025_09_27_19_22_27,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.1686665415763855
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710,hzh,2025_09_27_19_22_27,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.14723417162895203
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000059360,hzh,2025_09_27_19_33_25,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.21260912716388702
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000164300__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000164300,hzh,2025_09_27_19_33_25,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.2624426484107971
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000297885__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000297885,hzh,2025_09_27_19_33_25,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.16913513839244843
vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000511405__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_33_25__000511405,hzh,2025_09_27_19_33_25,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.26798510551452637
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000081885,hzh,2025_09_27_19_44_05,test,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.313235878944397
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000176245,hzh,2025_09_27_19_44_05,test,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.22052793204784393
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000218700,hzh,2025_09_27_19_44_05,test,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.17220163345336914
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000246255,hzh,2025_09_27_19_44_05,test,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.17269018292427063
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000326390,hzh,2025_09_27_19_44_05,test,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.2852254807949066
vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860__pre3_label3_response_coverage,vehicle_instability_allraw__hzh__2025_09_27_19_44_05__000345860,hzh,2025_09_27_19_44_05,test,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.2298588901758194
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000240445__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000240445,jy,2025_09_26_17_17_11,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.20286554098129272
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000414405__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000414405,jy,2025_09_26_17_17_11,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.8110330104827881
vehicle_instability_allraw__jy__2025_09_26_17_17_11__000547665__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_17_11__000547665,jy,2025_09_26_17_17_11,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.17349788546562195
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000426110__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000426110,jy,2025_09_26_17_29_44,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.3975071609020233
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000500270__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000500270,jy,2025_09_26_17_29_44,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.27031654119491577
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000535550__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000535550,jy,2025_09_26_17_29_44,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.29473432898521423
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000540950__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000540950,jy,2025_09_26_17_29_44,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.5195278525352478
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000069905__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000069905,jy,2025_09_26_17_40_51,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.2842795252799988
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000228515__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000228515,jy,2025_09_26_17_40_51,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.3609659671783447
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000445490__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000445490,jy,2025_09_26_17_40_51,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.18494874238967896
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000526105__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000526105,jy,2025_09_26_17_40_51,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.3289904296398163
vehicle_instability_allraw__jy__2025_09_26_17_51_46__000542335__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_17_51_46__000542335,jy,2025_09_26_17_51_46,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.14632199704647064
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000064705__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000064705,jy,2025_09_26_18_01_40,val,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.15522393584251404
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000198735__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000198735,jy,2025_09_26_18_01_40,val,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.30553188920021057
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600__pre3_label3_response_coverage,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600,jy,2025_09_26_18_01_40,val,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.22823387384414673
vehicle_instability_allraw__lx__2025_09_26_09_17_22__000135315__pre3_label3_response_coverage,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000135315,lx,2025_09_26_09_17_22,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.3977068364620209
vehicle_instability_allraw__lx__2025_09_26_09_17_22__000215535__pre3_label3_response_coverage,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000215535,lx,2025_09_26_09_17_22,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.17552489042282104
vehicle_instability_allraw__lx__2025_09_26_09_17_22__000385260__pre3_label3_response_coverage,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000385260,lx,2025_09_26_09_17_22,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.3770613670349121
vehicle_instability_allraw__lx__2025_09_26_09_17_22__000480490__pre3_label3_response_coverage,vehicle_instability_allraw__lx__2025_09_26_09_17_22__000480490,lx,2025_09_26_09_17_22,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.49731338024139404
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000089180__pre3_label3_response_coverage,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000089180,lxy,2025_09_28_17_55_52,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.17794696986675262
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000357070__pre3_label3_response_coverage,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000357070,lxy,2025_09_28_17_55_52,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.37764349579811096
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000380645__pre3_label3_response_coverage,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000380645,lxy,2025_09_28_17_55_52,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.13777317106723785
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000448640__pre3_label3_response_coverage,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000448640,lxy,2025_09_28_17_55_52,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.2147924304008484
vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000541050__pre3_label3_response_coverage,vehicle_instability_allraw__lxy__2025_09_28_17_55_52__000541050,lxy,2025_09_28_17_55_52,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.20972056686878204
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000057770__pre3_label3_response_coverage,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000057770,lxy,2025_09_28_18_06_16,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.3913535177707672
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000084330__pre3_label3_response_coverage,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000084330,lxy,2025_09_28_18_06_16,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.30281317234039307
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000133655__pre3_label3_response_coverage,vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000133655,lxy,2025_09_28_18_06_16,train,rbf_kernel_ridge_context_no_subject,keypoint_residual_vehicle_transformer_no_subject,rbf_kernel_ridge_context_no_subject__vs__keypoint_residual_vehicle_transformer_no_subject,0.567048192024231
