split,sample_id,best_candidate_oracle,selected_choice,policy_name,selected_confidence,prob_branch0,prob_branch1,prob_branch2,prob_rbf,fallback_threshold
train,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.396809074622232,0.396809074622232,0.05362012364311539,0.1885259673856962,0.3610448343489564,0.65
train,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.49361813143940125,0.022525473942449994,0.05703596613626536,0.42682042848188334,0.49361813143940125,0.65
train,vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.6517848987993239,0.11177102960444675,0.0012943100850537187,0.2351497615111756,0.6517848987993239,0.65
train,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.535478068628762,0.535478068628762,0.15155423907388252,0.06834479599530982,0.24462289630204567,0.65
train,vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380__pre3_label3_response_coverage,rbf,branch2,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.6542447370974837,0.029241977748542758,0.08259573441882599,0.6542447370974837,0.23391755073514764,0.65
train,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280__pre3_label3_response_coverage,branch0,branch0,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.7535136225346454,0.7535136225346454,6.88144830983969e-05,0.06651531397084966,0.1799022490114065,0.65
train,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535__pre3_label3_response_coverage,rbf,branch2,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.7106964674422204,0.014883363461943794,0.02711230870295255,0.7106964674422204,0.2473078603928833,0.65
train,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365__pre3_label3_response_coverage,branch1,branch1,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.779890341705043,0.14639324685365027,0.779890341705043,0.017113393803988863,0.05660301763731776,0.65
train,vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990__pre3_label3_response_coverage,branch0,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.6221684908912055,0.6221684908912055,0.12313290368305865,0.06466228916345226,0.1900363162622835,0.65
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.9222992913026777,0.058711550329286814,0.016594480454380528,0.002394677913655052,0.9222992913026777,0.65
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.5120348323843716,0.06958125390139686,0.02731049027428509,0.5120348323843716,0.3910734234399464,0.65
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.5473369049265993,0.011466778606748182,0.5473369049265993,0.29122202295405764,0.149974293512595,0.65
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.6814243637325337,0.21435276954316662,0.0041832722936533595,0.10003959443064632,0.6814243637325337,0.65
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620__pre3_label3_response_coverage,branch0,branch0,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.8975561466478016,0.8975561466478016,0.01949068526585969,0.008957619953145665,0.07399554813319319,0.65
train,vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.42057509334346027,0.11138449757530801,0.09209701528919866,0.42057509334346027,0.37594339379203306,0.65
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890__pre3_label3_response_coverage,branch1,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.4800942073308588,0.07364400213558692,0.09286360966301654,0.4800942073308588,0.3533981808705378,0.65
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075__pre3_label3_response_coverage,branch2,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.4216641617274562,0.13578321677159036,0.04673732250407387,0.4216641617274562,0.39581529899687956,0.65
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930__pre3_label3_response_coverage,branch2,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.5863866802791576,0.012495286166966314,0.03315595822068626,0.36796207533318986,0.5863866802791576,0.65
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.3356624959198719,0.3356624959198719,0.033700962034681335,0.3251102732496021,0.3055262687958446,0.65
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010__pre3_label3_response_coverage,branch1,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.4605067584982512,0.05997612373208283,0.21647621033366338,0.4605067584982512,0.2630409074360027,0.65
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000316255__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.772669866098291,0.04208330573261922,0.04626384493325455,0.1389829832358352,0.772669866098291,0.65
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550__pre3_label3_response_coverage,branch2,branch0,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.7140541500007914,0.7140541500007914,0.06679694758910944,0.12638570211794933,0.09276320029214986,0.65
val,vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670__pre3_label3_response_coverage,branch0,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.9191107741250555,0.013421554970086525,0.002799339610333178,0.06466833129452479,0.9191107741250555,0.65
train,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335__pre3_label3_response_coverage,branch0,branch0,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.7626744176084874,0.7626744176084874,0.009857365164142918,0.07899433733681503,0.14847387989055444,0.65
train,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.8140573768509188,0.05491002848153203,0.02502804687720259,0.10600454779034649,0.8140573768509188,0.65
train,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.3611191419169565,0.25481412014489235,0.3611191419169565,0.09873675520548417,0.28532998273266696,0.65
train,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950__pre3_label3_response_coverage,branch2,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.418764006660568,0.27268277206681546,0.10034706496130709,0.418764006660568,0.20820615631130954,0.65
train,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210__pre3_label3_response_coverage,branch1,branch1,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.7470834537127553,0.0014791616594123766,0.7470834537127553,0.21195303152587008,0.03948435310196218,0.65
train,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.7266863797587663,0.18002002331422284,0.035360494544866505,0.05793310238214441,0.7266863797587663,0.65
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.9999237235835653,6.686118141399503e-05,7.311351296833683e-10,9.414503885712733e-06,0.9999237235835653,0.65
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010__pre3_label3_response_coverage,branch1,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.587869005880814,0.587869005880814,0.012646441112083795,0.1581003421125404,0.24138421089456163,0.65
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.6311267983975154,0.014237833243866203,0.6311267983975154,0.07355718299188471,0.28107818536673373,0.65
val,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820__pre3_label3_response_coverage,branch0,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.4840824197483543,0.4840824197483543,0.09428578732562251,0.06748889713446359,0.3541428957915595,0.65
train,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.446431567561668,0.18951392088581145,0.14173337659170124,0.22232113496081923,0.446431567561668,0.65
train,vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.318297771712927,0.13895364730166349,0.23356671852668703,0.318297771712927,0.3091818624587225,0.65
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450__pre3_label3_response_coverage,branch0,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.48973065460139636,0.48973065460139636,0.0607239438623676,0.0948479495417945,0.3546974519944415,0.65
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000149680__pre3_label3_response_coverage,branch1,branch0,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.6821204703112727,0.6821204703112727,0.0071014893342999635,0.13362948378745465,0.17714855656697273,0.65
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000173505__pre3_label3_response_coverage,branch1,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.8627102128923227,0.10920084834083506,0.0049914975681584805,0.02309744119868367,0.8627102128923227,0.65
test,vehicle_instability_allraw__zx__2025_09_27_18_00_08__000353905__pre3_label3_response_coverage,branch1,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.8402026721224329,0.0964877147937937,0.04363853471623796,0.019671078367535382,0.8402026721224329,0.65
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000048255__pre3_label3_response_coverage,branch1,branch1,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.6995748001637062,0.06848668358133062,0.6995748001637062,0.1533963529481284,0.07854216330683476,0.65
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000071310__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.8631265196549694,0.016701700379596614,0.01616051677628081,0.10401126318915305,0.8631265196549694,0.65
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000376460__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.986119881207859,0.013875290180826373,8.805565971160598e-09,4.819805748622122e-06,0.986119881207859,0.65
train,vehicle_instability_allraw__zx__2025_09_27_18_07_01__000584705__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.5722673154062601,0.021021381464198026,0.5722673154062601,0.03422505896623155,0.3724862441633102,0.65
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000096340__pre3_label3_response_coverage,branch2,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.4558220831228747,0.046850586937041055,0.17399839474792853,0.32332893519215583,0.4558220831228747,0.65
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000253945__pre3_label3_response_coverage,branch2,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.627533333975227,0.18815407495537143,0.07813549855025537,0.627533333975227,0.10617709251914613,0.65
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000377105__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.5543750928507675,0.5543750928507675,0.03568895055081091,0.09302687281233003,0.3169090837860915,0.65
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000468965__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.7851883258014459,0.010024062044868026,0.14787675568702174,0.05691085646666424,0.7851883258014459,0.65
train,vehicle_instability_allraw__zx__2025_09_27_18_17_48__000554770__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.7949984199230137,0.08951749305288145,0.08668771217948947,0.028796374844615433,0.7949984199230137,0.65
test,vehicle_instability_allraw__zxy__2025_09_28_15_57_38__000182350__pre3_label3_response_coverage,branch0,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.8002177649844908,0.04335729795898042,0.01625071161898813,0.14017422543754066,0.8002177649844908,0.65
val,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000349230__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.7461206066589487,0.196735705195078,0.05298492504067779,0.004158763105295407,0.7461206066589487,0.65
val,vehicle_instability_allraw__zxy__2025_09_28_16_01_55__000377385__pre3_label3_response_coverage,branch0,branch1,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.8771856059800648,0.0015153424881395375,0.8771856059800648,0.06536975144844011,0.055929300083355685,0.65
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000090925__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.3732536862963174,0.242006064714946,0.019967801043917432,0.36477244794481917,0.3732536862963174,0.65
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000283050__pre3_label3_response_coverage,branch0,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.643999684896902,0.643999684896902,0.11497887208743192,0.1859806969023491,0.055040746113317066,0.65
train,vehicle_instability_allraw__zxy__2025_09_28_16_12_11__000387335__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.4236433651198628,0.1146212763830677,0.23043641283109542,0.23129894566597411,0.4236433651198628,0.65
test,vehicle_instability_allraw__zxy__2025_09_28_16_35_30__000467085__pre3_label3_response_coverage,rbf,branch1,logreg_balanced_c1__fallback_rbf_conf_lt_0.65,0.8245688081216253,0.1295029205108002,0.8245688081216253,0.012500636955343779,0.03342763441223083,0.65
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000060840__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.80,0.3931937952298738,0.31853459503760906,0.12266448633778981,0.3931937952298738,0.16560712339472725,0.8
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000187815__pre3_label3_response_coverage,branch0,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.80,0.3720837550589424,0.1980249348658235,0.3720837550589424,0.33827901642672065,0.09161229364851343,0.8
train,vehicle_instability_allraw__byx__2025_09_28_17_05_51__000349300__pre3_label3_response_coverage,rbf,branch0,logreg_balanced_c1__fallback_rbf_conf_lt_0.80,0.8002513311444486,0.8002513311444486,0.001167681174993854,0.001688475195866936,0.1968925124846906,0.8
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000058865__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.80,0.5905570415470159,0.05110439728603569,0.025438190110794866,0.5905570415470159,0.33290037105615355,0.8
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000131145__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.80,0.650346376053021,0.30610052972803803,0.00025115008053586157,0.04330194413840504,0.650346376053021,0.8
train,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000216345__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.80,0.6245509009446379,0.07974336919406837,0.13787711440470127,0.6245509009446379,0.15782861545659235,0.8
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.80,0.9964654336953351,0.000650678388304501,0.0005975374098054363,0.0022863505065549247,0.9964654336953351,0.8
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150__pre3_label3_response_coverage,branch2,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.80,0.5131836176163045,0.0993185641377574,0.0546478253862243,0.5131836176163045,0.33284999285971384,0.8
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.80,0.9198187974379962,0.000811148751445244,0.06576561057105769,0.013604443239500953,0.9198187974379962,0.8
train,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.80,0.5972703657718732,0.5972703657718732,0.008797794984431282,0.13621495532021774,0.2577168839234777,0.8
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915__pre3_label3_response_coverage,branch2,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.80,0.49905026166055494,0.0642786775499749,0.23835061687084078,0.49905026166055494,0.19832044391862927,0.8
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.80,0.8205140835375004,3.621072071085091e-05,0.1763917576268911,0.003057948114897547,0.8205140835375004,0.8
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.80,0.6782046670840824,0.0828813285237534,0.12422527270042079,0.11468873169174335,0.6782046670840824,0.8
train,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825__pre3_label3_response_coverage,rbf,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.80,0.3990937953397174,0.07570669960453533,0.1314134206307345,0.3937860844250128,0.3990937953397174,0.8
test,vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580__pre3_label3_response_coverage,branch1,rbf,logreg_balanced_c1__fallback_rbf_conf_lt_0.80,0.6663340673057297,0.11421081789418551,0.04070376860734339,0.17875134619274138,0.6663340673057297,0.8
