episode_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_absolute_path,vehicle_raw_relative_path,vehicle_raw_size_bytes,vehicle_raw_sha256,read_status,read_error,available_columns,missing_required_columns,row_count,duration_s,time_start_s,time_end_s,sampling_rate_median_hz,episode_count,success_episode_count,event_index_in_session,t_condition_anchor,t_condition_end,t_condition_peak,condition_duration_s,condition_score_peak,condition_score_mean,condition_level,condition_context_cn,window_complete,recommended_input_start_s,recommended_input_end_s,recommended_label_start_s,recommended_label_end_s,vehicle_component_count,roll_evidence,lateral_evidence,is_roll_context,is_lateral_dynamic_context,is_curve_context,is_low_mu_context,is_brake_context,has_brake_response,coordinate_continuity_ok,local_lateral_step_p99,local_lateral_step_max,peak_abs_ay_window,peak_abs_yaw_rate_window,peak_abs_roll_rate_window,peak_abs_roll_window,peak_abs_curvature_window,min_mu_window,median_speed_kmh_window,ay_threshold,yaw_rate_threshold,roll_rate_threshold,roll_angle_threshold,curvature_threshold,t_steer_onset,steer_onset_relation,steer_response_delay_s,steer_amp_threshold,steer_rate_threshold,steer_delta_prepost,steer_rate_peak_near,steer_response_strength,steer_response_score,input_start_already_steering,t_response_peak,steer_peak_delta,has_return,has_countersteer,response_shape,nearest_old_context_table,nearest_old_context_time_s,delta_to_nearest_old_context_s,nearest_old_road_module,nearest_old_risk_class,nearest_old_event_types,nearest_old_v0_2_category,nearest_old_v0_2_category_cn,v0_3_category,v0_3_category_cn,v0_3_reason_cn,recommended_use,drop_reason
V03_cwh_2025_09_26_19_27_21_0002,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,29819690,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,86787,433.93,0.0,433.93,200.0000000001819,14,0,2,65.08,67.225,66.575,2.144999999999996,10.55227623921352,7.295896655252653,extreme,横滚/姿态,True,63.08,65.08,65.08,70.08,4,True,True,True,True,False,False,True,True,False,0.0,,5.03499,0.257092,0.350267,0.0698712,,,,2.0722400500000018,0.08705654125,0.03832312075,0.0287891685,0.0025,65.53,after_condition,0.4500000000000028,1.0656967,8.0,-1.2782833,16.615570000015115,medium,3.276427584606754,False,65.65,1.3325619999999998,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,65.145,-0.0649999999999977,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_cwh_2025_09_26_19_27_21_0003,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,29819690,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,86787,433.93,0.0,433.93,200.0000000001819,14,0,3,77.14,83.62,82.895,6.480000000000004,5.636240118561282,3.8207864804001193,strong,横滚/姿态,True,75.14,77.14,77.14,82.14,4,True,True,True,True,False,False,False,False,False,0.0,,3.27928,0.104894,0.127945,0.048308,,,,2.0722400500000018,0.08705654125,0.03832312075,0.0287891685,0.0025,,none,,1.0,8.0,0.7325147,3.281210000002984,none,0.0,False,78.585,1.102874,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,76.705,0.4350000000000023,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_cwh_2025_09_26_19_27_21_0004,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,29819690,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,86787,433.93,0.0,433.93,200.0000000001819,14,0,4,122.755,132.51,127.83,9.754999999999995,10.731102643289269,5.8483540690602345,extreme,横滚/姿态,True,120.755,122.755,122.755,127.755,4,True,True,True,True,False,False,True,True,False,0.0,,4.5285,0.185822,0.0342563,0.0640059,,,,2.0722400500000018,0.08705654125,0.03832312075,0.0287891685,0.0025,,none,,1.0,8.0,0.756251,1.1869000000010814,none,0.0,False,127.655,-1.652473,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,118.99,3.765000000000001,curve1,design_curve_context,ay;ay;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_cwh_2025_09_26_19_27_21_0005,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,29819690,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,86787,433.93,0.0,433.93,200.0000000001819,14,0,5,160.6,165.99,160.77,5.390000000000015,6.665219126073192,4.213480622491608,strong,横滚/姿态,True,158.6,160.6,160.6,165.6,4,True,True,True,True,False,False,False,False,False,0.0,,3.56544,0.128867,0.177799,0.051672,,,,2.0722400500000018,0.08705654125,0.03832312075,0.0287891685,0.0025,162.76,after_condition,2.1599999999999966,1.03175357065,8.0,-0.72745355,8.150700000007413,weak,1.7239027119795076,False,160.93,1.205674,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,158.975,1.625,curve1,design_curve_context,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_cwh_2025_09_26_19_27_21_0006,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,29819690,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,86787,433.93,0.0,433.93,200.0000000001819,14,0,6,179.565,182.605,181.315,3.039999999999992,8.517416487980366,5.198570842537952,extreme,横滚/姿态,True,177.565,179.565,179.565,184.565,4,True,True,True,True,False,False,True,True,False,0.0,,4.33024,0.181714,0.184092,0.0599846,,,,2.0722400500000018,0.08705654125,0.03832312075,0.0287891685,0.0025,,none,,1.0,8.0,0.836361,5.951569999988498,none,0.0,False,181.29,0.861669,True,False,return,episode_candidates_v0_6.csv,179.505,0.0600000000000022,curve1,design_curve_context,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_cwh_2025_09_26_19_27_21_0007,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,29819690,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,86787,433.93,0.0,433.93,200.0000000001819,14,0,7,206.395,211.455,210.055,5.060000000000002,7.691016379144408,4.661257339134439,extreme,横滚/姿态,True,204.395,206.395,206.395,211.395,4,True,True,True,True,False,False,False,False,False,0.0,,3.7539,0.133262,0.148291,0.0544464,,,,2.0722400500000018,0.08705654125,0.03832312075,0.0287891685,0.0025,,none,,1.186666449,8.0,-0.770388,4.206200000003824,none,0.0,False,206.845,0.954171,True,True,countersteer,episode_candidates_v0_6.csv,205.535,0.8600000000000136,curve1,design_curve_context,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_cwh_2025_09_26_19_27_21_0008,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,29819690,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,86787,433.93,0.0,433.93,200.0000000001819,14,0,8,273.235,275.695,273.345,2.4599999999999795,4.714040706712503,3.5050192505477846,strong,横滚/姿态,True,271.235,273.235,273.235,278.235,4,True,True,True,True,False,False,False,False,False,0.0,,2.88732,0.103464,0.0712452,0.0410072,,,,2.0722400500000018,0.08705654125,0.03832312075,0.0287891685,0.0025,,none,,1.0,8.0,0.955044,2.8274000000025707,none,0.0,False,278.225,-0.5586798000000001,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,271.51,1.7250000000000227,curve1,design_curve_context,roll_rate;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_cwh_2025_09_26_19_27_21_0009,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,29819690,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,86787,433.93,0.0,433.93,200.0000000001819,14,0,9,278.245,278.975,278.295,0.7300000000000182,4.622095420151901,4.038220720651792,strong,横滚/姿态,True,276.245,278.245,278.245,283.245,4,True,True,True,True,False,False,False,False,False,0.0,,2.60286,0.0971497,0.101561,0.0351885,,,,2.0722400500000018,0.08705654125,0.03832312075,0.0287891685,0.0025,,none,,1.32439757,8.0,0.803724,5.637390000005127,none,0.0,False,278.56,-0.6731734,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,283.32,-5.074999999999989,curve1,design_curve_context,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_cwh_2025_09_26_19_27_21_0010,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,29819690,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,86787,433.93,0.0,433.93,200.0000000001819,14,0,10,284.38,284.98,284.52,0.6000000000000227,4.281575507512935,3.81597881432297,medium,横滚/姿态,True,282.38,284.38,284.38,289.38,4,True,True,True,True,False,False,False,False,False,0.0,,2.56158,0.0954898,0.115688,0.0342206,,,,2.0722400500000018,0.08705654125,0.03832312075,0.0287891685,0.0025,,none,,1.0,8.0,-0.5843360000000001,6.335500000005761,none,0.0,False,284.5,-0.532325,True,True,countersteer,all_raw_vehicle_instability_candidates_v0_1.csv,283.32,1.0600000000000025,curve1,design_curve_context,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_cwh_2025_09_26_19_27_21_0011,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,29819690,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,86787,433.93,0.0,433.93,200.0000000001819,14,0,11,324.295,329.205,324.935,4.909999999999968,5.186035229104084,3.992081891765019,strong,横滚/姿态,True,322.295,324.295,324.295,329.295,4,True,True,True,True,False,False,False,False,False,0.0,,3.29939,0.155329,0.0427743,0.0457787,,,,2.0722400500000018,0.08705654125,0.03832312075,0.0287891685,0.0025,,none,,1.0,8.0,0.529708,1.6232000000014788,none,0.0,False,325.375,0.462862,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,323.655,0.6400000000000432,curve1,design_curve_context,ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_cwh_2025_09_26_19_27_21_0012,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,29819690,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,86787,433.93,0.0,433.93,200.0000000001819,14,0,12,361.7,362.105,361.7,0.4050000000000295,3.535989987065166,3.14027547265093,medium,横滚/姿态,True,359.7,361.7,361.7,366.7,2,True,True,True,True,False,False,False,False,False,0.0,,2.19403,0.0771063,0.104361,0.0321591,,,,2.0722400500000018,0.08705654125,0.03832312075,0.0287891685,0.0025,,none,,1.0,8.0,0.590095,6.00390000000546,none,0.0,False,365.78,-0.7199479999999999,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,361.355,0.3449999999999704,curve1,design_curve_context,roll_rate;ay;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_cwh_2025_09_26_19_27_21_0013,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_19_27_21,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,29819690,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,86787,433.93,0.0,433.93,200.0000000001819,14,0,13,406.38,411.025,407.75,4.644999999999982,6.587001738346066,4.205685529703827,strong,横滚/姿态,True,404.38,406.38,406.38,411.38,3,True,True,True,True,False,False,True,True,False,0.0,,3.29173,0.228847,0.034383,0.0456352,,,,2.0722400500000018,0.08705654125,0.03832312075,0.0287891685,0.0025,,none,,1.0,8.0,-0.8977959999999999,1.9720000000017892,none,0.0,False,407.58,-0.839502,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,405.91,0.4699999999999704,curve1,design_curve_context,ay;ay;ay,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_cwh_2025_09_26_20_06_19_0000,extreme_condition_episodes_v0_3_all_raw,cwh,2025_09_26_20_06_19,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_20_06_19_vehicle.csv,cwh/Entity_Recording_2025_09_26_20_06_19_vehicle.csv,34849285,df471111c5e9f3f57bc55cf9cd8c6befc78ac4d5408e5039273c5c661005f7cc,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,100897,504.48,0.0,504.48,200.0000000001819,1,0,0,0.04,504.445,125.105,504.405,4.205734571428572,3.0556153811569207,medium,低附着,False,-1.96,0.04,0.04,5.04,2,True,False,True,False,True,True,False,False,True,0.000684664,0.0007072999999999,0.0322784,0.00397287,0.0444768,0.0834494,5.32907e-09,0.8,8.19686,0.35,0.035,0.0444768,0.0834494,0.002544426,,none,,1.0,8.0,0.0,0.0,none,0.0,False,0.04,0.0,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,0.705,-0.6649999999999999,middle_section,design_regular_road,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_gf_2025_09_26_10_03_00_0028,extreme_condition_episodes_v0_3_all_raw,gf,2025_09_26_10_03_00,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_03_00_vehicle.csv,gf/Entity_Recording_2025_09_26_10_03_00_vehicle.csv,45216578,1e4232604e33cbf98c8e524d44c86abf65e3f9c0068e3630f80dfb47e73c793f,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,263709,659.27,0.0,659.27,400.0000000003638,29,0,28,655.874,656.124,655.89,0.25,3.811328769008809,3.5188574081086905,medium,低附着,False,653.874,655.874,655.874,660.874,1,True,False,True,False,False,True,True,True,True,0.001669,0.00167,1.29769,0.0769908,0.0430408,0.0174676,5.68398e-10,0.0,39.9247,1.792488825000002,0.0785189015,0.030620709125,0.033542694625,0.0025,,none,,1.0,8.0,-0.223053,3.8397200000034943,none,0.0,False,657.36,0.3811797999999999,False,False,weak_or_no_clear_steer,all_raw_vehicle_instability_candidates_v0_1.csv,552.635,103.23900000000005,differentmu_road,design_high_risk_surface,ay;ay;ay;ay;ay;ay;ay;ay;ay;roll_rate;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_gzj_2025_09_27_11_53_25_0000,extreme_condition_episodes_v0_3_all_raw,gzj,2025_09_27_11_53_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,40883418,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,118889,594.44,0.0,594.44,200.0000000001819,18,0,0,123.545,123.875,123.665,0.3299999999999983,2.956052342657133,2.828996536666812,medium,横滚/姿态,True,121.545,123.545,123.545,128.54500000000002,1,True,False,True,False,False,False,True,True,False,0.0,,2.55656,0.110623,0.145348,0.0366598,,,,3.6337339750000015,0.14567965,0.08908964875,0.05750866075,0.0025,,none,,1.0,8.0,0.6157520000000001,5.201100000004733,none,0.0,False,124.1,-0.842645,True,False,return,all_raw_vehicle_instability_candidates_v0_1.csv,122.72,0.8250000000000028,curve1,design_curve_context,roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_gzj_2025_09_27_11_53_25_0001,extreme_condition_episodes_v0_3_all_raw,gzj,2025_09_27_11_53_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,40883418,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,118889,594.44,0.0,594.44,200.0000000001819,18,0,1,160.745,167.03,163.475,6.284999999999997,9.879493668768088,5.94393542271331,extreme,横滚/姿态,True,158.745,160.745,160.745,165.745,4,True,True,True,True,False,False,True,True,False,0.0,,7.5522,0.466009,0.623593,0.237795,,,,3.6337339750000015,0.14567965,0.08908964875,0.05750866075,0.0025,160.745,near_sync,0.0,2.707352,8.0,-3.094992,12.898000000011718,medium,2.755430495186428,False,164.52,3.4039170000000003,True,False,return,episode_candidates_v0_6.csv,160.615,0.1299999999999954,curve1,design_curve_context,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_gzj_2025_09_27_11_53_25_0002,extreme_condition_episodes_v0_3_all_raw,gzj,2025_09_27_11_53_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,40883418,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,118889,594.44,0.0,594.44,200.0000000001819,18,0,2,170.45,181.38,180.56,10.930000000000009,9.471696108871146,3.906977397115481,extreme,横滚/姿态,True,168.45,170.45,170.45,175.45,4,True,True,True,True,False,False,False,False,False,0.0,,4.40263,0.212398,0.0981535,0.0626861,,,,3.6337339750000015,0.14567965,0.08908964875,0.05750866075,0.0025,,none,,2.1082677905000007,8.0,1.772734,6.737000000006126,none,0.0,False,175.08,1.20148,False,False,weak_or_no_clear_steer,episode_candidates_v0_6.csv,160.615,9.83499999999998,curve1,design_curve_context,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
V03_gzj_2025_09_27_11_53_25_0003,extreme_condition_episodes_v0_3_all_raw,gzj,2025_09_27_11_53_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_53_25_vehicle.csv,gzj/Entity_Recording_2025_09_27_11_53_25_vehicle.csv,40883418,d089b40a99b8a75d5f3fca1452967be18332a03fa89fd2e37d875a45d6db761e,ok,,ID|StorageTime|zx|SteeringWheel|zx|ay|zx|vyaw|zx|vroll|zx|roll|zx1|lateraldistance|zx|lateraldistance|zx|BrakePedal|zx|AcceleratorPedal|zx|ax|zx1|v_km/h|zx|vx|zx1|mu|zx1|lanecurvatureXY|zx|lanecurvatureXY|zx|x|zx|y,,118889,594.44,0.0,594.44,200.0000000001819,18,0,3,192.215,194.95,193.235,2.734999999999985,6.975798680080481,4.326494772492089,strong,横滚/姿态,True,190.215,192.215,192.215,197.215,4,True,True,True,True,False,False,True,True,False,0.0,,5.65776,0.282148,0.41073,0.0780166,,,,3.6337339750000015,0.14567965,0.08908964875,0.05750866075,0.0025,192.78,after_condition,0.5649999999999977,1.87962830475,8.0,-1.6112911,13.386600000012168,medium,2.530564219015256,False,193.43,-1.6521318,True,True,countersteer,episode_candidates_v0_6.csv,190.15,2.0649999999999977,curve1,design_curve_context,roll_rate;roll_rate,,,excluded,排除样本,窗口不完整或坐标连续性异常,排除,window incomplete
