instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority
vehicle_instability_onset__txj__2025_09_27_09_17_11__000136360,vehicle_instability_onset_codex_v0_1,txj,2025_09_27_09_17_11,原始车辆数据/txj/Entity_Recording_2025_09_27_09_17_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,35314d52e160ca04cc923db50d18ecae69cc095b4f372529e93a8c17fc54a61d,136.36,136.36,157.45,21.09,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__txj__2025_09_27_09_17_11__00018;raw_vehicle_dynamic_onset__txj__2025_09_27_09_17_11__00019,ay;ay,extreme;medium,16.3504,61.785247,3,1,0,ok,,5200,8435,8.0654,-8.0654,16.3504,0.637358,0.382602,2.493456,0.010498,101.6355,-0.174009,1.987931,-1.987931,85.27,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__txj__2025_09_27_09_17_11__000361115,vehicle_instability_onset_codex_v0_1,txj,2025_09_27_09_17_11,原始车辆数据/txj/Entity_Recording_2025_09_27_09_17_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_09_17_11_vehicle.csv,35314d52e160ca04cc923db50d18ecae69cc095b4f372529e93a8c17fc54a61d,361.115,361.115,361.355,0.24,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__txj__2025_09_27_09_17_11__00055,ay,weak,0.642082,1.242783,2,1,1,ok,,5200,96,7.36833,7.36833,0.642082,0.607465,0.460505,1.767565,0.00816552,120.711,0.012915,0.407884,0.407884,71.02,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__tyy__2025_09_28_14_23_43__000115045,vehicle_instability_onset_codex_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,115.045,115.045,115.27,0.225,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_23_43__00017,ay,weak,1.39944,1.076492,2,0,2,ok,,2600,45,7.42462,7.42462,1.39944,0.529352,0.361553,2.345378,0.0,122.1095,0.050265,0.431446,-0.431446,68.83,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__tyy__2025_09_28_14_23_43__000263565,vehicle_instability_onset_codex_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,263.565,263.565,264.045,0.48,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_23_43__00033,ay,weak,1.68973,1.299792,2,0,1,ok,,2600,96,7.57403,7.57403,1.68318,0.544577,0.383113,2.785031,0.0,109.122,-0.165457,0.294612,-0.294612,70.15,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__tyy__2025_09_28_14_23_43__000348130,vehicle_instability_onset_codex_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,348.13,348.13,358.56,10.43,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_23_43__00045,ay,extreme,15.547996,24.803056,3,1,0,ok,,2600,2087,15.2591,-15.2591,15.2591,1.28309,1.03321,8.132637,0.00806024,112.1385,-0.142593,1.495743,1.495743,84.31,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__tyy__2025_09_28_14_23_43__000525275,vehicle_instability_onset_codex_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,525.275,525.275,525.76,0.485,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_23_43__00098,ay,weak,1.74273,1.340561,2,0,1,ok,,2600,98,12.0768,-12.0768,1.74273,2.49913,1.31478,4.890135,0.0,115.464,-0.194255,2.348515,-2.348515,78.99,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__tyy__2025_09_28_14_23_43__000638575,vehicle_instability_onset_codex_v0_1,tyy,2025_09_28_14_23_43,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_23_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_23_43_vehicle.csv,51eaed96db7a8b4c379c1557cf71a7a4572f4d6fb4588403d0914cb4e3442e00,638.575,638.575,640.405,1.83,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_23_43__00124,ay,extreme,5.58782,43.275836,4,0,1,ok,,2600,366,5.58782,5.58782,5.58782,2.20661,0.337077,18.513392,0.0,44.8432,-0.195826,0.549953,-0.549953,79.96,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__tyy__2025_09_28_14_40_01__000078865,vehicle_instability_onset_codex_v0_1,tyy,2025_09_28_14_40_01,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_40_01_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_40_01_vehicle.csv,1a2517b443af923a89487be766c9cabc7db60214e7a517280d728e5af2cb5a4f,78.865,78.865,79.395,0.53,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_40_01__00009,ay,weak,1.45144,1.116492,2,0,1,ok,,2600,107,6.22528,-6.22528,1.45144,0.359954,0.316279,2.696929,0.0,111.918,-0.28571,2.2129,2.2129,65.99,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000388005,vehicle_instability_onset_codex_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,388.005,388.005,397.695,9.69,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00035;raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00036,ay;ay,extreme;extreme,4.497099,16.261098,2,0,0,ok,,5200,3876,4.4971,-4.4971,4.4971,0.842736,0.19464,4.09446,0.006037,67.8898,0.184743,0.544979,0.544979,75.02,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000449295,vehicle_instability_onset_codex_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,449.295,449.295,454.21,4.915,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00047,ay,extreme,4.540919,17.155403,2,0,0,ok,,5200,1966,4.54092,-4.54092,4.54092,0.876121,0.192012,3.032505,2.76e-06,103.0385,-0.10664,0.89483,-0.89483,70.51,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__tyy__2025_09_28_14_44_09__000471655,vehicle_instability_onset_codex_v0_1,tyy,2025_09_28_14_44_09,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_44_09_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_44_09_vehicle.csv,59415e702283573a11af78dfcf113ceeca7f395adbac9aa2e6327363c327ba55,471.655,471.655,478.115,6.46,raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,2,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00050;raw_vehicle_dynamic_onset__tyy__2025_09_28_14_44_09__00051,roll_rate;ay,extreme;extreme,4.051569,15.909369,2,1,0,ok,,5200,2583,4.05157,4.05157,4.05157,0.738129,0.201602,2.969139,0.0191268,91.2566,-0.141547,0.650832,-0.650832,75.94,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__tyy__2025_09_28_14_57_17__000106335,vehicle_instability_onset_codex_v0_1,tyy,2025_09_28_14_57_17,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_57_17_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_57_17_vehicle.csv,dd1127e5cf3742fe46c2d55e839261b79b041c5e7825193aec04e11d57df8d54,106.335,106.335,114.86,8.525,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_57_17__00006,ay,extreme,6.26385,15.671096,2,0,0,ok,,2600,1705,6.26368,6.26368,6.26368,0.803419,0.289353,2.643529,0.0,98.5875,-0.245044,1.127836,-1.127836,82.25,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__tyy__2025_09_28_14_57_17__000427465,vehicle_instability_onset_codex_v0_1,tyy,2025_09_28_14_57_17,原始车辆数据/tyy/Entity_Recording_2025_09_28_14_57_17_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\tyy\Entity_Recording_2025_09_28_14_57_17_vehicle.csv,dd1127e5cf3742fe46c2d55e839261b79b041c5e7825193aec04e11d57df8d54,427.465,427.465,432.925,5.46,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__tyy__2025_09_28_14_57_17__00032;raw_vehicle_dynamic_onset__tyy__2025_09_28_14_57_17__00033,ay;ay,extreme;extreme,8.718268,41.382158,1,0,0,ok,,2600,1092,8.67441,-8.67441,8.67441,2.0968,0.65234,23.812567,0.0,21.5442,1.297215,0.031325,-0.031325,88.03,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__xst__2025_09_26_11_34_18__000146145,vehicle_instability_onset_codex_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,146.145,146.145,155.335,9.19,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00005,ay,extreme,11.1914,66.018507,3,1,0,ok,,5200,3676,11.1914,11.1914,11.1914,3.35061,1.26888,3.893574,0.0108969,103.439,-0.249582,1.477418,-1.477418,84.29,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__xst__2025_09_26_11_34_18__000697400,vehicle_instability_onset_codex_v0_1,xst,2025_09_26_11_34_18,原始车辆数据/xst/Entity_Recording_2025_09_26_11_34_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\xst\Entity_Recording_2025_09_26_11_34_18_vehicle.csv,ffcc68f826fe7e4441bbce95d509e7ab871ea89bf676c3c0f91a85a242912822,697.4,697.4,707.43,10.03,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__xst__2025_09_26_11_34_18__00073,ay,extreme,11.474286,31.875879,1,1,0,ok,,5200,4012,11.4743,11.4743,11.4743,1.64508,0.578814,12.658336,0.0176031,91.3376,-0.314508,0.464258,-0.464258,83.41,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000110320,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,110.32,110.32,119.685,9.365,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00006,ay,extreme,10.4516,41.00864,3,0,0,ok,,2600,1874,10.2744,10.2744,10.4227,2.06805,1.14861,5.370177,0.0,132.0735,-0.135787,2.236817,2.236817,84.96,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000447365,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,447.365,447.365,451.205,3.84,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00071,ay,extreme,4.56597,5.689734,0,0,0,ok,,2600,769,5.91088,5.91088,4.56597,0.253174,0.25363,2.899934,0.0,114.4605,0.068941,1.187701,-1.187701,65.71,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000487260,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,487.26,487.26,502.6,15.34,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00072;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00073,ay;ay,medium;extreme,6.66045,5.436581,1,1,0,ok,,2600,3067,6.66045,-6.66045,6.66045,0.222252,0.258352,1.983162,0.00831432,128.874,-0.082379,0.621511,0.621511,70.04,auto_accept_instability_medium,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000576540,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,576.54,576.54,577.915,1.375,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00082,ay,weak,1.85077,1.423669,1,0,1,ok,,2600,274,6.23584,-6.23584,1.85062,0.646226,0.40731,2.566474,0.0,108.098,0.129329,0.645946,-0.645946,76.84,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__yyl__2025_09_28_09_14_23__000748255,vehicle_instability_onset_codex_v0_1,yyl,2025_09_28_09_14_23,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_14_23_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yyl\Entity_Recording_2025_09_28_09_14_23_vehicle.csv,80bc3ac6a586dcdb7d352958d225aa83d7b409ac15c4b4624e5df06adb176158,748.255,748.255,753.635,5.38,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00105;raw_vehicle_dynamic_onset__yyl__2025_09_28_09_14_23__00106,ay;ay,medium;extreme,11.893585,18.510097,2,1,0,ok,,2600,1075,11.8936,11.8936,11.8936,1.59144,0.831915,5.090265,0.520512,117.832,-0.266163,1.607447,-1.607447,89.41,auto_accept_instability_high,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
