instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,nearby_old_context_count_m2_p5s,nearby_road_curvature_count_m5_p5s,nearby_steer_rate_count_p0_p4s,vehicle_read_status,vehicle_read_error,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,human_review_priority
vehicle_instability_onset__byx__2025_09_28_17_46_00__000180830,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,180.83,180.83,182.585,1.755,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00025,ay,strong,3.685,3.944407,1,0,0,ok,,5200,702,3.9035,-3.9035,3.685,0.16886,0.146815,2.531755,0.0,116.026,-0.149924,0.91752,0.91752,47.08,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_46_00__000185200,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,185.2,185.2,186.04,0.84,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00026,ay,medium,2.07124,1.593262,0,0,0,ok,,5200,337,3.685,-3.685,2.07124,0.090022,0.126377,2.717225,0.0,122.3175,-0.112661,0.390866,0.390866,38.9,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_46_00__000220375,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,220.375,220.375,227.155,6.78,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00031;raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00032,ay;ay,medium;medium,3.32754,2.559646,1,0,0,ok,,5201,2713,4.30257,4.30257,3.32754,0.223523,0.177593,2.823274,0.0,121.894,-0.223926,0.539132,0.539132,57.51,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_46_00__000328295,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,328.295,328.295,331.565,3.27,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00049;raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00050,ay;ay,weak;medium,2.31378,2.522,1,0,0,ok,,5200,1309,2.62405,-2.62405,2.31378,0.094128,0.085362,3.310729,0.0,123.4815,-0.2755,0.582852,0.582852,41.28,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__byx__2025_09_28_17_46_00__000466330,vehicle_instability_onset_codex_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,466.33,466.33,493.765,27.435,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,4,0,4,raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00068;raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00069;raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00070;raw_vehicle_dynamic_onset__byx__2025_09_28_17_46_00__00071,ay;ay;ay;ay,medium;medium;extreme;weak,7.06482,5.434477,0,1,0,ok,,5200,10975,3.57206,-3.57206,7.06482,0.050487,0.116675,1.007961,0.00250152,114.4045,-0.026704,0.230557,0.230557,46.36,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__cwh__2025_09_26_19_23_28__000070985,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_23_28,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_23_28_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_23_28_vehicle.csv,c9ae8b2b55355449f073e1a9de5f1f183c1d5d3b724dad0ea8b7dce9a77d1812,70.985,70.985,76.835,5.85,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_23_28__00005;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_23_28__00006,ay;ay,medium;medium,2.25085,2.095939,1,0,0,ok,,2600,1169,2.25085,-2.25085,2.25085,0.104037,0.074126,2.144789,0.0,138.51,-0.226369,0.402298,0.402298,38.84,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__cwh__2025_09_26_19_27_21__000076705,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_27_21,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,76.705,76.705,83.81,7.105,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_27_21__00007,ay,strong,3.30407,3.272492,1,0,0,ok,,2600,1420,3.30407,-3.30407,3.30407,0.127776,0.109906,2.53393,0.0,119.741,-0.211534,0.881915,0.881915,42.25,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__cwh__2025_09_26_19_27_21__000179505,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_27_21,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,179.505,179.505,183.14,3.635,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_27_21__00015,ay,strong,4.33024,4.424371,2,0,0,ok,,2600,726,4.32969,-4.32969,4.32969,0.184092,0.181714,2.58266,0.0,120.581,-0.171915,0.855211,0.855211,51.98,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__cwh__2025_09_26_19_27_21__000323655,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_27_21,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,323.655,323.655,330.9,7.245,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_27_21__00022,ay,medium,3.29939,2.537992,0,0,0,ok,,2600,1448,3.29939,-3.29939,3.29939,0.042649,0.155329,0.915884,0.00614988,76.1983,0.194954,0.499513,0.499513,40.84,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__cwh__2025_09_26_19_27_21__000405910,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_27_21,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,405.91,405.91,411.88,5.97,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_27_21__00028;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_27_21__00029;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_27_21__00030,ay;ay;ay,medium;medium;weak,3.29173,2.5321,1,0,0,ok,,2600,1194,3.29173,3.29173,3.29173,0.051124,0.228847,2.86698,0.0192589,52.2585,-0.446455,1.008625,-1.008625,48.58,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__cwh__2025_09_26_19_35_47__000128565,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_35_47,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,128.565,128.565,132.115,3.55,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_35_47__00004,ay,medium,3.24079,2.492915,1,1,0,ok,,2600,710,3.24079,3.24079,3.24079,0.055641,0.168147,3.044758,0.0109051,73.7376,-0.294612,0.539655,-0.539655,41.25,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__cwh__2025_09_26_19_35_47__000164855,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_35_47,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,164.855,164.855,170.435,5.58,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_35_47__00006;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_35_47__00007;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_35_47__00008,ay;ay;ay,weak;medium;weak,2.32909,2.050744,2,0,0,ok,,2600,1117,2.32909,2.32909,2.32909,0.066279,0.071345,3.078953,0.0,125.1185,0.017628,0.622908,-0.622908,38.38,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__cwh__2025_09_26_19_35_47__000325210,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_35_47,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,325.21,325.21,328.19,2.98,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_35_47__00017,ay,medium,3.53288,2.932163,1,0,0,ok,,2600,596,3.53288,-3.53288,3.53288,0.129679,0.136109,1.913324,0.0,121.9395,-0.279776,0.891165,0.891165,44.43,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__cwh__2025_09_26_19_35_47__000351235,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_35_47,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,351.235,351.235,356.4,5.165,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_35_47__00018,ay,strong,3.08218,3.551739,2,0,0,ok,,2600,1034,3.08218,3.08218,3.08218,0.160803,0.112837,3.04674,0.0,133.956,-0.011519,0.709651,-0.709651,41.76,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__cwh__2025_09_26_19_35_47__000413285,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_35_47,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,413.285,413.285,415.135,1.85,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_35_47__00019,ay,medium,2.87224,2.944244,1,0,0,ok,,2600,371,2.87224,2.87224,2.87224,0.148958,0.120291,2.889077,0.0,111.484,-0.437729,0.577355,0.577355,39.67,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__cwh__2025_09_26_19_35_47__000527630,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_35_47,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,527.63,527.63,537.31,9.68,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_35_47__00031,ay,strong,5.35012,4.115477,1,1,0,ok,,2600,1936,5.35012,5.35012,5.35012,0.057361,0.306978,1.585627,0.0193505,73.00165,-0.203156,0.401601,-0.401601,57.8,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__cwh__2025_09_26_19_45_40__000000555,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_45_40,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_45_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_45_40_vehicle.csv,84d62a3d6c6629280b4a509503cfcc9aca56bb2fd67cc033d64040913d12a5d4,0.555,0.555,1.835,1.28,raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_45_40__00001,roll_rate,extreme,0.980275,19.605493,0,0,1,ok,,1711,256,0.522491,0.522491,0.522491,1.00628,0.030489,2.057219,1e-08,28.8834,0.256563,0.45396,-0.45396,45.39,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__cwh__2025_09_26_19_45_40__000089205,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_45_40,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_45_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_45_40_vehicle.csv,84d62a3d6c6629280b4a509503cfcc9aca56bb2fd67cc033d64040913d12a5d4,89.205,89.205,95.27,6.065,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_45_40__00005,ay,strong,4.00938,4.337133,3,0,0,ok,,2600,1213,4.00938,-4.00938,4.00938,0.20007,0.144157,3.103058,0.0,138.612,-0.211708,0.467748,0.467748,49.09,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
vehicle_instability_onset__cwh__2025_09_26_19_45_40__000130775,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_45_40,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_45_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_45_40_vehicle.csv,84d62a3d6c6629280b4a509503cfcc9aca56bb2fd67cc033d64040913d12a5d4,130.775,130.775,149.77,18.995,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_45_40__00006,ay,strong,4.79646,3.689585,1,1,0,ok,,2600,3799,3.63792,-3.63792,4.79193,0.075969,0.175687,2.402094,0.0108759,79.9946,-0.203506,0.758695,-0.758695,44.6,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,high
vehicle_instability_onset__cwh__2025_09_26_19_45_40__000189350,vehicle_instability_onset_codex_v0_1,cwh,2025_09_26_19_45_40,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_45_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_45_40_vehicle.csv,84d62a3d6c6629280b4a509503cfcc9aca56bb2fd67cc033d64040913d12a5d4,189.35,189.35,194.0,4.65,raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,raw_vehicle_dynamic_onset__cwh__2025_09_26_19_45_40__00008;raw_vehicle_dynamic_onset__cwh__2025_09_26_19_45_40__00009,ay;ay,weak;medium,3.534589,2.807043,1,0,0,ok,,2600,930,3.53114,-3.53114,3.53114,0.140516,0.129784,2.361948,0.0,144.8255,-0.302553,0.413381,0.413381,49.12,needs_human_review,detected_vehicle_instability_onset_predict_future_steering_response,Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,normal
