instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,vehicle_read_status,vehicle_read_error,event_index_in_session,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,manual_label_match_type,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000400890,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,400.89,400.89,401.685,0.795,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00060,ay,weak,1.7607,1.354385,ok,,22,2601,160,1.7607,-1.7607,1.7607,0.065227,0.058102,3.296366,0.0,129.837,-0.143815,0.287979,0.287979,34.45,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,0.613123,18.849533,1,weak,straight,primary,1.53,old_v400_context__byx__2025_09_28_17_46_00__00079,ok,stop,stop,12357.911338,-0.0,850.496968,0.0,very_low,design_special_event_segment,0,none,,,,,nearest_or_exact,41.91,hybrid_reject_low_evidence,base_dynamic_score=34.45; lateral_support=+1.0; old_v400_nearby=+1.5; old_v400_primary=+5
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000458900,vehicle_instability_all_raw_rescreen_v0_1,byx,2025_09_28_17_46_00,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_46_00_vehicle.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,458.9,458.9,459.07,0.17,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__byx__2025_09_28_17_46_00__00063,roll_rate,weak,0.058147,1.162941,ok,,25,2601,35,1.59713,-1.59713,0.864946,0.058147,0.065082,1.512411,0.00099331,117.0006,-0.162839,0.200538,0.200538,24.9,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14450.160724,0.0,676.435166,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,14.9,hybrid_reject_low_evidence,base_dynamic_score=24.90; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__cwh__2025_09_26_19_23_28__000063110,vehicle_instability_all_raw_rescreen_v0_1,cwh,2025_09_26_19_23_28,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_23_28_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_23_28_vehicle.csv,c9ae8b2b55355449f073e1a9de5f1f183c1d5d3b724dad0ea8b7dce9a77d1812,63.11,63.11,63.345,0.235,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__cwh__2025_09_26_19_23_28__00002,roll_rate,weak,0.070547,1.41095,ok,,2,2601,48,1.43252,1.43252,0.79857,0.070547,0.044271,0.938752,0.0,141.098,-0.300546,0.349241,0.349241,24.05,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,longstraight,longstraight,1227.624693,-0.0,2.191105,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,24.05,hybrid_reject_low_evidence,base_dynamic_score=24.05
vehicle_instability_allraw__cwh__2025_09_26_19_23_28__000112070,vehicle_instability_all_raw_rescreen_v0_1,cwh,2025_09_26_19_23_28,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_23_28_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_23_28_vehicle.csv,c9ae8b2b55355449f073e1a9de5f1f183c1d5d3b724dad0ea8b7dce9a77d1812,112.07,112.07,114.0,1.93,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__cwh__2025_09_26_19_23_28__00005,ay,medium,1.97473,1.519023,ok,,4,2601,387,1.97473,-1.97473,1.97473,0.058213,0.083448,2.81885,6e-08,97.477701,-0.396713,0.755553,0.755553,41.21,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,0,1.252825,12.2444,1,weak,straight,primary,0.64,old_v400_context__cwh__2025_09_26_19_23_28__00005,ok,curve1,curve1,2920.141588,0.0,3.287375,0.0,high,design_curve_context,0,none,,,,,nearest_or_exact,39.37,hybrid_reject_low_evidence,base_dynamic_score=41.21; lateral_support=+0.4; post_steering_response=+1.3; old_v400_nearby=+1.5; old_v400_primary=+5; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000025170,vehicle_instability_all_raw_rescreen_v0_1,cwh,2025_09_26_19_27_21,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,25.17,25.17,27.16,1.99,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__cwh__2025_09_26_19_27_21__00001,roll_rate,medium,0.099499,1.989973,ok,,1,2601,399,2.03404,-2.03404,2.03404,0.099499,0.079087,1.683094,0.0,111.763,-0.089186,0.440347,-0.440347,42.55,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.912895,17.802347,1,weak,straight,secondary,0.34,old_v400_context__cwh__2025_09_26_19_27_21__00002,ok,middle_section,section1,561.624693,-0.0,5.197192,0.0,high,design_regular_road,0,none,,,,,nearest_or_exact,44.12,hybrid_reject_low_evidence,base_dynamic_score=42.55; ay_support=+0.1; old_v400_nearby=+1.5
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000142935,vehicle_instability_all_raw_rescreen_v0_1,cwh,2025_09_26_19_27_21,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,142.935,142.935,143.22,0.285,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__cwh__2025_09_26_19_27_21__00012,ay,weak,1.36298,1.048446,ok,,8,2601,58,1.5376,1.5376,1.36298,0.071815,0.077219,1.241546,0.00649456,85.290899,-0.224624,0.224973,-0.224973,21.74,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,0.611686,20.362333,1,weak,straight,secondary,0.62,old_v400_context__cwh__2025_09_26_19_27_21__00014,ok,curve1,curve1,4173.14021,-0.00729802,48.436084,0.0,medium,design_curve_context,0,none,,,,,nearest_or_exact,13.24,hybrid_reject_low_evidence,base_dynamic_score=21.74; old_v400_nearby=+1.5; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000319295,vehicle_instability_all_raw_rescreen_v0_1,cwh,2025_09_26_19_27_21,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,319.295,319.295,320.335,1.04,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__cwh__2025_09_26_19_27_21__00020,ay,weak,1.74006,1.338508,ok,,15,2601,209,3.29939,-3.29939,1.74006,0.042658,0.155329,1.195546,0.00585866,76.2157,0.022515,0.289026,0.289026,36.82,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4175.140197,-0.00729802,5572.380608,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,44.42,hybrid_reject_low_evidence,base_dynamic_score=36.82; ay_support=+2.6; yaw_rate_support=+5; curve_context_kept_because_dynamic_response_is_strong
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000338165,vehicle_instability_all_raw_rescreen_v0_1,cwh,2025_09_26_19_27_21,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_27_21_vehicle.csv,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,338.165,338.165,341.895,3.73,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,2,0,2,allraw_nonsteering_seed__cwh__2025_09_26_19_27_21__00022;allraw_nonsteering_seed__cwh__2025_09_26_19_27_21__00023,ay;ay,weak;weak,1.83389,1.410685,ok,,17,2601,747,1.83389,-1.83389,1.83389,0.029174,0.078594,0.768933,0.00246442,82.39,0.070162,0.208567,0.208567,33.92,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,curve1,curve1,4182.14015,-0.00729802,5779.533839,0.0,very_low,design_curve_context,0,none,,,,,nearest_or_exact,23.92,hybrid_reject_low_evidence,base_dynamic_score=33.92; normal_curve_context_without_enough_instability=-10
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000430895,vehicle_instability_all_raw_rescreen_v0_1,cwh,2025_09_26_19_35_47,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,430.895,430.895,431.055,0.16,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__cwh__2025_09_26_19_35_47__00022,ay,weak,1.32184,1.0168,ok,,16,2601,33,1.91702,1.91702,1.32184,0.059593,0.056443,3.16594,1.7e-07,126.789,-0.298277,0.198619,0.198619,22.57,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14104.160724,-0.0,703.151312,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,23.37,hybrid_reject_low_evidence,base_dynamic_score=22.57; lateral_support=+0.8
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000450020,vehicle_instability_all_raw_rescreen_v0_1,cwh,2025_09_26_19_35_47,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,450.02,450.02,450.415,0.395,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__cwh__2025_09_26_19_35_47__00023,ay,weak,1.45793,1.121485,ok,,17,2601,80,2.60859,-2.60859,1.45793,0.038892,0.093289,1.106731,0.00252411,98.6483,-0.009948,0.177151,0.177151,28.12,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14730.160724,-0.0,648.006603,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,29.34,hybrid_reject_low_evidence,base_dynamic_score=28.12; ay_support=+1.2
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000489615,vehicle_instability_all_raw_rescreen_v0_1,cwh,2025_09_26_19_35_47,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_35_47_vehicle.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,489.615,489.615,490.515,0.9,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__cwh__2025_09_26_19_35_47__00030,ay,weak,1.88136,1.4472,ok,,19,2601,181,1.88136,-1.88136,1.88136,0.043133,0.071496,3.01661,0.0,114.768,-0.089012,0.379086,0.379086,25.45,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14810.160724,-0.0,190.120117,0.0,low,design_high_risk_surface,0,none,,,,,nearest_or_exact,34.07,hybrid_reject_low_evidence,base_dynamic_score=25.45; lateral_support=+0.6; design_high_risk_surface=+8
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000431195,vehicle_instability_all_raw_rescreen_v0_1,cwh,2025_09_26_19_56_16,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,431.195,431.195,432.355,1.16,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__cwh__2025_09_26_19_56_16__00029,ay,weak,1.56921,1.207085,ok,,15,2601,233,2.89147,-2.89147,1.56921,0.020122,0.130068,3.278002,0.00574026,83.0741,0.069813,0.1494,0.1494,33.39,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14845.160724,0.0,622.850268,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,41.11,hybrid_reject_low_evidence,base_dynamic_score=33.39; ay_support=+1.8; yaw_rate_support=+5; lateral_support=+0.9
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000469735,vehicle_instability_all_raw_rescreen_v0_1,cwh,2025_09_26_19_56_16,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,469.735,469.735,475.56,5.825,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,3,0,3,allraw_nonsteering_seed__cwh__2025_09_26_19_56_16__00036;allraw_nonsteering_seed__cwh__2025_09_26_19_56_16__00037;allraw_nonsteering_seed__cwh__2025_09_26_19_56_16__00038,ay;ay;ay,weak;weak;weak,1.76601,1.358469,ok,,17,2601,1166,1.76601,-1.76601,1.76601,0.053188,0.059735,3.092306,0.0,115.1552,-0.06929,0.357792,-0.357792,34.08,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14816.160724,-0.0,178.497963,0.0,low,design_high_risk_surface,0,none,,,,,nearest_or_exact,42.79,hybrid_reject_low_evidence,base_dynamic_score=34.08; lateral_support=+0.7; design_high_risk_surface=+8
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000481680,vehicle_instability_all_raw_rescreen_v0_1,cwh,2025_09_26_19_56_16,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,481.68,481.68,482.36,0.68,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__cwh__2025_09_26_19_56_16__00039,ay,weak,1.85563,1.427408,ok,,18,2601,137,1.85563,-1.85563,1.85563,0.053056,0.060416,2.929578,2.24e-06,128.798,-0.139975,0.29147,0.29147,34.29,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14620.160724,0.0,529.827314,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,34.81,hybrid_reject_low_evidence,base_dynamic_score=34.29; lateral_support=+0.5
vehicle_instability_allraw__cwh__2025_09_26_19_56_16__000489135,vehicle_instability_all_raw_rescreen_v0_1,cwh,2025_09_26_19_56_16,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_56_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\cwh\Entity_Recording_2025_09_26_19_56_16_vehicle.csv,8b7c9cac7da23d7bf54d3e61d12170f5967ca715dc59a389e45fbf9008b2efa5,489.135,489.135,489.295,0.16,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_only,1,0,1,allraw_nonsteering_seed__cwh__2025_09_26_19_56_16__00040,ay,weak,1.34401,1.033854,ok,,19,2601,33,1.34401,-1.34401,1.34401,0.030716,0.044778,2.262983,5.819e-05,122.44,-0.051313,0.148353,-0.148353,17.96,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,differentmu_road,mu1,14489.160724,-0.0,765.735905,0.0,very_low,design_high_risk_surface,0,none,,,,,nearest_or_exact,17.96,hybrid_reject_low_evidence,base_dynamic_score=17.96
