sample_id,event_uid,subject,session_stamp,window_config_id,split,split_strategy,track_id,gt_peak_abs,is_large_response,is_difficult_peak_top20,sample_rmse__keypoint_residual_vehicle_transformer_no_subject,sample_rmse__rbf_kernel_ridge_context_no_subject,wrong_side__keypoint_residual_vehicle_transformer_no_subject,wrong_side__rbf_kernel_ridge_context_no_subject,large_response_recalled__keypoint_residual_vehicle_transformer_no_subject,large_response_recalled__rbf_kernel_ridge_context_no_subject,severe_amp_under__keypoint_residual_vehicle_transformer_no_subject,severe_amp_under__rbf_kernel_ridge_context_no_subject,peak_amp_abs_error__keypoint_residual_vehicle_transformer_no_subject,peak_amp_abs_error__rbf_kernel_ridge_context_no_subject,peak_time_abs_error_s__keypoint_residual_vehicle_transformer_no_subject,peak_time_abs_error_s__rbf_kernel_ridge_context_no_subject,onset_delay_abs_error_s__keypoint_residual_vehicle_transformer_no_subject,onset_delay_abs_error_s__rbf_kernel_ridge_context_no_subject,tail_abs_error__keypoint_residual_vehicle_transformer_no_subject,tail_abs_error__rbf_kernel_ridge_context_no_subject,tail_drift_risk__keypoint_residual_vehicle_transformer_no_subject,tail_drift_risk__rbf_kernel_ridge_context_no_subject,zero_crossing_mismatch__keypoint_residual_vehicle_transformer_no_subject,zero_crossing_mismatch__rbf_kernel_ridge_context_no_subject,reversal_count_exact__keypoint_residual_vehicle_transformer_no_subject,reversal_count_exact__rbf_kernel_ridge_context_no_subject,pred_peak_abs__keypoint_residual_vehicle_transformer_no_subject,pred_peak_abs__rbf_kernel_ridge_context_no_subject,pred_reversal_count__keypoint_residual_vehicle_transformer_no_subject,pred_reversal_count__rbf_kernel_ridge_context_no_subject,pred_multi_segment__keypoint_residual_vehicle_transformer_no_subject,pred_multi_segment__rbf_kernel_ridge_context_no_subject,anchor_time_rel_s,curvature_anchor,input_valid_ratio,event_type,event_level,road_type_anchor,old_v400_road_type_mode,old_v400_phase_mode,road_design_module_name,road_design_instance_name,road_design_risk_class,road_design_mapping_reliability,keypoint_better_rmse,rmse_delta_keypoint_minus_rbf,pred_peak_abs__delta_keypoint_minus_rbf,pred_reversal_count__delta_keypoint_minus_rbf,pred_multi_segment__delta_keypoint_minus_rbf,selector_prob_keypoint,selector_threshold,selected_model,selected_keypoint,oracle_keypoint,selection_outcome,sample_rmse_rbf,sample_rmse_keypoint,sample_rmse_selected,sample_rmse_oracle,selector_regret_vs_oracle,selector_delta_vs_rbf,keypoint_delta_vs_rbf,selector_helped_rbf,selector_hurt_rbf,wrong_side__selected,wrong_side__delta_selected_minus_rbf,large_response_recalled__selected,large_response_recalled__delta_selected_minus_rbf,severe_amp_under__selected,severe_amp_under__delta_selected_minus_rbf,tail_drift_risk__selected,tail_drift_risk__delta_selected_minus_rbf,zero_crossing_mismatch__selected,zero_crossing_mismatch__delta_selected_minus_rbf,reversal_count_exact__selected,reversal_count_exact__delta_selected_minus_rbf
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000214250__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000214250,cwh,2025_09_26_19_45_40,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.488070011138916,0,0,0.4516385793685913,0.3531014025211334,0.0,0.0,0.0,0.0,0.0,0.0,0.1638392210006714,0.038805603981018,0.2700001001358032,0.0850000381469726,0.5899999737739563,0.0449999868869781,0.229723556432873,0.1237504556775093,0.0,0.0,1.0,0.0,0.0,0.0,1.3242307901382446,1.526875615119934,1.0,66.0,0.0,1.0,214.25,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,primary,fix_road,fix_road,design_special_event_segment,low,0,0.0985371768474578,-0.2026448249816894,-65.0,-1.0,0.5148843212311283,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.3531014025211334,0.4516385793685913,0.3531014025211334,0.3531014025211334,0.0,0.0,0.09853717684745789,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_19_45_40__000341005,cwh,2025_09_26_19_45_40,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.523326754570007,0,0,0.5195265412330627,0.3621475994586944,0.0,0.0,0.0,0.0,1.0,0.0,0.927298367023468,0.6001830697059631,0.1500000953674316,0.125,0.9299999624490738,0.0499999970197677,0.16059728898108,0.1194122191518545,0.0,0.0,1.0,0.0,0.0,0.0,0.5960283875465393,0.9231436848640442,1.0,160.0,0.0,1.0,341.005,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section5,design_regular_road,very_low,0,0.1573789417743683,-0.3271152973175049,-159.0,-1.0,0.6126501562747686,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.3621475994586944,0.5195265412330627,0.5195265412330627,0.3621475994586944,0.15737894177436834,0.15737894177436834,0.15737894177436834,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000204045,cwh,2025_09_26_20_06_19,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.6385160684585571,1,0,0.5359229445457458,0.3437470197677612,0.0,0.0,1.0,1.0,0.0,0.0,0.5046217441558838,0.3106025457382202,0.4300000667572021,0.0099999904632568,0.1000000238418579,0.0349999666213989,0.3547969050705433,0.2081710398197174,0.0,0.0,0.0,0.0,0.0,0.0,1.1338943243026731,1.327913522720337,1.0,110.0,0.0,1.0,204.045,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,0,0.1921759247779846,-0.1940191984176638,-109.0,-1.0,0.6218323417626453,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.3437470197677612,0.5359229445457458,0.5359229445457458,0.3437470197677612,0.19217592477798467,0.19217592477798467,0.19217592477798467,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000315730,cwh,2025_09_26_20_06_19,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.178966999053955,0,0,0.5115765929222107,0.3374343812465668,0.0,0.0,0.0,0.0,0.0,0.0,0.5331339836120605,0.3094807863235473,0.4649999141693115,0.2899999618530273,0.8749999701976776,0.0399999916553497,0.0564601123332977,0.0416728407144546,0.0,0.0,1.0,0.0,0.0,0.0,0.6458330154418945,0.8694862127304077,1.0,168.0,0.0,1.0,315.73,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section5,design_regular_road,very_low,0,0.1741422116756439,-0.2236531972885131,-167.0,-1.0,0.6067353531119668,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.3374343812465668,0.5115765929222107,0.5115765929222107,0.3374343812465668,0.17414221167564392,0.17414221167564392,0.17414221167564392,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390__pre3_label3_response_coverage,vehicle_instability_allraw__cwh__2025_09_26_20_06_19__000480390,cwh,2025_09_26_20_06_19,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.1926840245723724,0,0,0.1004249602556228,0.0073422826826572,1.0,0.0,0.0,0.0,1.0,0.0,0.1193202808499336,0.0165224820375442,2.024999976158142,0.0,2.0200000405311584,0.0,0.0984957441687583,0.0038435831665992,1.0,0.0,1.0,0.0,0.0,1.0,0.0733637437224388,0.1761615425348281,0.0,2.0,0.0,1.0,480.39,0.0,1.0,instability_ay_roll,instability_medium,design_high_risk_surface,none,none,differentmu_road,mu1,design_high_risk_surface,very_low,0,0.0930826775729656,-0.1027977988123893,-2.0,-1.0,0.0229862668610477,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.0073422826826572,0.1004249602556228,0.0073422826826572,0.0073422826826572,0.0,0.0,0.0930826775729656,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000233845,gf,2025_09_26_10_18_49,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.8683719635009768,1,1,0.8773423433303833,0.6041236519813538,0.0,0.0,1.0,1.0,0.0,0.0,0.8493461608886719,0.8762193918228149,0.5700000524520874,0.0099999904632568,0.8749999850988388,0.0600000023841857,0.2002052851021289,0.1689123287796974,0.0,0.0,0.0,0.0,0.0,0.0,1.019025802612305,0.9921525716781616,1.0,74.0,0.0,1.0,233.845,0.0,1.0,instability_ay_roll,strong_active,straight,straight,primary,fix_road,fix_road,design_special_event_segment,low,0,0.2732186913490295,0.0268732309341432,-73.0,-1.0,0.4980086596088069,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.6041236519813538,0.8773423433303833,0.6041236519813538,0.6041236519813538,0.0,0.0,0.27321869134902954,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_18_49__000439375,gf,2025_09_26_10_18_49,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.4361581206321716,0,0,0.5174449682235718,0.1044872775673866,0.0,0.0,0.0,0.0,0.0,0.0,0.8972710967063904,0.1096652150154113,0.3650000095367431,0.1749999523162841,0.25,0.2149999737739563,0.1758954683318734,0.0644426345825195,0.0,0.0,0.0,0.0,0.0,0.0,1.333429217338562,0.545823335647583,1.0,170.0,0.0,1.0,439.375,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section6,design_regular_road,very_low,0,0.4129576906561851,0.787605881690979,-169.0,-1.0,0.7350382324387484,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.1044872775673866,0.5174449682235718,0.5174449682235718,0.1044872775673866,0.41295769065618515,0.41295769065618515,0.41295769065618515,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655,gf,2025_09_26_10_40_59,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,2.2230300903320312,1,1,0.6627796292304993,0.4520740807056427,0.0,0.0,1.0,1.0,0.0,0.0,0.8769880533218384,0.7906873226165771,0.1499999761581421,0.0199999809265136,0.0649999976158142,0.0550000071525573,0.3560545928776264,0.2816286273300648,0.0,0.0,1.0,0.0,0.0,0.0,1.3460420370101929,1.432342767715454,1.0,26.0,0.0,1.0,180.655,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section3,design_regular_road,low,0,0.2107055485248565,-0.0863007307052612,-25.0,-1.0,0.4737950476916748,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.4520740807056427,0.6627796292304993,0.4520740807056427,0.4520740807056427,0.0,0.0,0.21070554852485657,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065__pre3_label3_response_coverage,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065,gf,2025_09_26_10_40_59,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,2.17851996421814,1,1,0.936119258403778,0.5895391702651978,0.0,0.0,0.0,1.0,1.0,0.0,1.331839144229889,0.9594024419784546,0.0700000524520874,0.2849999666213989,0.9999999552965164,0.0300000011920928,0.4226118088408839,0.3414223790168762,0.0,0.0,0.0,0.0,0.0,0.0,0.8466808199882507,1.219117522239685,1.0,123.0,0.0,1.0,232.065,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,0,0.3465800881385802,-0.3724367022514343,-122.0,-1.0,0.6601706315873788,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.5895391702651978,0.936119258403778,0.936119258403778,0.5895391702651978,0.3465800881385802,0.3465800881385802,0.3465800881385802,0,1,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.095018982887268,0,0,0.296351671218872,0.1843132227659225,0.0,0.0,0.0,0.0,0.0,0.0,0.1241568326950073,0.0213185548782348,0.0550000667572021,0.090000033378601,0.7699999734759331,0.0450000017881393,0.364543505012989,0.3161334579344839,0.0,0.0,1.0,0.0,0.0,0.0,1.2191758155822754,1.0737004280090332,1.0,48.0,0.0,1.0,180.015,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section3,design_regular_road,low,0,0.1120384484529495,0.1454753875732422,-47.0,-1.0,0.4920804840650014,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.1843132227659225,0.296351671218872,0.1843132227659225,0.1843132227659225,0.0,0.0,0.11203844845294952,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000211485,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.0971187353134155,0,0,0.3145984411239624,0.2552616894245147,0.0,0.0,0.0,0.0,0.0,0.0,0.2279648184776306,0.2755680084228515,0.0049999952316284,0.0299999713897705,0.1449999809265136,0.7399999797344208,0.1496153324842453,0.0642867423593998,0.0,0.0,1.0,0.0,0.0,0.0,0.8691539168357849,0.821550726890564,1.0,145.0,0.0,1.0,211.485,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,fix_road,fix_road,design_special_event_segment,low,0,0.0593367516994476,0.0476031899452209,-144.0,-1.0,0.6599201754347748,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.2552616894245147,0.3145984411239624,0.3145984411239624,0.2552616894245147,0.05933675169944769,0.05933675169944769,0.05933675169944769,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000260065,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.8555600047111511,0,0,0.2670596241950989,0.2753320336341858,0.0,0.0,0.0,0.0,0.0,0.0,0.1410013437271118,0.2548207640647888,0.8300000429153442,0.9650000333786012,0.1449999809265136,0.8350000083446503,0.1615988612174987,0.1556218601763248,0.0,0.0,1.0,0.0,0.0,0.0,0.9965613484382628,0.6007392406463623,1.0,154.0,0.0,1.0,260.065,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section4,design_regular_road,low,1,-0.0082724094390869,0.3958221077919005,-153.0,-1.0,0.9295416186092552,0.55,keypoint_residual_vehicle_transformer_no_subject,1,1,TP_select_keypoint_correct,0.2753320336341858,0.2670596241950989,0.2670596241950989,0.2670596241950989,0.0,-0.008272409439086914,-0.008272409439086914,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000413415,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,2.721312999725342,1,1,1.1342707872390747,0.2730563879013061,0.0,0.0,0.0,1.0,1.0,0.0,1.6635475158691406,0.4064078330993652,0.1000000238418579,0.1749999523162841,0.9050000458955764,0.1250000149011612,0.0777254458516836,0.0237488448619842,0.0,0.0,0.0,0.0,0.0,0.0,1.0577654838562012,2.314905166625977,1.0,92.0,0.0,1.0,413.415,-0.0,1.0,instability_ay_roll,extreme_active,straight,straight,primary,middle_section,section6,design_regular_road,very_low,0,0.8612143993377686,-1.2571396827697758,-91.0,-1.0,0.3288626201837822,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.2730563879013061,1.1342707872390747,0.2730563879013061,0.2730563879013061,0.0,0.0,0.8612143993377686,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000431340,gzj,2025_09_27_11_41_47,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.2635442018508911,0,0,0.2044475376605987,0.1015441566705703,0.0,0.0,0.0,0.0,0.0,0.0,0.0860451161861419,0.0563439130783081,2.399999976158142,0.6949999332427979,1.709999918937683,0.0500000119209289,0.3087480962276459,0.0239662304520607,1.0,0.0,0.0,0.0,0.0,0.0,0.1774990856647491,0.3198881149291992,0.0,95.0,0.0,1.0,431.34,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section6,design_regular_road,very_low,0,0.1029033809900284,-0.1423890292644501,-95.0,-1.0,0.3931694175325659,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.1015441566705703,0.2044475376605987,0.1015441566705703,0.1015441566705703,0.0,0.0,0.1029033809900284,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000229945__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000229945,gzj,2025_09_27_11_53_25,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.8979719877243042,0,0,0.4985947608947754,0.4741515219211578,0.0,0.0,0.0,0.0,0.0,0.0,0.3342158794403076,0.0875208377838134,1.1399999856948853,0.6850000619888306,0.2649999856948852,0.3199999928474426,0.1122838966548442,0.1935975793749094,0.0,0.0,1.0,0.0,0.0,0.0,1.2321878671646118,0.9854928255081176,1.0,46.0,0.0,1.0,229.945,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section3,design_regular_road,low,0,0.0244432389736176,0.2466950416564942,-45.0,-1.0,0.5212455175718956,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.4741515219211578,0.4985947608947754,0.4741515219211578,0.4741515219211578,0.0,0.0,0.02444323897361761,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000283210__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000283210,gzj,2025_09_27_11_53_25,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.3433059155941009,0,0,0.1542649120092392,0.2246386408805847,1.0,0.0,0.0,0.0,1.0,0.0,0.2472965866327285,0.0377854108810424,1.229999989271164,1.4899999797344208,1.3000000193715096,0.0,0.1221984438598156,0.1099240519106388,0.0,0.0,0.0,0.0,0.0,0.0,0.0960093289613723,0.3055205047130584,0.0,129.0,0.0,1.0,283.21,-0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section4,design_regular_road,low,1,-0.0703737288713454,-0.2095111757516861,-129.0,-1.0,0.845703924837638,0.55,keypoint_residual_vehicle_transformer_no_subject,1,1,TP_select_keypoint_correct,0.2246386408805847,0.1542649120092392,0.1542649120092392,0.1542649120092392,0.0,-0.07037372887134549,-0.07037372887134549,1,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000308920__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000308920,gzj,2025_09_27_11_53_25,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.4164358973503113,0,0,0.3057514727115631,0.1302984058856964,0.0,0.0,0.0,0.0,0.0,0.0,0.2906786799430847,0.1160343289375305,0.3949999809265136,0.090000033378601,0.694999985396862,0.005000002682209,0.1055896990001201,0.037919670343399,0.0,0.0,1.0,0.0,0.0,0.0,0.707114577293396,0.5324702262878418,1.0,84.0,0.0,1.0,308.92,0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,middle_section,section4,design_regular_road,low,0,0.1754530668258667,0.1746443510055542,-83.0,-1.0,0.6517414937805066,0.55,keypoint_residual_vehicle_transformer_no_subject,1,0,FP_select_keypoint_hurts,0.1302984058856964,0.3057514727115631,0.3057514727115631,0.1302984058856964,0.1754530668258667,0.1754530668258667,0.1754530668258667,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025,gzj,2025_09_27_11_53_25,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.3851950168609619,0,0,0.4889062345027923,0.4426379203796386,1.0,1.0,0.0,0.0,0.0,0.0,0.7750296592712402,0.5746772289276123,1.464999958872795,1.334999963641167,0.6849999837577343,0.0,0.0503479354083538,0.0287962406873703,0.0,0.0,0.0,0.0,0.0,0.0,1.160224676132202,0.9598722457885742,1.0,55.0,0.0,1.0,575.025,-0.0,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,differentmu_road,mu1,design_high_risk_surface,very_low,0,0.0462683141231536,0.2003524303436277,-54.0,-1.0,0.1201658185620352,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.4426379203796386,0.4889062345027923,0.4426379203796386,0.4426379203796386,0.0,0.0,0.046268314123153687,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835,gzj,2025_09_27_12_04_23,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.7285699844360352,1,0,0.5826399326324463,0.3590276837348938,0.0,0.0,1.0,1.0,0.0,0.0,0.3643659353256225,0.2781074047088623,0.059999942779541,0.2549999952316284,0.7550000175833702,0.0700000002980232,0.5086125731468201,0.4148159623146057,0.0,0.0,1.0,0.0,0.0,0.0,1.3642040491104126,1.4504625797271729,1.0,48.0,0.0,1.0,95.835,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section2,design_regular_road,high,0,0.2236122488975525,-0.0862585306167602,-47.0,-1.0,0.3011671756648083,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.3590276837348938,0.5826399326324463,0.3590276837348938,0.3590276837348938,0.0,0.0,0.2236122488975525,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790,gzj,2025_09_27_12_04_23,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.877449989318848,1,1,0.8715042471885681,0.5710827112197876,0.0,0.0,0.0,0.0,1.0,1.0,1.6125779449939728,0.9665421843528748,0.1800000667572021,0.0600000619888305,2.509999990463257,0.3100000023841858,0.1002921462059021,0.2346276044845581,0.0,0.0,1.0,1.0,0.0,0.0,0.2648720443248749,0.9109078049659728,0.0,163.0,0.0,1.0,143.79,-0.00729802,1.0,instability_ay_roll,extreme_active,straight,straight,secondary,curve1,curve1,design_curve_context,medium,0,0.3004215359687805,-0.6460357606410979,-163.0,-1.0,0.004740220395529,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.5710827112197876,0.8715042471885681,0.5710827112197876,0.5710827112197876,0.0,0.0,0.3004215359687805,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350,gzj,2025_09_27_12_04_23,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,1.3058549165725708,0,0,0.3888565599918365,0.4025577306747436,0.0,0.0,0.0,0.0,0.0,0.0,0.1887928247451782,0.0906305313110351,0.4099999666213989,0.2799999713897705,0.1699999570846557,0.3800000250339508,0.0999643094837665,0.062434000428766,0.0,0.0,1.0,1.0,0.0,0.0,1.1170620918273926,1.396485447883606,1.0,58.0,0.0,1.0,173.35,0.0,1.0,instability_ay_roll,strong_active,straight,straight,secondary,middle_section,section3,design_regular_road,low,1,-0.0137011706829071,-0.2794233560562134,-57.0,-1.0,0.5390956005259263,0.55,rbf_kernel_ridge_context_no_subject,0,1,FN_missed_keypoint_gain,0.4025577306747436,0.3888565599918365,0.4025577306747436,0.3888565599918365,0.013701170682907104,0.0,-0.013701170682907104,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140__pre3_label3_response_coverage,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140,gzj,2025_09_27_12_04_23,pre3_label3_response_coverage,train,session_level_split,B_response3s_strict_core,0.7712610363960266,0,0,0.2510306537151336,0.1706414967775344,0.0,0.0,0.0,0.0,0.0,0.0,0.0503099560737609,0.1673110723495483,0.1300001144409179,0.0349999666213989,0.3199999928474426,0.390000008046627,0.0419609664240852,0.048041402362287,0.0,0.0,1.0,0.0,0.0,0.0,0.8215709924697876,0.938572108745575,1.0,50.0,0.0,1.0,215.14,0.0,1.0,instability_ay_roll,strong_active,straight,straight,primary,fix_road,fix_road,design_special_event_segment,low,0,0.0803891569375992,-0.1170011162757873,-49.0,-1.0,0.417643931462355,0.55,rbf_kernel_ridge_context_no_subject,0,0,TN_keep_rbf_correct,0.1706414967775344,0.2510306537151336,0.1706414967775344,0.1706414967775344,0.0,0.0,0.08038915693759921,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
